timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1548455855485,0.020264,-0.878784,0.511963,5.670732,1.158537,-0.365854
1548455855500,0.014343,-0.887146,0.521729,6.036585,0.243902,-0.304878
1548455855509,0.007812,-0.883789,0.525879,5.914634,-1.280488,-0.426829
1548455855556,0.011108,-0.889709,0.524963,5.609756,-1.768293,-0.487805
1548455855556,0.019958,-0.899658,0.518555,5.548780,-0.792683,-0.121951
1548455855556,0.019104,-0.898193,0.524719,5.365854,-0.914634,-0.182927
1548455855556,0.012085,-0.896057,0.528748,5.000000,-2.804878,-0.670732
1548455855597,0.013428,-0.892883,0.529236,3.902439,-3.475610,-0.792683
1548455855597,0.017578,-0.888977,0.527771,2.987805,-2.560976,-0.304878
1548455855597,0.020325,-0.885315,0.529175,2.682927,-1.951220,0.060976
1548455855597,0.016602,-0.882629,0.536377,2.621951,-1.646341,0.731707
1548455855611,0.014771,-0.885803,0.541809,2.500000,-1.585366,1.097561
1548455855611,0.018494,-0.884949,0.540344,1.829268,-0.670732,1.463415
1548455855623,0.024475,-0.874695,0.534180,0.975610,1.341463,2.439024
1548455855633,0.017029,-0.871643,0.536621,0.304878,1.158537,3.353659
1548455855635,0.005493,-0.875671,0.538086,-0.487805,-0.548781,3.231707
1548455855672,0.004272,-0.876587,0.540955,-1.097561,-0.975610,2.621951
1548455855673,0.013733,-0.878174,0.540100,-1.951220,0.060976,1.951220
1548455855673,0.019836,-0.880127,0.535889,-3.170732,1.280488,1.585366
1548455855687,0.019226,-0.882446,0.533752,-4.329268,2.134146,1.768293
1548455855691,0.018188,-0.878235,0.531006,-5.060976,2.134146,2.256098
1548455855699,0.015564,-0.871704,0.528687,-5.365854,1.829268,2.378049
1548455855717,0.014160,-0.870300,0.531250,-5.731708,1.280488,2.073171
1548455855720,0.014221,-0.875916,0.528137,-5.792683,0.853659,1.829268
1548455855726,0.011963,-0.876160,0.525208,-5.548780,0.853659,1.890244
1548455855745,0.010925,-0.873352,0.522827,-5.304878,0.853659,2.317073
1548455855750,0.000671,-0.874146,0.523193,-5.304878,0.243902,2.378049
1548455855757,-0.004883,-0.879700,0.521912,-5.000000,-0.304878,2.073171
1548455855771,0.000671,-0.880188,0.518127,-4.817073,0.304878,1.707317
1548455855778,0.004333,-0.878723,0.519714,-4.451220,1.036585,1.402439
1548455855785,0.002258,-0.880005,0.517578,-4.207317,0.853659,1.036585
1548455855803,0.002747,-0.879517,0.517334,-3.902439,0.487805,0.487805
1548455855808,0.006958,-0.881531,0.518555,-3.414634,0.304878,0.609756
1548455855815,0.008118,-0.883179,0.516602,-3.109756,0.426829,0.975610
1548455855831,0.005310,-0.882629,0.516113,-2.987805,-0.121951,1.036585
1548455855838,0.004456,-0.884155,0.514954,-3.048780,-0.548781,0.914634
1548455855845,0.004456,-0.885742,0.514099,-3.292683,-0.060976,1.036585
1548455855861,-0.000671,-0.884949,0.515442,-3.475610,-0.426829,0.792683
1548455855868,0.003418,-0.886475,0.513916,-3.719512,-0.609756,0.426829
1548455855875,0.006165,-0.885132,0.507996,-4.085366,-0.304878,0.304878
1548455855891,0.006714,-0.882812,0.507507,-4.451220,-0.304878,0.182927
1548455855898,0.008606,-0.877686,0.506531,-4.451220,-0.426829,0.121951
1548455855905,0.008057,-0.874268,0.505981,-4.268293,-0.548781,0.121951
1548455855921,0.008057,-0.875183,0.506409,-3.658537,-0.609756,0.000000
1548455855928,0.007812,-0.877136,0.504700,-3.048780,-0.670732,0.000000
1548455855935,0.009216,-0.881409,0.505066,-2.682927,-0.487805,-0.121951
1548455855951,0.013245,-0.885132,0.505615,-2.439024,-0.487805,-0.060976
1548455855958,0.011536,-0.883911,0.504028,-2.195122,-0.487805,0.304878
1548455855965,0.009460,-0.882568,0.504761,-1.951220,-0.731707,0.365854
1548455855981,0.008667,-0.882874,0.503662,-1.829268,-1.341463,0.243902
1548455855988,0.006836,-0.883179,0.500610,-1.646341,-1.585366,0.182927
1548455855995,0.002991,-0.879272,0.505310,-1.280488,-1.707317,0.304878
1548455856010,0.002747,-0.876770,0.505432,-0.853659,-1.707317,0.304878
1548455856018,0.007385,-0.879822,0.503235,-0.243902,-1.463415,0.182927
1548455856026,0.011292,-0.882568,0.503845,0.670732,-1.402439,0.000000
1548455856040,0.012207,-0.885254,0.508606,1.341463,-1.463415,-0.182927
1548455856048,0.009888,-0.885437,0.510986,1.585366,-1.707317,-0.182927
1548455856055,0.009094,-0.883484,0.509094,1.646341,-1.951220,0.304878
1548455856070,0.007874,-0.885193,0.508118,1.646341,-2.012195,0.853659
1548455856078,0.004272,-0.883789,0.511414,1.768293,-2.012195,1.036585
1548455856085,0.002563,-0.885010,0.512329,1.524390,-2.195122,0.609756
1548455856100,0.005798,-0.885803,0.510254,1.158537,-1.707317,0.121951
1548455856108,0.010986,-0.885864,0.506470,0.853659,-0.731707,0.060976
1548455856115,0.011414,-0.886108,0.510315,0.853659,-0.243902,0.000000
1548455856130,0.009277,-0.885010,0.509277,0.731707,-0.670732,-0.121951
1548455856138,0.005554,-0.879150,0.510254,0.853659,-0.914634,-0.060976
1548455856145,0.007019,-0.877991,0.507874,1.036585,-0.975610,0.121951
1548455856168,0.012756,-0.877869,0.507324,1.280488,-0.792683,0.060976
1548455856168,0.010681,-0.879944,0.509827,1.707317,-0.914634,-0.121951
1548455856175,0.008911,-0.883240,0.511536,1.829268,-1.219512,-0.182927
1548455856190,0.009521,-0.888733,0.513489,1.707317,-1.158537,0.060976
1548455856198,0.008240,-0.890991,0.515991,1.524390,-1.158537,-0.121951
1548455856205,0.009399,-0.893066,0.514893,1.097561,-0.914634,-0.243902
1548455856220,0.007690,-0.891907,0.512756,0.609756,-0.670732,0.060976
1548455856228,0.009277,-0.891113,0.512878,0.304878,-0.731707,0.182927
1548455856235,0.007996,-0.890076,0.512512,0.000000,-0.792683,0.243902
1548455856250,0.006897,-0.889343,0.511719,-0.243902,-0.975610,0.304878
1548455856258,0.009521,-0.890991,0.510742,-0.243902,-0.853659,0.365854
1548455856265,0.011658,-0.886780,0.509827,-0.182927,-0.731707,0.426829
1548455856280,0.012451,-0.887878,0.509949,-0.304878,-0.670732,0.548781
1548455856288,0.009644,-0.884949,0.511536,-0.426829,-0.792683,0.792683
1548455856295,0.006958,-0.884094,0.510193,-0.365854,-1.036585,1.097561
1548455856311,0.005249,-0.884705,0.509094,-0.365854,-1.219512,1.097561
1548455856318,0.005249,-0.884460,0.510925,-0.304878,-0.975610,1.158537
1548455856325,0.009460,-0.888184,0.509766,-0.609756,-0.609756,1.097561
1548455856341,0.007751,-0.892029,0.513123,-1.036585,-1.036585,0.914634
1548455856348,0.004211,-0.894592,0.512024,-1.585366,-1.585366,0.731707
1548455856355,0.005188,-0.892273,0.510559,-2.012195,-1.463415,1.036585
1548455856370,0.004639,-0.890198,0.510437,-2.378049,-1.219512,1.341463
1548455856378,0.003723,-0.890015,0.511475,-2.682927,-1.341463,1.524390
