timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1541874458322169,5,1,0,-1,-1,0,2,7
1541874458322169,-2,-5,-2,0,0,-1,-3,-9
1541874458323171,0,3,2,1,0,1,0,-9
1541874458323171,7,2,1,1,1,2,4,15
1541874458327206,0,4,-3,0,-2,1,2,-9
1541874458327206,-3,0,17,0,0,-5,-5,-1
1541874458368195,-1,-5,-5,-2,-1,0,3,-6
1541874458368195,-5,-3,0,-2,-3,-3,-6,-1
1541874458368195,6,-2,0,1,-1,1,3,4
1541874458368195,3,1,-8,-4,-3,-3,-5,2
1541874458373190,-6,-1,1,0,-1,-1,-4,-12
1541874458373190,-2,0,-2,-1,0,-3,-2,-2
1541874458374204,-6,0,-3,-1,-1,-2,-1,-9
1541874458374204,1,-3,-1,-1,0,0,3,14
1541874458396261,0,1,1,1,2,1,3,-6
1541874458396261,-1,-3,-3,0,0,0,-1,-2
1541874458398226,-1,-2,-2,-2,-2,-3,-2,7
1541874458398226,-2,-3,0,0,-1,1,0,-12
1541874458411237,-1,0,2,0,-2,-3,-1,3
1541874458411237,0,0,-2,-1,-3,-1,-1,-5
1541874458413238,2,1,-1,-1,-4,-3,-2,-2
1541874458413238,0,1,1,-2,-2,1,0,6
1541874458457273,2,1,1,2,0,0,0,-2
1541874458457273,-5,-6,-6,-3,-2,-2,-3,-5
1541874458458254,1,0,-1,-2,1,2,0,3
1541874458458254,-1,-2,0,0,0,-1,0,5
1541874458459254,0,-4,-1,0,-1,-1,0,-2
1541874458459254,-1,-1,-2,-1,-1,-1,-2,-7
1541874458472285,3,2,2,1,1,3,2,6
1541874458472285,-2,-3,-4,-1,-1,0,0,3
1541874458473274,-2,-1,-1,0,0,0,-1,-2
1541874458473274,0,0,-1,-1,0,-1,0,0
1541874458494338,4,-1,0,-1,1,-1,2,18
1541874458494338,-2,0,0,-1,-3,0,-1,-6
1541874458495299,-6,-1,1,-1,0,-3,-4,-17
1541874458495299,0,2,-2,-1,-2,-2,-2,1
1541874458497303,-2,-1,-3,-2,-2,-3,-1,-11
1541874458497303,2,-1,-3,1,0,0,0,11
1541874458508313,1,-1,0,0,0,1,0,5
1541874458508313,-4,-3,-1,0,-2,0,0,-7
1541874458509313,0,0,-1,-1,-2,-1,-2,8
1541874458509313,0,-1,-1,-3,-1,-1,-1,-4
1541874458521319,1,-3,0,10,-1,0,-2,-3
1541874458521319,3,1,-3,-9,0,1,0,5
1541874458530366,-3,-3,-3,-1,-1,-3,-2,2
1541874458530366,-6,-3,-1,-2,-2,-2,-3,-19
1541874458545378,0,-2,-3,0,0,0,0,-1
1541874458545378,-2,-1,0,-1,-1,0,2,6
1541874458569397,-1,-3,-2,1,1,0,-2,-8
1541874458569397,-1,-1,-3,3,-2,-1,-1,2
1541874458570361,-4,-2,-1,-4,-1,-1,-1,0
1541874458570361,-2,-2,0,3,0,-2,-1,8
1541874458591361,-5,-2,-2,-4,-1,0,-2,-28
1541874458591361,0,-1,-1,0,1,-1,-2,-1
1541874458592360,0,-1,-1,-5,0,0,1,-1
1541874458592360,-3,-3,-2,-2,-1,-1,-3,7
1541874458614379,1,3,-1,3,-1,0,-1,0
1541874458614379,-4,-2,-2,-1,0,-2,0,1
1541874458615378,1,-1,0,-4,0,-1,-1,4
1541874458615378,0,-1,0,2,0,0,0,-10
1541874458619397,1,-2,0,-1,-2,-2,1,31
1541874458619397,-5,0,3,-1,-2,-1,-2,-34
1541874458635393,-3,-1,0,-5,-2,-1,-2,-2
1541874458635393,0,1,0,1,-1,-1,-2,-6
1541874458637395,2,0,-2,-1,0,-1,0,2
1541874458637395,3,0,0,-3,-2,0,0,13
1541874458651461,-3,0,-1,3,-1,-1,0,-6
1541874458651461,-4,-2,-3,1,0,0,-1,-9
1541874458665437,5,2,3,-3,-1,1,0,5
1541874458665437,-1,2,-5,-3,-1,0,2,6
1541874458666432,0,0,-1,-1,1,1,-1,-8
1541874458666432,-1,-5,-3,0,-3,-6,-6,5
1541874458671441,1,2,2,2,3,4,2,2
1541874458671441,-2,-2,-1,-3,-2,-2,-1,0
1541874458688455,-3,-1,-2,-2,0,0,-2,-2
1541874458688455,-3,-2,0,-1,2,-1,0,0
1541874458689452,1,-2,-2,-1,-3,0,0,-2
1541874458689452,4,4,2,3,0,3,2,2
1541874458709507,-16,-9,-6,-7,-4,-3,-14,-22
1541874458709507,16,10,6,4,8,13,25,20
1541874458710460,-11,-8,-4,0,-3,-5,-5,-10
1541874458710460,4,0,7,4,-2,2,0,7
1541874458741477,-1,-3,-7,2,-4,-7,-8,6
1541874458741477,-7,-4,1,-2,-4,-8,-17,-28
1541874458741477,0,1,-1,2,3,4,5,-3
1541874458741477,1,3,1,-3,4,3,9,91
1541874458756489,6,4,1,-2,4,3,6,-4
1541874458756489,1,-3,-4,-6,-2,-3,3,84
1541874458757490,-6,-2,-2,-6,-2,-2,-4,-11
1541874458757490,-3,-4,-4,-6,-4,-4,-6,-4
1541874458801543,0,-3,-3,0,-4,0,-1,-2
1541874458801543,7,7,4,5,1,0,2,1
1541874458802524,-11,-7,-1,-2,-3,-4,-5,-17
1541874458802524,-1,-8,-3,-1,-1,-5,-4,-21
1541874458804545,4,-1,-1,-3,-2,-2,3,25
1541874458804545,-6,-3,-2,-1,-2,0,-4,-40
1541874458807529,3,4,3,1,2,0,0,11
1541874458807529,-1,0,-1,0,0,0,-4,-27
1541874458817590,7,6,4,2,2,4,10,10
1541874458817590,-4,-3,-3,-1,-5,-4,-7,-10
1541874458817590,0,0,0,-5,-3,-1,0,-2
1541874458817590,-1,-3,-3,0,1,0,0,-7
1541874458838568,-1,-2,0,-1,-1,0,2,-6
1541874458838568,0,1,-1,-4,0,0,1,-3
1541874458838568,3,0,-2,0,0,-2,-1,5
1541874458838568,2,1,-1,-1,-2,-1,-2,-6
1541874458860589,-1,-1,0,1,-1,-2,-3,6
1541874458860589,-2,-1,-2,-2,-4,-2,-3,-4
1541874458861590,2,1,-1,1,-2,-1,-3,-5
1541874458861590,-4,-3,-2,-1,-2,-2,-2,-3
1541874458914632,-9,-3,1,-1,-2,-1,-2,-9
1541874458914632,3,2,2,1,1,3,0,-1
1541874458915629,0,-2,-3,-1,0,1,0,1
1541874458915629,-1,1,0,-1,-2,-3,-1,-3
1541874458916614,2,1,-1,0,1,1,1,5
1541874458916614,-7,-5,-1,-1,-1,0,0,-15
1541874458936652,1,-3,-1,0,0,-3,-2,5
1541874458936652,1,1,0,1,-1,-1,0,-8
1541874458938633,-1,0,-2,-3,-2,-2,-1,4
1541874458938633,-1,-1,-2,-2,-2,-4,-1,1
1541874458939654,2,2,0,-1,-1,-1,-2,0
1541874458939654,0,0,-1,-1,2,1,0,-2
1541874458951699,-1,0,0,0,-1,0,0,3
1541874458951699,-1,-1,-2,0,-2,-1,-2,-5
1541874458953659,-1,0,0,0,1,1,2,2
1541874458953659,-2,-3,-2,0,0,-2,1,0
1541874458954699,0,-1,-1,-1,-1,0,-1,1
1541874458954699,0,0,0,-2,-2,-2,-2,-3
1541874458974713,5,3,3,0,-3,0,1,3
1541874458974713,0,-1,0,-1,-3,-1,-2,-3
1541874458975672,1,1,-1,0,-3,-2,0,-4
1541874458975672,3,-1,1,-2,-1,-2,-2,-3
1541874459047737,2,-1,1,-2,-1,-3,-3,-6
1541874459047737,1,0,0,-2,-2,-2,-1,-5
1541874459056744,0,1,0,-2,1,1,-1,-3
1541874459056744,-1,0,-1,0,1,1,0,-3
1541874459058745,-1,0,-1,0,-2,-2,0,-1
1541874459058745,-3,0,-2,-2,-1,0,0,-3
1541874459059742,-3,1,0,0,-2,-2,-1,0
1541874459059742,-1,-1,-1,-1,-1,0,0,-1
1541874459064745,2,0,-2,-2,0,-1,-2,3
1541874459064745,-2,0,-1,-2,-1,-1,-3,-7
1541874459087749,-2,-1,-2,-1,0,1,2,-1
1541874459087749,-1,0,-1,-2,0,-1,-1,2
1541874459088762,-3,-2,-2,-2,0,-2,1,0
1541874459088762,-1,-1,-1,0,-2,1,0,1
1541874459100778,-1,0,-1,0,-2,1,0,1
1541874459100778,-2,-3,-1,-2,0,0,-1,1
1541874459101779,-2,-2,-1,0,0,0,-2,0
1541874459101779,0,-1,-2,-1,-1,0,-1,0
1541874459122796,-4,-3,-1,-2,0,-3,-1,-1
1541874459122796,0,1,-1,1,0,0,2,-1
1541874459123776,0,-2,-1,-1,1,1,0,0
1541874459123776,-2,-1,-1,-1,1,-1,0,-2
1541874459129801,-2,-1,0,1,0,-2,-1,-5
1541874459129801,1,0,-3,-2,0,-1,-1,1
1541874459130802,-4,-3,-2,0,-2,-1,1,-1
1541874459130802,-5,-2,-1,-1,-1,-1,-3,1
1541874459152816,0,0,0,-1,1,2,1,1
1541874459152816,-4,0,-1,-3,0,0,-1,2
1541874459153802,-2,-1,-1,-2,-2,-2,-1,-2
1541874459153802,-2,-2,-2,0,-3,-1,0,-2
1541874459167866,5,1,-1,0,0,-1,0,23
1541874459167866,0,-1,-1,-4,-1,0,0,-16
1541874459167866,-5,-1,1,-5,0,-1,-2,-8
1541874459167866,-3,-4,-1,9,-2,-3,-3,2
1541874459189857,2,2,10,3,-1,0,1,-6
1541874459189857,3,-2,-21,0,0,-1,0,15
1541874459190866,-1,0,4,-13,-1,-2,-2,1
1541874459190866,0,0,-7,-4,0,-1,-2,-3
1541874459205857,-5,-4,2,-6,-3,-2,-3,3
1541874459205857,-4,3,21,10,1,0,-2,-3
1541874459212866,1,-5,1,3,0,0,2,-1
1541874459212866,4,-3,-31,-3,-3,-1,1,0
1541874459227861,4,-2,-18,0,-4,-2,3,4
1541874459227861,-3,-2,16,-9,-2,-2,-3,-5
1541874459227861,-1,2,9,6,1,-1,-2,0
1541874459227861,1,3,11,4,2,-1,2,3
1541874459249896,-8,-3,-9,-11,-2,-2,-1,-4
1541874459249896,0,-1,-3,7,-3,1,0,-6
1541874459250896,0,-2,-2,-1,-3,-4,-3,5
1541874459250896,0,1,4,-2,1,2,3,2
1541874459263910,-6,-1,1,3,0,-3,-10,-26
1541874459263910,10,6,3,1,5,6,7,9
1541874459272905,-1,0,-4,0,-2,0,-1,1
1541874459272905,-4,-1,6,-3,-2,-2,-3,-9
1541874459287916,-4,-3,-2,0,1,1,-3,-9
1541874459287916,-1,-6,-8,-5,-3,-3,-3,-2
1541874459287916,4,9,6,3,0,0,-1,4
1541874459287916,1,-10,-17,-3,1,2,2,-2
1541874459309943,2,0,-15,-2,-1,0,1,5
1541874459309943,-4,-3,-9,-2,-2,-4,-5,-5
1541874459310943,-3,-4,-10,-1,1,-2,1,-2
1541874459310943,0,8,19,-4,-1,-1,-3,1
1541874459323953,-1,-1,6,0,0,-1,1,-5
1541874459323953,0,-6,-3,-1,-2,-2,-1,9
1541874459331960,-5,0,-8,-1,-1,0,-5,-8
1541874459331960,1,3,4,1,-1,-2,-1,4
1541874459346972,-1,-1,5,-3,-1,-1,-2,-3
1541874459346972,-1,2,1,0,0,-2,-2,-7
1541874459347963,2,0,4,1,1,0,2,2
1541874459347963,-1,-2,-2,-3,0,-2,-1,-2
1541874459369990,-1,1,4,-1,-2,-1,-2,-2
1541874459369990,-4,-4,-3,-1,-3,-2,-3,1
1541874459370990,-2,-3,0,1,0,0,0,-2
1541874459370990,-2,-1,2,-1,-1,-1,0,-2
1541874459393008,2,2,7,2,2,0,2,5
1541874459393008,4,0,-22,-4,-1,-1,-1,-1
1541874459394009,0,-3,-17,-2,-2,1,3,4
1541874459394009,1,3,6,0,-1,1,0,3
1541874459407036,3,-1,-12,0,0,1,3,4
1541874459407036,-2,1,22,-1,-1,0,-2,0
1541874459408001,-4,3,7,1,1,0,1,0
1541874459408001,-4,-12,-15,-3,-1,-1,-4,-12
1541874459430036,0,0,0,3,-1,-2,2,0
1541874459430036,-6,-5,-4,-1,-2,-3,-5,-6
1541874459431037,5,-1,-5,-3,-1,-2,-6,-3
1541874459431037,4,9,18,0,0,0,1,7
1541874459444047,1,-3,-5,-2,-1,-2,0,7
1541874459444047,-1,-1,-2,0,-2,-1,-2,-3
1541874459452054,-2,-1,-1,-1,-3,-2,0,-1
1541874459452054,-1,-2,-3,1,0,0,0,2
1541874459467065,-7,-5,11,-2,0,-2,-2,-6
1541874459467065,-1,-2,-20,-2,0,2,4,8
1541874459468058,-3,-2,10,0,-2,-2,-2,-1
1541874459468058,1,1,-5,-3,1,0,-2,0
1541874459490120,-4,0,-4,2,-1,1,-2,0
1541874459490120,1,1,11,-1,-1,1,1,1
1541874459491121,-1,0,4,-1,0,-1,-2,-1
1541874459491121,-4,-2,-3,-2,-3,-2,-1,-2
1541874459513102,-2,0,-2,1,-1,1,1,-2
1541874459513102,-1,0,8,0,0,-1,0,0
1541874459520107,-1,-4,-7,1,-2,-2,-2,-4
1541874459520107,-2,8,20,1,-2,-4,0,-2
1541874459528115,1,-8,-7,-1,0,-2,-3,-1
1541874459528115,-2,3,8,1,0,-1,0,-4
1541874459529117,0,-1,-23,-2,-1,0,2,2
1541874459529117,-2,-5,-5,-2,-1,-1,-2,3
1541874459550115,0,2,4,0,0,3,0,0
1541874459550115,0,0,6,-2,0,-3,-1,-1
1541874459551133,-1,0,9,0,2,1,1,1
1541874459551133,-2,-1,-7,1,1,0,-1,1
1541874459573133,-1,4,9,0,-1,0,-1,-1
1541874459573133,-1,-2,-5,0,-2,0,-2,1
1541874459574131,0,1,6,-4,-2,-5,-4,-2
1541874459574131,3,1,-1,11,-3,-2,0,-2
1541874459587196,2,-3,-6,-10,-2,-6,-3,-3
1541874459587196,2,2,5,-2,-2,0,0,-3
1541874459588154,2,0,-3,-7,-2,-3,-1,-2
1541874459588154,2,-1,-7,8,0,1,-1,-2
1541874459610214,0,3,6,-9,-3,-2,-2,-3
1541874459610214,-1,-5,-9,-6,-2,1,-1,0
1541874459611160,-3,-6,-14,7,-1,-1,-3,-2
1541874459611160,0,-3,1,-4,-2,-1,-2,-2
1541874459633196,2,3,-1,5,-1,0,0,1
1541874459633196,1,2,0,1,0,0,1,1
1541874459634197,-1,-2,2,-3,-2,-1,-2,0
1541874459634197,-2,1,6,-5,0,1,-1,-1
1541874459656212,0,-3,-32,0,-1,-1,-1,-2
1541874459656212,-2,-3,-1,3,-1,-3,-2,0
1541874459656212,0,1,3,-4,-2,-1,0,1
1541874459656212,-1,-2,-4,-6,-4,-1,-2,-2
1541874459670226,0,2,14,-1,-1,0,0,0
1541874459670226,-1,-3,-7,6,1,0,-2,-1
1541874459671221,0,0,1,1,1,-1,0,-2
1541874459671221,-2,-2,-3,2,-1,0,1,1
1541874459692278,-3,-1,2,0,-1,-1,0,2
1541874459692278,-1,0,-4,-6,-1,0,2,0
1541874459700285,-3,-1,2,0,1,1,0,-2
1541874459700285,-4,-3,-2,-6,0,-1,-2,0
1541874459707254,-3,-2,0,1,-1,2,-1,1
1541874459707254,-3,1,-1,-2,-1,-2,0,1
1541874459708246,-2,0,9,1,1,0,1,1
1541874459708246,-3,-5,-18,-2,0,-2,0,-1
1541874459738273,-1,3,3,1,1,0,0,-2
1541874459738273,-2,-2,2,-1,-2,-2,-2,1
1541874459739280,0,-3,-3,-3,-2,0,1,-1
1541874459739280,-2,-1,3,-2,2,0,-1,0
1541874459760297,-7,-3,3,0,-3,-2,-4,-3
1541874459760297,2,1,-6,2,2,1,6,-2
1541874459761277,-4,-4,-1,0,-3,-2,-1,0
1541874459761277,-4,0,3,-1,0,-1,-2,-10
1541874459767302,8,5,2,2,3,5,9,10
1541874459767302,-5,-3,4,0,-1,0,-3,1
1541874459768284,-1,1,-4,-3,-4,0,-1,-8
1541874459768284,-3,-4,-3,-2,-4,-5,-5,-15
1541874459790320,-8,-6,-6,-1,-4,-6,-10,2
1541874459790320,9,7,5,-5,-2,3,3,-1
1541874459790320,3,-4,4,0,0,-5,-5,7
1541874459790320,1,1,2,-1,-2,0,2,6
1541874459813374,-7,-8,-3,-5,-3,-6,-10,-9
1541874459813374,-2,1,1,5,2,-1,0,1
1541874459814374,6,4,2,0,0,0,0,15
1541874459814374,-1,-1,2,-2,-1,0,-5,-5
1541874459828386,2,0,0,2,1,1,4,-2
1541874459828386,-12,-9,-5,-4,-3,-6,-8,-4
1541874459835391,6,1,-3,0,1,3,3,-1
1541874459835391,-4,-1,0,-1,-2,-3,-2,-6
1541874459858409,1,3,0,1,2,5,8,12
1541874459858409,-3,-4,-2,-4,-3,-4,-3,-4
1541874459859408,-6,-3,-3,-3,1,-2,-3,-6
1541874459859408,0,0,6,2,0,-2,2,6
1541874459873421,2,0,-7,-2,0,-1,-4,-4
1541874459873421,-1,1,3,-1,-2,-4,-4,-8
1541874459874367,1,1,-2,0,0,2,5,7
1541874459874367,2,3,2,0,0,2,4,4
1541874459889440,-1,0,8,1,-2,-2,-1,-4
1541874459889440,1,-2,-12,-1,-1,-1,-1,-1
1541874459889440,-2,1,2,-1,1,-2,-1,-5
1541874459889440,-1,0,16,-1,-2,-3,-3,1
1541874459910429,2,0,1,0,1,1,-1,-4
1541874459910429,-1,0,0,1,-1,0,2,0
1541874459910429,-4,-2,1,0,-1,-1,-1,-5
1541874459910429,2,-1,-10,-2,0,1,1,3
1541874459933468,-1,-1,14,-1,-3,-1,-1,0
1541874459933468,2,-3,-31,-1,1,1,-1,0
1541874459934428,-1,0,0,-1,-1,-1,-2,-4
1541874459934428,1,0,0,-2,0,0,1,2
1541874459947444,1,0,-5,-1,0,-1,0,0
1541874459947444,0,0,11,-2,0,2,0,-2
1541874459948444,-2,0,-2,-2,-1,1,-1,-5
1541874459948444,-2,-1,-8,0,-1,-1,0,-2
1541874459978468,-2,-2,0,-1,-1,-2,-1,-4
1541874459978468,0,0,6,-1,1,0,-2,0
1541874459978468,-2,1,-7,0,-1,0,-2,-3
1541874459978468,-4,-2,-7,-2,-1,1,-3,-2
1541874459993480,1,3,1,-1,0,-1,1,-3
1541874459993480,-2,-1,0,-1,-1,0,-2,1
1541874459994478,-2,-4,-2,0,-3,-1,-1,1
1541874459994478,-1,0,-1,-1,-2,-3,-3,-1
1541874460007490,-1,-4,-2,0,-2,-2,-1,-1
1541874460007490,-1,0,-4,-4,-1,-2,1,2
1541874460008491,-1,-1,-1,1,-1,1,0,0
1541874460008491,1,2,-4,5,-3,1,0,1
1541874460030509,-2,1,0,-7,-1,0,-3,0
1541874460030509,1,-1,0,-1,-1,-1,0,0
1541874460031500,-3,-4,6,-1,-1,-1,-2,-1
1541874460031500,4,0,1,1,1,0,0,3
1541874460053526,3,-1,-3,1,0,0,-1,1
1541874460053526,-4,-1,1,1,-2,-1,1,21
1541874460053526,3,1,-2,1,0,-1,2,-8
1541874460053526,7,3,-2,-2,2,0,1,-10
1541874460067537,-12,0,0,1,-1,-2,-10,-22
1541874460067537,6,-4,-1,-1,-2,0,5,4
1541874460068539,1,-5,-4,-3,0,-2,-2,48
1541874460068539,-19,-2,3,-2,-3,-4,-6,-45
1541874460090555,23,4,-5,1,0,3,10,93
1541874460090555,10,3,2,3,1,-1,3,29
1541874460091556,7,3,0,1,-1,1,2,33
1541874460091556,-27,-6,-3,-8,-6,-4,-20,-71
1541874460113574,-37,-11,-6,-1,-1,-3,-9,-128
1541874460113574,7,-1,3,0,-3,-4,-8,88
1541874460113574,15,5,7,0,1,2,10,17
1541874460113574,39,4,-4,2,4,5,21,127
1541874460126585,20,4,-5,-7,-4,0,-1,93
1541874460126585,-55,-10,3,0,-2,-4,-27,-115
1541874460134590,-10,-1,-1,-3,-3,-5,-10,69
1541874460134590,8,0,1,4,2,0,5,37
1541874460149603,31,3,-1,-3,0,1,12,127
1541874460149603,-17,-3,-2,-5,-2,-1,-6,-89
1541874460165596,-35,-5,-5,-2,-1,-2,-15,-127
1541874460165596,-24,-9,1,2,-1,-3,-4,-113
1541874460173621,-8,-7,-6,-2,-2,-5,-2,-2
1541874460173621,28,7,0,-3,-1,2,10,106
1541874460174603,9,2,0,2,0,0,6,24
1541874460174603,3,-2,-7,-7,-2,0,0,28
1541874460186632,-11,0,7,2,0,1,0,-73
1541874460186632,9,2,1,1,1,1,5,-2
1541874460195631,3,-2,-3,-1,1,2,4,46
1541874460195631,-12,-1,-1,1,0,-1,-9,-78
1541874460209649,-1,0,-1,0,-3,-1,-1,7
1541874460209649,4,1,0,-1,-1,0,4,5
1541874460218651,10,3,6,-1,-3,-6,-3,1
1541874460218651,4,-1,-20,-4,-2,-2,-2,27
1541874460233665,-17,-3,-1,-1,-1,-3,-7,-86
1541874460233665,4,3,0,1,-3,-3,0,-5
1541874460234652,4,-3,-2,-3,-1,-2,-4,8
1541874460234652,3,2,6,-1,-1,-1,-2,12
1541874460246714,4,2,0,-1,1,-1,0,22
1541874460246714,7,-2,-5,-2,-2,-2,2,12
1541874460255668,0,0,-6,1,-1,-1,-1,-40
1541874460255668,4,1,9,1,-1,0,4,72
1541874460278699,2,-3,-4,-1,-3,0,-2,-30
1541874460278699,-5,1,6,3,2,3,-2,-29
1541874460279686,-4,-4,-6,-3,-1,-2,-4,-10
1541874460279686,7,-1,0,-2,-3,-3,2,30
1541874460292710,-4,-1,1,1,3,1,0,-28
1541874460292710,3,0,0,0,1,2,1,17
1541874460294697,1,2,0,-1,-2,0,1,-2
1541874460294697,-5,1,3,0,0,0,2,-31
1541874460306721,-2,0,0,0,0,0,-2,34
1541874460306721,0,-3,-4,-1,0,-3,-3,-37
1541874460315728,-2,0,-3,0,0,2,4,12
1541874460315728,4,0,1,1,3,0,-3,16
1541874460329743,-5,-2,-2,0,0,2,4,-26
1541874460329743,-3,-2,-1,-1,1,0,1,-1
1541874460336730,-6,-2,-1,-3,-1,-3,-4,-6
1541874460336730,-1,-2,-1,1,-1,1,-2,4
1541874460352751,0,1,-1,-1,0,0,-1,7
1541874460352751,2,0,0,-1,-2,-1,0,16
1541874460354745,-4,-2,-2,-1,-1,-1,0,-22
1541874460354745,-2,-1,-1,0,0,0,1,5
1541874460366753,-2,-3,-2,-1,0,-1,-2,4
1541874460366753,-6,-5,-2,-3,-2,-2,-3,-1
1541874460375775,-1,-1,0,1,1,1,2,2
1541874460375775,-4,-3,-1,-1,-1,-2,-3,-13
1541874460389774,-3,-3,-3,-3,-3,-5,-4,10
1541874460389774,6,4,1,1,-1,0,3,1
1541874460396802,-1,-3,-1,0,-1,-1,-1,-9
1541874460396802,3,1,-1,-2,0,-1,0,5
1541874460412809,-1,2,0,1,2,0,0,-9
1541874460412809,-1,-1,-1,-1,-2,0,1,4
1541874460414802,-4,-3,-2,-2,-1,-2,-3,-3
1541874460414802,0,-3,-1,-3,-4,-2,-1,-4
1541874460426820,-4,-3,-4,-3,-5,-4,-8,-1
1541874460426820,7,7,6,5,6,7,11,4
1541874460435818,-5,-1,-2,0,-1,0,1,-7
1541874460435818,2,2,1,0,0,0,-3,0
1541874460449819,0,-2,-2,-2,0,-1,3,3
1541874460449819,-5,-3,-4,-3,-3,-3,-7,-4
1541874460456880,-3,-3,-1,-3,-3,-3,-4,-6
1541874460456880,-7,-2,-1,-3,-2,-3,-4,-4
1541874460472856,12,7,1,3,3,6,9,13
1541874460472856,-3,-1,0,-2,-3,-3,-3,-1
1541874460474848,1,-2,-2,1,0,-1,1,4
1541874460474848,-5,-4,-2,-2,-1,-3,-3,-3
1541874460495874,0,-2,-4,0,-1,-2,-2,1
1541874460495874,-3,-1,12,0,-2,-3,-2,1
1541874460501879,0,-1,-16,0,1,0,-2,-3
1541874460501879,0,1,-2,-1,-1,1,3,5
1541874460509885,-2,-1,-1,-3,-2,-2,-1,-4
1541874460509885,0,-2,-3,0,0,0,1,3
1541874460516891,-1,3,5,1,-1,-1,-1,-4
1541874460516891,-2,-1,0,-1,-2,-2,0,0
1541874460532903,0,-1,-2,2,1,1,2,-1
1541874460532903,-3,-2,-5,-3,-4,-4,-1,1
1541874460534896,1,2,2,-3,0,1,1,-3
1541874460534896,-5,-3,-3,0,0,0,0,-5
1541874460555902,-3,-4,3,0,-1,-4,-8,-3
1541874460555902,-2,0,2,-2,0,-2,-2,-11
1541874460556918,-1,-3,-1,-1,-1,-3,-2,-2
1541874460556918,7,4,0,1,3,2,4,0
1541874460569969,-2,-4,0,-3,-1,-1,0,0
1541874460569969,-1,0,2,1,2,2,0,1
1541874460576975,2,0,0,-2,-1,0,0,0
1541874460576975,-2,-2,4,-3,-1,1,0,-1
1541874460592950,0,-4,5,0,-2,-1,-5,-5
1541874460592950,-1,-6,-38,-4,-1,-2,1,6
1541874460594934,1,2,10,-1,-2,-1,-1,5
1541874460594934,0,3,-2,1,-1,-1,-1,4
1541874460615968,0,0,-2,-3,-1,1,3,2
1541874460615968,-3,0,7,0,-1,0,0,-6
1541874460616966,-2,-3,-1,0,-1,0,-2,-2
1541874460616966,-3,-4,-1,1,1,-1,2,-1
1541874460629014,-3,0,-2,-1,0,-2,-4,-6
1541874460629014,4,4,9,-1,1,2,1,-4
1541874460637982,-2,-3,-6,0,1,-1,-1,-3
1541874460637982,1,2,10,-1,0,-2,-2,-2
1541874460652998,0,-2,-2,-2,-2,-2,0,-2
1541874460652998,-5,-4,-2,-4,-3,-5,-5,0
1541874460654999,1,-1,1,1,0,0,1,2
1541874460654999,-1,-2,-3,-2,0,-2,-2,0
1541874460676016,0,3,6,0,-1,-2,-1,2
1541874460676016,-6,-7,-15,-3,-2,-2,-4,-4
1541874460677017,-1,0,-8,-1,0,-1,0,1
1541874460677017,-1,-2,9,0,0,-1,0,0
1541874460689026,2,1,-3,-1,1,0,1,0
1541874460689026,0,1,4,-2,-1,-1,0,0
1541874460698027,-2,0,2,1,-2,2,-1,-2
1541874460698027,-1,-2,-10,0,1,0,-1,1
1541874460713044,-1,0,2,1,-1,0,2,2
1541874460713044,1,-3,2,0,0,-2,-2,-5
1541874460715046,0,0,-2,-2,-2,-2,0,-1
1541874460715046,2,0,-1,-1,-2,0,-2,-2
1541874460736045,0,1,0,-1,-1,0,0,8
1541874460736045,-4,-2,-1,-1,-1,0,-1,-14
1541874460737045,-2,-3,-2,0,0,0,-1,1
1541874460737045,0,0,0,1,-2,0,2,1
1541874460749056,-3,-1,-3,-1,0,-2,-3,-3
1541874460749056,0,2,2,2,1,2,2,5
1541874460758062,-2,-2,1,-5,-3,-4,-4,-3
1541874460758062,0,-1,-3,1,-1,1,0,-3
1541874460773127,1,-2,-3,0,-2,1,-2,2
1541874460773127,0,0,2,0,-2,-1,-2,0
1541874460775076,-1,-1,2,7,0,-1,-2,-2
1541874460775076,-2,-2,-7,-10,-3,-1,1,0
1541874460796148,-1,0,0,-1,-2,-3,-1,-3
1541874460796148,2,0,0,2,0,-1,1,1
1541874460797108,0,1,2,-8,0,0,1,1
1541874460797108,-1,-3,-4,3,-1,-2,-1,-2
1541874460809120,-2,-2,-1,5,1,1,0,1
1541874460809120,-5,-1,-1,-3,-1,0,0,3
1541874460818109,0,3,2,2,0,3,0,2
1541874460818109,-3,-3,-3,0,-1,1,-1,0
1541874460833142,-2,-1,-1,-2,-3,-2,0,-3
1541874460833142,0,0,1,-2,-2,-2,-2,1
1541874460835140,3,0,0,13,0,-2,1,-3
1541874460835140,3,0,3,-11,-2,-2,-2,-3
1541874460856157,2,-2,3,1,1,-1,-3,-4
1541874460856157,3,1,0,-6,1,-1,0,0
1541874460857149,-1,-1,0,-10,-3,-2,-1,-3
1541874460857149,1,1,-2,14,0,-1,-4,-1
1541874460869167,-1,-1,-2,6,1,0,1,-2
1541874460869167,1,0,-2,-9,-4,-3,-1,-1
1541874460878165,0,-1,0,-4,-1,-1,-1,-1
1541874460878165,1,2,2,-5,-1,0,-1,1
1541874460893186,-1,0,0,-6,-2,-1,-1,-1
1541874460893186,0,1,1,3,1,1,-1,0
1541874460895188,-2,-4,-5,-4,-1,1,-2,-2
1541874460895188,-1,1,-2,0,-1,-3,-1,-2
