timestamp,roll,pitch,yaw
1541872952518301,-0.77972,-0.115448,2.77673
1541872952539374,-0.787742,-0.11621,2.78105
1541872952556333,-0.7983,-0.118298,2.78594
1541872952578368,-0.807514,-0.121461,2.79135
1541872952599387,-0.814697,-0.125403,2.79791
1541872952616402,-0.819783,-0.130132,2.80503
1541872952638411,-0.821892,-0.135133,2.81259
1541872952659472,-0.82322,-0.140166,2.82029
1541872952676468,-0.825616,-0.143863,2.82841
1541872952698462,-0.827338,-0.14653,2.83728
1541872952719490,-0.830443,-0.148622,2.84679
1541872952736500,-0.832392,-0.150227,2.85714
1541872952758501,-0.831508,-0.151187,2.86842
1541872952779535,-0.828548,-0.15163,2.8813
1541872952796549,-0.821616,-0.152334,2.8962
1541872952818557,-0.811435,-0.153547,2.91307
1541872952839585,-0.80109,-0.154573,2.92944
1541872952856594,-0.795193,-0.154794,2.94542
1541872952878597,-0.788302,-0.155487,2.96241
1541872952899635,-0.776461,-0.15762,2.98063
1541872952916648,-0.759602,-0.161273,2.9976
1541872952938648,-0.741027,-0.166662,3.01176
1541872952959721,-0.726038,-0.171365,3.02541
1541872952976736,-0.712964,-0.174335,3.03905
1541872952998698,-0.702932,-0.174874,3.05295
1541872953019770,-0.695774,-0.172329,3.06589
1541872953036745,-0.687871,-0.165706,3.07913
1541872953058748,-0.673901,-0.154382,3.0934
1541872953079784,-0.660112,-0.136913,3.11135
1541872953102839,-0.654531,-0.115677,3.13481
1541872953118806,-0.655339,-0.0937546,-3.1199
1541872953139828,-0.655847,-0.0735954,-3.08751
1541872953155827,-0.65709,-0.0567727,-3.05061
1541872953178847,-0.658126,-0.0446103,-3.00965
1541872953199866,-0.660288,-0.0369043,-2.96315
1541872953215895,-0.666414,-0.0350233,-2.91278
1541872953238897,-0.678691,-0.0404426,-2.86017
1541872953259932,-0.695771,-0.0532217,-2.80364
1541872953275945,-0.709623,-0.072054,-2.74029
1541872953298964,-0.719786,-0.0960174,-2.66887
1541872953320973,-0.727538,-0.125498,-2.59344
1541872953336033,-0.73126,-0.15751,-2.51538
1541872953359017,-0.7276,-0.195268,-2.43657
1541872953381026,-0.718211,-0.238653,-2.35915
1541872953396043,-0.701754,-0.286608,-2.28681
1541872953419062,-0.67932,-0.334912,-2.22082
1541872953441079,-0.653777,-0.384769,-2.16153
1541872953462098,-0.631329,-0.434375,-2.11169
1541872953479148,-0.607441,-0.483509,-2.07209
1541872953501113,-0.584673,-0.526698,-2.04232
1541872953522148,-0.572236,-0.561326,-2.01756
1541872953539197,-0.572584,-0.603553,-1.99635
1541872953561171,-0.582846,-0.636394,-1.97994
1541872953582197,-0.604417,-0.653722,-1.96826
1541872953599210,-0.629094,-0.657738,-1.96072
1541872953621210,-0.661236,-0.654239,-1.95434
1541872953642246,-0.696759,-0.65095,-1.95102
1541872953659256,-0.728532,-0.649067,-1.95115
1541872953687284,-0.758014,-0.645863,-1.95224
1541872953702297,-0.792851,-0.639335,-1.95466
1541872953719294,-0.834618,-0.630232,-1.96004
1541872953742329,-0.87576,-0.619364,-1.97014
1541872953762329,-0.910884,-0.606871,-1.98012
1541872953779367,-0.942771,-0.59377,-1.9866
1541872953801378,-0.965865,-0.573106,-1.98477
1541872953822395,-0.984723,-0.552439,-1.97324
1541872953838408,-1.01448,-0.537045,-1.95521
1541872953861423,-1.04643,-0.5272,-1.93562
1541872953882480,-1.06499,-0.521654,-1.91558
1541872953899456,-1.07064,-0.516853,-1.89665
1541872953921458,-1.08848,-0.513966,-1.87731
1541872953942529,-1.11394,-0.513502,-1.85874
1541872953958501,-1.1384,-0.515487,-1.84111
1541872953981509,-1.1596,-0.520255,-1.82253
1541872954002543,-1.17274,-0.524494,-1.80395
1541872954019539,-1.18619,-0.528098,-1.78704
1541872954041576,-1.20446,-0.534887,-1.77219
1541872954062593,-1.22113,-0.549007,-1.76192
1541872954078602,-1.22877,-0.568359,-1.75882
1541872954101641,-1.22624,-0.592784,-1.75881
1541872954122642,-1.22215,-0.625975,-1.76231
1541872954138656,-1.2184,-0.662923,-1.77048
1541872954161675,-1.22373,-0.703107,-1.7774
1541872954182692,-1.24608,-0.74336,-1.77973
1541872954198705,-1.26995,-0.787708,-1.77994
1541872954221725,-1.28079,-0.834361,-1.78372
1541872954243722,-1.27131,-0.874136,-1.80206
1541872954258735,-1.25781,-0.913448,-1.8323
1541872954281769,-1.24909,-0.953994,-1.87289
1541872954303787,-1.24588,-0.995047,-1.92669
1541872954318806,-1.22724,-1.02537,-1.99581
1541872954341824,-1.18668,-1.05555,-2.07943
1541872954363822,-1.131,-1.0836,-2.17857
1541872954384859,-1.05822,-1.1028,-2.29281
1541872954401871,-0.981707,-1.11628,-2.42101
1541872954423881,-0.902084,-1.12145,-2.55977
1541872954444908,-0.822329,-1.11833,-2.70028
1541872954461957,-0.748509,-1.10557,-2.83715
1541872954483921,-0.689783,-1.08257,-2.96368
1541872954506970,-0.645365,-1.04934,-3.07616
1541872954521968,-0.609676,-1.0114,3.10899
1541872954543991,-0.579279,-0.972299,3.02015
1541872954565007,-0.556086,-0.934631,2.93754
1541872954581023,-0.537571,-0.900786,2.85723
1541872954604041,-0.52008,-0.871704,2.77988
1541872954625092,-0.505667,-0.84798,2.70586
1541872954641053,-0.499121,-0.830553,2.63829
1541872954664088,-0.496492,-0.81913,2.57555
1541872954669074,-0.492264,-0.81166,2.51654
1541872954692111,-0.491722,-0.806309,2.46129
1541872954707123,-0.500904,-0.803396,2.41097
1541872954729142,-0.517419,-0.804098,2.3663
1541872954752161,-0.535506,-0.806863,2.3288
1541872954767174,-0.55244,-0.811228,2.29766
1541872954789191,-0.567554,-0.818987,2.27065
1541872954812211,-0.583156,-0.829477,2.24728
1541872954827223,-0.60211,-0.844146,2.22904
1541872954849276,-0.617974,-0.860953,2.21461
1541872954872260,-0.627501,-0.880196,2.20041
1541872954888254,-0.637767,-0.900928,2.186
1541872954909326,-0.665358,-0.924246,2.18439
1541872954932310,-0.695427,-0.942842,2.20156
1541872954947322,-0.705039,-0.95787,2.22958
1541872954969341,-0.702935,-0.970786,2.26342
1541872954987346,-0.710567,-0.981483,2.30758
1541872955006372,-0.728847,-0.989712,2.35953
1541872955029389,-0.7529,-0.99436,2.41299
1541872955064409,-0.776986,-0.995834,2.46465
1541872955069423,-0.802704,-0.99602,2.51462
1541872955090422,-0.823773,-0.998359,2.55575
1541872955104448,-0.866346,-1.01,2.61016
1541872955126470,-0.909116,-1.02926,2.6623
1541872955150470,-0.899842,-1.02737,2.6685
1541872955164538,-0.930715,-1.04297,2.70624
1541872955186520,-0.937522,-1.03935,2.72019
1541872955210534,-0.938766,-1.04473,2.72491
1541872955224553,-0.977805,-1.06218,2.77039
1541872955246568,-0.987349,-1.06936,2.79597
1541872955269588,-0.994057,-1.07583,2.81644
1541872955284600,-1.00684,-1.08218,2.83829
1541872955306617,-1.02207,-1.08902,2.85727
1541872955329638,-1.03607,-1.09333,2.87181
1541872955344649,-1.04887,-1.09624,2.88418
1541872955366668,-1.06254,-1.09913,2.89754
1541872955389687,-1.06061,-1.10005,2.89716
1541872955404699,-1.06324,-1.09455,2.90547
1541872955426717,-1.07965,-1.09418,2.92599
1541872955449736,-1.0881,-1.09411,2.93327
1541872955464748,-1.09638,-1.09155,2.94042
1541872955486759,-1.09829,-1.08888,2.94151
1541872955509785,-1.10054,-1.08609,2.94124
1541872955524798,-1.09773,-1.08391,2.93542
1541872955546816,-1.09529,-1.08249,2.92491
1541872955569836,-1.10085,-1.08384,2.92046
1541872955584843,-1.10443,-1.08642,2.91767
1541872955606865,-1.10246,-1.08807,2.9137
1541872955629884,-1.09912,-1.08939,2.90834
1541872955644895,-1.10446,-1.09207,2.90366
1541872955666915,-1.11137,-1.09935,2.89158
1541872955689915,-1.12632,-1.10756,2.87271
1541872955704927,-1.13818,-1.10695,2.8408
1541872955726999,-1.15083,-1.10401,2.81283
1541872955749980,-1.17132,-1.0992,2.80298
1541872955764993,-1.1948,-1.0895,2.8116
1541872955787010,-1.21175,-1.0779,2.82332
1541872955809032,-1.21956,-1.06167,2.82587
1541872955824026,-1.23009,-1.04016,2.82852
1541872955847065,-1.2431,-1.01513,2.83282
1541872955869081,-1.26419,-0.986764,2.84346
1541872955884094,-1.28525,-0.960231,2.85911
1541872955907108,-1.30016,-0.936255,2.87296
1541872955929131,-1.31499,-0.914564,2.88976
1541872955947127,-1.33266,-0.892788,2.91313
1541872955968145,-1.34397,-0.872038,2.94154
1541872955989180,-1.35177,-0.855288,2.9734
1541872956007183,-1.35928,-0.84078,3.00763
1541872956028194,-1.3719,-0.826004,3.04361
1541872956049213,-1.38905,-0.810351,3.08099
1541872956067225,-1.40054,-0.793818,3.11801
1541872956088242,-1.4093,-0.777907,-3.1276
1541872956109316,-1.41839,-0.763707,-3.09146
1541872956126302,-1.43052,-0.748865,-3.05773
1541872956149313,-1.43759,-0.733824,-3.02471
1541872956170329,-1.44018,-0.720286,-2.99055
1541872956186339,-1.44442,-0.708068,-2.95744
1541872956209363,-1.4529,-0.696442,-2.92507
1541872956230379,-1.46108,-0.686277,-2.89491
1541872956246373,-1.46889,-0.678081,-2.86729
1541872956269399,-1.47775,-0.670975,-2.84089
1541872956290428,-1.48338,-0.664867,-2.81288
1541872956306425,-1.4895,-0.66051,-2.78451
1541872956329496,-1.49355,-0.657173,-2.75802
1541872956350479,-1.49778,-0.651168,-2.73294
1541872956366471,-1.49991,-0.644963,-2.70875
1541872956389510,-1.49883,-0.639973,-2.68345
1541872956410510,-1.49798,-0.636092,-2.65618
1541872956426521,-1.49638,-0.633255,-2.62853
1541872956449561,-1.49178,-0.630837,-2.60204
1541872956470579,-1.48357,-0.630381,-2.57783
1541872956486570,-1.47472,-0.631597,-2.55478
1541872956509603,-1.46482,-0.633687,-2.53394
1541872956530662,-1.45401,-0.638349,-2.51726
1541872956546621,-1.44276,-0.644724,-2.50539
1541872956569640,-1.42983,-0.65251,-2.49831
1541872956590685,-1.41617,-0.660761,-2.49511
1541872956606672,-1.40122,-0.668018,-2.49485
1541872956629705,-1.38586,-0.674277,-2.49732
1541872956650723,-1.37033,-0.679589,-2.50243
1541872956666739,-1.35522,-0.684339,-2.51001
1541872956689741,-1.34239,-0.687569,-2.51819
