timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1541872957753615,-5,5,24,27,5,8,13,-8
1541872957768646,13,-10,-5,0,-3,0,-11,-2
1541872957768646,-45,1,-18,25,-5,-9,-5,-1
1541872957770629,5,-7,-29,-32,-9,-6,-3,-4
1541872957770629,5,3,2,-7,5,4,-7,0
1541872957790664,-15,2,15,14,11,7,-2,2
1541872957790664,26,5,2,3,-8,-14,0,2
1541872957792657,-47,-8,15,-3,-6,3,4,-5
1541872957792657,14,-8,3,23,4,3,-4,3
1541872957813685,19,10,-4,-14,-7,-1,-17,-1
1541872957813685,-11,-17,-2,6,6,-2,26,-1
1541872957814685,8,4,-7,-7,3,0,-7,-1
1541872957814685,14,-4,0,-19,-9,7,11,15
1541872957828696,-14,-1,-2,-8,-1,-8,-2,-1
1541872957828696,15,7,0,-12,0,2,-11,3
1541872957829696,-7,2,6,24,-3,-5,3,-5
1541872957829696,-15,-6,-14,21,5,3,-13,-1
1541872957850750,14,-6,3,-16,-6,-3,15,-13
1541872957850750,4,-5,-20,-22,2,0,6,7
1541872957852711,-1,4,-3,23,3,5,4,19
1541872957852711,-10,-3,8,-36,-1,-2,-10,2
1541872957864727,13,8,20,47,-4,6,-2,5
1541872957864727,26,-2,-7,-1,-6,-16,-3,-2
1541872957873714,7,4,1,2,8,5,1,0
1541872957873714,4,5,-12,-20,-5,-1,-2,2
1541872957887779,-27,-15,-7,-23,-5,1,-1,-9
1541872957887779,12,7,23,6,-1,7,14,7
1541872957894750,-8,-1,-9,-12,1,-6,-11,-5
1541872957894750,8,-6,-3,-8,1,-1,-7,-4
1541872957910764,0,4,-11,9,8,1,5,-7
1541872957910764,-20,0,5,-26,0,3,-19,-11
1541872957912747,-3,-11,-4,-24,-6,-4,9,-6
1541872957912747,-6,3,10,28,-5,-2,-5,-3
1541872957924775,1,-1,6,11,2,0,1,1
1541872957924775,-9,-4,-4,0,2,4,7,2
1541872957933783,-7,-1,-7,-20,1,-3,-8,-3
1541872957933783,-1,9,1,2,-7,-1,0,-3
1541872957947794,4,-10,-5,7,-2,-8,-2,-1
1541872957947794,-3,-14,-3,6,1,0,3,-3
1541872957954800,10,3,10,-5,-5,4,6,5
1541872957954800,4,2,-11,4,0,-2,-7,-4
1541872957970813,3,4,1,-15,-1,-2,-7,13
1541872957970813,11,10,3,-4,-6,1,1,-1
1541872957972815,-6,-10,-1,7,1,-4,-4,-3
1541872957972815,6,9,-6,1,7,3,8,18
1541872957984824,-32,-10,12,-8,0,0,-15,-18
1541872957984824,16,-4,-12,15,-9,10,4,3
1541872957993832,27,7,5,7,-2,-22,-5,1
1541872957993832,-15,1,7,-6,-2,5,6,-5
1541872958007880,-1,-8,-18,-16,-9,-5,-14,-7
1541872958007880,-22,-6,2,-7,4,3,6,12
1541872958014850,6,0,2,4,1,5,13,-1
1541872958014850,10,4,-3,0,-6,0,8,-4
1541872958030863,2,-7,5,0,-2,-5,-4,1
1541872958030863,-26,-8,2,-5,-1,-1,-1,4
1541872958032864,-14,-1,-7,10,2,3,-4,-12
1541872958032864,-5,-11,1,-31,-15,-9,-10,-2
1541872958044911,10,1,-4,-1,-2,0,-4,1
1541872958044911,5,8,7,4,5,1,-8,2
1541872958053863,1,1,0,17,-1,-9,9,1
1541872958053863,20,11,17,13,4,2,-5,3
1541872958068894,-21,-11,-16,-5,1,-4,21,4
1541872958068894,2,-4,1,-10,4,4,-10,-9
1541872958069889,-1,-1,0,-6,-1,3,-21,-2
1541872958069889,-2,-1,-1,9,-5,0,0,-8
1541872958090912,-4,5,-1,-13,-2,-4,-8,7
1541872958090912,-11,0,-8,14,-1,-2,21,0
1541872958092913,21,-6,-9,3,4,4,-7,-25
1541872958092913,-16,1,9,13,2,1,0,1
1541872958113931,-1,-1,-14,-12,-5,-1,-7,-5
1541872958113931,-2,7,3,-9,4,-4,1,-2
1541872958114913,27,7,-4,-28,-6,-1,-5,11
1541872958114913,-58,-18,-15,12,4,1,-26,-5
1541872958128942,8,8,14,4,-5,-6,40,-1
1541872958128942,4,-3,-9,-10,-9,-3,-12,-4
1541872958129925,-13,-9,7,-3,5,1,6,8
1541872958129925,1,-1,-19,-9,8,5,4,-9
1541872958150962,-24,4,4,1,-1,2,-9,0
1541872958150962,45,-3,2,5,-9,-4,-5,-10
1541872958152962,-4,-1,-8,4,2,6,-5,17
1541872958152962,16,2,14,-18,0,0,5,-2
1541872958173978,-11,2,-5,4,6,0,13,1
1541872958173978,5,10,-12,-4,2,0,-5,-1
1541872958174964,-15,-12,-5,-9,-8,4,-18,2
1541872958174964,7,-2,7,5,0,-10,19,-6
1541872958188979,9,-2,-2,17,-6,-6,-14,15
1541872958188979,-23,-1,23,-11,2,2,-6,-18
1541872958189984,11,11,-4,21,2,-1,15,1
1541872958189984,0,-10,-10,13,-1,-1,-10,3
1541872958211047,1,-4,1,-41,-3,1,-6,-6
1541872958211047,-19,-7,-10,7,8,-4,-6,3
1541872958213030,1,6,3,-8,-8,-2,3,-5
1541872958213030,18,3,6,12,4,0,6,-1
1541872958234021,0,-1,1,13,7,4,-2,-1
1541872958234021,-1,1,-1,-3,-7,7,-5,1
1541872958235011,1,-3,-2,-8,-6,-7,5,-4
1541872958235011,7,0,0,0,-5,0,6,1
1541872958248041,-10,-3,-12,-6,2,1,-11,-7
1541872958248041,-1,-1,1,0,-4,-13,1,4
1541872958255047,-9,-5,6,10,2,-1,2,-17
1541872958255047,0,-1,-12,-5,-8,-3,15,9
1541872958271061,-11,0,5,-8,2,7,-6,0
1541872958271061,9,-3,-5,2,-6,-1,3,0
1541872958273058,15,6,5,-6,8,1,-11,2
1541872958273058,20,-2,0,12,-7,0,4,13
1541872958293079,-54,-4,-5,3,3,0,-9,-17
1541872958293079,-1,1,-5,-3,-2,-1,11,9
1541872958295062,-15,1,3,-21,-2,8,-8,1
1541872958295062,1,-1,11,15,0,-22,2,-3
1541872958308091,19,-9,-9,7,-7,1,-8,13
1541872958308091,-17,-6,-21,-19,4,2,6,-17
1541872958315094,1,-1,-6,10,-6,1,-21,-1
1541872958315094,3,0,13,-20,-3,1,-6,0
1541872958331111,10,7,13,16,10,1,17,7
1541872958331111,0,-2,2,4,-6,-8,-8,-2
1541872958333113,-2,-2,-2,-1,-5,5,-2,-4
1541872958333113,-12,3,2,-1,15,8,3,-3
1541872958353165,-1,-1,4,4,-6,-4,-8,-3
1541872958353165,7,2,-7,-1,1,-1,7,1
1541872958355124,-6,-3,6,0,0,-9,0,-3
1541872958355124,-4,-2,-23,-5,-4,14,-7,1
1541872958368141,-4,-8,1,-5,-6,-18,9,-7
1541872958368141,4,0,2,-4,2,9,6,11
1541872958375140,-10,-1,3,2,2,-4,-7,0
1541872958375140,-1,2,1,0,-6,-8,-16,-8
1541872958391159,12,5,-6,-1,3,16,18,1
1541872958391159,-6,-2,7,6,0,1,3,17
1541872958393148,0,-2,-8,0,6,-3,5,-12
1541872958393148,-7,-2,-8,-8,7,4,-1,-4
1541872958413178,12,-8,-4,-3,-9,-6,-7,-1
1541872958413178,-2,0,6,-1,-7,8,-8,-7
1541872958415170,6,-4,-1,-7,-11,-20,5,1
1541872958415170,-23,-5,-3,3,7,12,8,-6
1541872958428189,-9,-1,4,-2,-1,-1,4,-8
1541872958428189,7,0,-4,3,5,0,-6,3
1541872958435177,2,-5,-6,-6,1,6,-6,18
1541872958435177,2,4,7,1,-13,-8,17,-23
1541872958451208,15,3,-2,3,8,7,-7,3
1541872958451208,-6,-2,1,-1,-3,-7,15,-6
1541872958452209,1,5,-4,8,-5,-2,-26,6
1541872958452209,-16,-7,-9,-14,1,-8,4,9
1541872958473227,16,5,5,2,0,16,-7,2
1541872958473227,2,-1,-12,-4,6,-10,6,-2
1541872958475218,-16,0,4,3,-5,-6,3,-7
1541872958475218,25,0,-2,-1,-6,0,-4,10
1541872958487238,-12,-2,6,-2,2,-3,0,-5
1541872958487238,-6,-3,-10,3,-2,1,-11,4
1541872958496237,9,3,-2,-2,-4,1,13,3
1541872958496237,-2,-4,2,0,9,1,-1,-2
1541872958511294,5,0,-11,-4,-9,-1,11,6
1541872958511294,5,-2,4,1,5,-2,-19,-4
1541872958512260,-6,2,2,0,6,7,10,1
1541872958512260,6,1,-2,-3,-11,-21,-10,-3
1541872958533277,-1,-2,-9,-5,2,8,-11,5
1541872958533277,-4,1,8,2,-10,-16,0,-1
1541872958535270,0,-2,-5,-2,1,3,12,-3
1541872958535270,-1,0,3,0,1,12,-8,0
1541872958547288,-1,-3,3,6,-1,-8,-5,-4
1541872958547288,0,1,-4,-5,-1,2,1,-1
1541872958556291,-4,-1,2,1,4,7,4,-1
1541872958556291,2,-2,-6,-4,2,-1,-5,0
1541872958571308,-7,-1,1,1,-2,-5,8,-1
1541872958571308,2,2,3,-1,-9,6,1,-3
1541872958572308,-4,-2,4,5,3,-4,-9,-5
1541872958572308,2,0,-9,-3,0,1,3,4
1541872958593326,-3,0,2,-1,-5,-8,-10,-1
1541872958593326,-4,-3,8,5,-8,-16,-7,-5
1541872958595327,0,-4,-12,-14,-3,-2,7,-1
1541872958595327,-1,-1,4,1,3,10,2,-3
1541872958607338,-1,-2,-4,-2,-4,1,-2,2
1541872958607338,1,2,4,1,2,7,19,4
1541872958616331,-3,0,0,1,-8,-5,-7,0
1541872958616331,0,-2,-1,-1,0,-7,6,1
1541872958631357,-4,-4,-1,1,4,1,-14,-13
1541872958631357,-2,0,-2,-2,1,3,-13,-11
1541872958632357,-1,1,1,0,0,-3,-2,3
1541872958632357,0,1,-4,-4,-7,1,13,6
1541872958653375,1,-2,-1,1,4,-2,18,8
1541872958653375,0,-2,1,1,-4,-2,-9,10
1541872958655376,0,1,2,-5,-9,-2,-1,-20
1541872958655376,-7,-4,1,4,0,4,-11,-4
1541872958667423,-1,5,0,-1,2,-5,-6,-2
1541872958667423,1,-2,-1,1,-4,-16,-1,6
1541872958683417,0,1,21,9,5,20,7,11
1541872958683417,3,2,-14,-5,6,-7,3,4
1541872958691406,1,-2,-12,-8,-7,3,-4,1
1541872958691406,-3,2,2,3,-2,1,-7,-6
1541872958692389,1,-3,-6,-9,-7,-7,0,1
1541872958692389,-2,0,9,5,2,-1,-6,-6
1541872958713425,0,-4,3,0,2,0,4,0
1541872958713425,0,-1,-3,-6,6,4,-3,-5
1541872958715407,-2,2,4,4,-6,2,-8,-3
1541872958715407,2,4,-4,-2,-2,-4,-16,3
1541872958727473,-6,-8,-4,-4,-9,-1,22,-4
1541872958727473,5,-2,-1,-6,-3,2,-30,-4
1541872958743446,-3,-3,-7,0,9,5,22,0
1541872958743446,-2,-1,1,-5,-3,-3,-15,-4
1541872958751438,1,6,6,4,-9,-11,-11,0
1541872958751438,0,-2,-4,3,7,11,-9,-8
1541872958752438,0,-1,-6,-3,8,-2,19,2
1541872958752438,1,0,6,-2,4,10,1,2
1541872958773510,1,-2,-3,1,6,-17,-5,-2
1541872958773510,-3,-3,-5,-7,1,18,4,-1
1541872958775494,0,2,8,10,8,-11,-10,0
1541872958775494,-2,-3,0,3,-11,-3,22,8
1541872958787486,1,0,-13,-14,-3,3,-11,1
1541872958787486,-3,0,-1,0,1,-5,16,0
1541872958796493,-6,-4,-5,-2,-2,4,-2,-1
1541872958796493,-1,-2,18,-6,-12,-5,5,-6
1541872958810505,-1,2,-2,4,11,4,1,0
1541872958810505,1,2,0,2,2,0,1,4
1541872958817510,0,-3,-1,-7,-10,1,-2,-1
1541872958817510,-2,-3,0,6,3,-3,-13,-3
1541872958833560,-2,0,7,0,-5,-20,-11,-2
1541872958833560,-1,-2,1,-1,-1,4,2,-4
1541872958835526,-2,-1,-6,-3,-3,5,22,-2
1541872958835526,1,-1,-8,1,-5,-5,-7,-3
1541872958847535,2,4,9,3,4,9,5,4
1541872958847535,-1,-3,-3,2,-4,-5,-2,3
1541872958856543,2,-4,-2,-4,-2,-7,-18,-1
1541872958856543,2,4,2,0,3,0,20,-3
1541872958870555,-11,-2,5,2,-1,-3,-29,-4
1541872958870555,5,6,-3,6,2,-1,20,4
1541872958877561,-11,-5,-7,-1,3,3,4,-5
1541872958877561,2,-6,-15,-6,7,13,41,15
1541872958893573,1,0,9,8,9,6,-25,-1
1541872958893573,0,-4,-5,-8,0,2,-6,-5
1541872958895575,4,1,0,1,-5,-19,-25,-6
1541872958895575,2,6,4,3,5,1,-13,-1
1541872958907585,1,3,-5,-4,-12,-1,30,1
1541872958907585,-5,-11,-6,-4,-3,-1,0,-3
1541872958916593,5,-4,2,-3,0,19,-6,4
1541872958916593,-8,-4,0,-1,-5,-21,-6,-11
1541872958930604,-1,4,-5,0,-1,-4,-7,-5
1541872958930604,-1,3,7,2,2,6,5,-4
1541872958937609,2,3,1,3,7,9,3,11
1541872958937609,-5,-7,-5,0,1,-3,-12,-5
1541872958953625,2,-2,6,-7,-9,-4,-30,-1
1541872958953625,-5,-2,-9,-7,-10,-3,44,-6
1541872958955608,-2,3,0,7,11,-18,-33,-5
1541872958955608,4,2,-4,-5,6,18,-5,-1
1541872958967680,1,-4,0,1,-1,-4,14,-2
1541872958967680,1,4,6,-1,-10,11,-14,2
1541872958976664,5,3,-3,-2,-2,-20,-17,-3
1541872958976664,-13,1,-2,-3,-12,4,8,-6
1541872958990653,-5,-15,-5,-1,3,8,-18,-3
1541872958990653,1,-4,0,0,6,4,32,10
1541872958997658,-4,0,-3,-2,-6,-16,-11,-10
1541872958997658,6,8,3,2,-1,-4,-3,3
1541872959013672,-1,3,-4,-3,6,6,16,0
1541872959013672,-4,-2,0,-1,-7,-23,-34,-4
1541872959015673,-3,-5,0,-2,1,16,22,-5
1541872959015673,3,-2,-2,-4,-2,1,-19,8
1541872959035690,1,4,0,3,-2,5,21,4
1541872959035690,-2,1,-2,-1,0,2,-31,-9
1541872959037673,0,-1,0,-7,-7,-17,19,1
1541872959037673,2,-2,-3,0,-4,4,-10,-6
1541872959050703,5,3,-1,5,9,21,13,5
1541872959050703,-11,0,2,-2,-3,-18,3,3
1541872959057710,0,1,-1,0,-11,10,13,0
1541872959057710,-3,-3,-3,-4,0,-13,0,-4
1541872959073722,3,-7,0,-3,-3,-3,-5,-1
1541872959073722,1,-6,-5,2,-1,1,-2,0
1541872959075715,1,2,1,0,3,12,10,4
1541872959075715,1,2,-1,2,7,1,-5,-3
1541872959095739,-1,6,0,-3,-1,6,2,0
1541872959095739,0,-1,0,-5,-10,-23,-5,1
1541872959097724,-5,-6,-2,0,9,-1,-10,-2
1541872959097724,1,-4,0,0,-1,25,-3,-1
1541872959110747,-1,1,0,-1,-3,-29,-12,-4
1541872959110747,5,7,1,0,5,17,17,17
1541872959117794,-3,-7,0,1,-1,1,-13,-5
1541872959117794,-1,-1,0,-2,-4,-10,-4,3
1541872959132807,-2,-4,-4,-1,3,4,11,1
1541872959132807,0,3,0,-3,-7,-6,-12,-1
1541872959133753,-1,3,0,0,-8,3,8,-6
1541872959133753,0,1,2,2,9,4,28,-1
1541872959155789,-1,-3,-4,-7,-10,-13,-21,-5
1541872959155789,0,-3,0,0,5,19,4,-2
1541872959155789,-2,-3,-3,-1,-6,-14,-7,5
1541872959155789,-2,2,3,-2,-1,-2,-8,-8
1541872959169801,-3,2,-2,-3,-9,-14,-14,-1
1541872959169801,-2,-4,1,2,10,7,34,-7
1541872959177807,5,-8,1,0,6,9,-7,4
1541872959177807,-6,-5,-3,-2,-8,-8,0,0
1541872959192800,-1,-1,-1,1,2,5,3,1
1541872959192800,2,3,0,-1,-3,-5,-36,-3
1541872959193802,-1,-1,-2,-2,0,0,26,-2
1541872959193802,2,1,-2,0,0,-7,-5,-1
1541872959215881,-4,-2,-2,2,12,25,2,-4
1541872959215881,2,-1,-2,2,-12,-23,9,9
1541872959215881,0,1,-1,-2,-7,3,-9,5
1541872959215881,-1,-2,-1,-2,-4,-1,-8,0
1541872959238858,-3,-3,-2,-1,0,-2,-3,-5
1541872959238858,3,-3,-3,-1,7,27,6,0
1541872959239860,-1,5,-1,-1,-8,-23,-6,2
1541872959239860,-1,-3,-1,-1,0,0,-7,-2
1541872959252870,1,1,0,-1,-2,-1,9,2
1541872959252870,4,-1,1,-1,-4,-5,-7,-5
1541872959253871,-9,4,-2,2,15,12,11,-2
1541872959253871,0,6,0,1,-3,-1,-11,-4
1541872959275922,-2,-11,-3,-1,1,-5,9,-3
1541872959275922,-7,-10,-4,1,4,-5,-15,-5
1541872959275922,6,4,0,-4,-4,5,20,9
1541872959275922,2,4,0,1,-2,3,7,4
1541872959289936,2,10,1,3,8,-4,-2,6
1541872959289936,0,1,0,1,1,-6,-8,2
1541872959297897,-2,-2,1,1,-4,7,-11,-4
1541872959297897,-3,-7,-7,-3,-2,-5,7,0
1541872959312918,0,0,2,-2,-9,13,-3,-2
1541872959312918,-2,3,2,-2,1,-21,-4,0
1541872959313920,1,4,-2,-1,2,2,1,-5
1541872959313920,6,-3,-7,-1,2,0,-3,2
1541872959335934,-9,-5,-3,-4,-10,-6,-6,-1
1541872959335934,-2,-6,0,4,5,6,5,-5
1541872959335934,-1,9,5,5,4,2,-2,0
1541872959335934,-2,-7,0,0,13,2,-10,-5
1541872959349949,5,4,-3,-1,-1,0,12,0
1541872959349949,2,-3,-2,-5,-8,8,-1,5
1541872959357952,5,-4,-3,0,-4,-22,0,-6
1541872959357952,-14,-1,1,0,5,6,-10,-6
1541872959373003,1,0,-1,0,6,2,-34,-2
1541872959373003,3,4,0,-1,-5,-3,25,7
1541872959373962,-4,-7,-2,-3,-2,12,-10,5
1541872959373962,2,2,-1,0,-1,-6,10,-2
1541872959394987,-1,3,4,1,-8,-7,-2,-4
1541872959394987,-6,0,0,-5,7,-9,-11,-5
1541872959395969,4,-5,-16,-10,-15,2,21,0
1541872959395969,-5,-2,17,6,18,8,-14,3
1541872959409999,1,3,-3,11,-4,-3,2,0
1541872959409999,17,0,-21,-19,-8,0,-5,-3
1541872959418006,1,-1,-12,-8,-1,-12,-6,4
1541872959418006,13,-4,-10,0,-15,-3,28,-8
1541872959433017,-8,6,6,3,4,-1,-8,-3
1541872959433017,-4,-9,15,7,5,3,8,-3
1541872959434019,-7,-2,4,11,3,19,-19,-1
1541872959434019,18,7,0,-12,-12,-21,-13,5
1541872959455036,-2,-8,-1,4,3,-8,11,1
1541872959455036,-8,6,-5,-1,2,2,-9,-1
1541872959456028,5,-2,4,-2,2,-1,-11,-2
1541872959456028,-8,-3,8,4,-6,3,10,1
1541872959470048,-1,1,-21,-6,-1,2,10,-2
1541872959470048,-9,2,5,4,3,-1,-20,-4
1541872959478055,2,0,-3,-2,4,0,16,1
1541872959478055,-8,3,5,2,-3,0,-15,-1
1541872959493067,-1,-5,-2,-10,0,-3,9,3
1541872959493067,7,-1,-1,0,0,-3,-8,-4
1541872959494069,-4,-1,3,0,-9,-3,-1,-1
1541872959494069,-8,0,-11,0,-1,-5,3,-4
1541872959515085,4,0,15,-3,-2,9,0,1
1541872959515085,-5,-1,8,6,1,-2,-1,-9
1541872959516071,-3,2,-5,-8,0,-12,-12,-4
1541872959516071,-3,0,-2,-5,-6,-3,6,4
1541872959530097,-2,-6,1,1,-5,1,-4,0
1541872959530097,-3,-3,-2,3,4,0,-5,-3
1541872959538105,-3,-2,4,0,-1,-4,1,-3
1541872959538105,5,-2,-6,-1,-5,4,-1,-6
1541872959553117,3,0,5,2,-1,-3,6,2
1541872959553117,-3,5,-5,-3,2,18,6,0
1541872959554118,-2,-3,-2,-1,2,-10,-5,-2
1541872959554118,-4,-3,-3,-5,-12,-10,-8,0
1541872959575172,-1,-4,-1,-3,8,1,3,-4
1541872959575172,-2,1,0,0,-4,2,-19,-4
1541872959576118,-2,3,0,2,11,3,23,3
1541872959576118,-2,-5,5,2,-2,2,1,4
1541872959590187,-1,-3,-9,0,0,-1,-3,-2
1541872959590187,2,-1,-6,0,-6,-7,3,1
1541872959598191,-1,-1,-2,-7,-4,6,-11,-5
1541872959598191,0,0,0,-2,2,1,-8,0
1541872959613167,3,-1,1,-6,-2,-2,1,-1
1541872959613167,-7,0,4,3,4,12,11,3
1541872959614168,1,-1,0,4,1,-15,2,-1
1541872959614168,-3,-4,-4,-2,-10,0,-5,-2
1541872959635185,-1,-5,-7,-4,3,7,-4,-2
1541872959635185,0,0,-5,-5,-27,-22,4,0
1541872959636166,1,-2,5,3,24,13,-14,-5
1541872959636166,3,1,1,4,9,2,8,7
1541872959650197,-1,-4,-11,-6,-7,-7,-3,4
1541872959650197,0,-4,7,0,3,5,5,0
1541872959658203,-2,-1,-1,-8,-11,1,-1,1
1541872959658203,-1,1,1,-1,0,-11,-8,-6
1541872959673217,-2,1,4,3,4,-1,4,-5
1541872959673217,-2,-6,-3,-2,12,4,2,1
1541872959674216,4,1,5,2,-11,-6,-1,0
1541872959674216,-3,1,-2,-1,-1,2,7,-3
1541872959695234,0,2,0,2,-7,3,-2,-1
1541872959695234,1,-3,-3,-4,5,10,-3,-3
1541872959696220,-3,-2,4,4,-9,-20,-12,-9
1541872959696220,0,0,-2,0,2,5,9,10
1541872959710245,0,3,-1,-1,-9,-8,-5,-3
1541872959710245,1,2,-4,-4,21,13,11,2
1541872959718254,-1,2,2,4,5,9,-4,1
1541872959718254,0,0,-5,-6,-7,-1,-4,-2
1541872959733265,-1,-4,2,5,13,0,-4,-3
1541872959733265,0,0,1,1,-7,-13,-2,-1
1541872959734250,-1,2,-4,0,-4,4,0,1
1541872959734250,0,0,3,-4,2,1,0,-4
1541872959755283,0,-2,0,-2,-3,-10,-3,2
1541872959755283,-2,1,-2,3,-3,16,-3,-6
1541872959756277,-6,-5,-6,-2,-2,-13,6,2
1541872959756277,1,-1,1,3,2,6,-6,-3
1541872959778337,-2,3,-1,-5,-1,15,-7,-2
1541872959778337,-1,0,-2,-2,-12,-23,13,1
1541872959779287,0,0,2,2,3,9,-9,0
1541872959779287,-1,-7,-2,2,3,-3,-1,-1
1541872959793351,0,-4,-1,-1,0,4,-1,-2
1541872959793351,0,5,3,4,2,-4,-3,1
1541872959794321,-3,-3,-1,-3,-1,3,1,-3
1541872959794321,-2,-2,-2,-2,2,-2,-4,-3
1541872959815333,-1,-1,0,1,5,0,9,0
1541872959815333,-2,0,1,-2,-13,-1,-7,4
1541872959816333,-1,-2,-3,2,2,11,1,-2
1541872959816333,-2,0,-3,-5,-12,-24,-11,0
1541872959830337,-1,-3,-3,-1,4,16,11,1
1541872959830337,-1,-2,0,0,-7,-19,0,-5
1541872959838351,0,0,-4,-4,-4,4,-3,0
1541872959838351,2,0,0,-1,4,6,0,-1
1541872959853399,-1,3,2,-1,-2,-6,-1,2
1541872959853399,-1,-2,-1,3,8,-1,-3,-1
1541872959853399,0,-4,-4,-7,-4,-7,-8,-1
1541872959853399,0,-4,-1,2,-2,5,2,-6
1541872959875382,1,3,0,-2,-2,-3,8,4
1541872959875382,-1,0,-1,0,5,8,-2,-1
1541872959876382,1,6,3,2,0,-3,-6,1
1541872959876382,-1,0,-4,-2,-4,-3,4,-1
1541872959889393,-2,-8,0,-1,-10,-13,-6,-7
1541872959889393,1,0,-1,2,-3,8,-4,1
1541872959898401,0,-1,-3,-2,4,3,4,0
1541872959898401,0,1,-1,-2,-2,-17,-6,-1
1541872959913413,0,3,5,9,-1,-4,-7,0
1541872959913413,-1,2,-4,-4,-5,9,9,-4
1541872959913413,1,-1,1,1,11,-3,0,0
1541872959913413,-1,0,0,-1,1,11,-1,2
1541872959935431,0,0,-3,-4,-5,-5,2,-2
1541872959935431,0,-1,-2,1,-5,-6,12,-1
1541872959936433,-1,-2,-2,-4,-7,-3,-20,-7
1541872959936433,-3,2,1,5,0,-2,7,1
1541872959958451,2,1,0,-1,2,0,-10,2
1541872959958451,-2,-4,-2,0,2,2,16,2
1541872959959433,3,-1,1,-2,-6,-4,0,-10
1541872959959433,-1,-6,-1,-4,1,1,3,4
1541872959973504,-3,3,0,-3,-11,-6,-6,-3
1541872959973504,-1,-9,-2,-5,4,-2,-9,0
1541872959973504,-2,-8,-1,-1,-5,-1,9,-1
1541872959973504,0,5,0,3,7,2,-8,-4
1541872959995481,0,-2,-1,-3,-3,2,1,3
1541872959995481,1,6,-1,-5,-9,-7,-3,-2
1541872959996479,1,0,1,1,0,-2,4,3
1541872959996479,-2,0,1,2,6,26,2,-2
1541872960018500,0,0,-4,-4,-4,-33,3,1
1541872960018500,-1,-2,1,-1,-9,-6,-12,-1
1541872960019493,-1,1,-2,2,-4,2,3,2
1541872960019493,-1,-2,-7,-9,3,-2,6,-1
1541872960033506,-2,-4,-2,-1,-1,9,-18,-6
1541872960033506,-2,-1,0,4,5,12,7,1
1541872960033506,-1,1,1,2,-1,-4,0,1
1541872960033506,-3,1,-1,6,-2,-1,15,-1
1541872960055531,-2,-2,-2,1,-1,0,11,0
1541872960055531,-2,-10,-3,-15,-6,-9,-25,-5
1541872960056531,-3,1,-3,1,-4,-5,5,-4
1541872960056531,2,3,3,1,2,1,0,3
1541872960078549,1,6,1,7,6,13,3,-5
1541872960078549,-3,2,2,4,2,-7,-7,6
1541872960079532,-7,-10,-3,-7,1,-3,2,4
1541872960079532,-3,-10,-3,-2,-12,-7,-13,-4
1541872960093562,2,-1,0,0,-4,-12,4,0
1541872960093562,3,5,1,-3,4,4,-3,-3
1541872960094562,0,2,-1,1,3,9,-1,-2
1541872960094562,-1,2,-1,0,2,0,0,-1
1541872960115580,-2,1,1,-1,3,5,-3,-5
1541872960115580,1,-1,-3,-1,2,0,5,-1
1541872960116581,3,4,3,2,-3,-8,5,5
1541872960116581,-2,-1,-1,-1,7,4,-4,-2
1541872960138600,-2,-3,-7,-10,-4,8,-2,-2
1541872960138600,-5,-8,-4,2,4,-2,-3,-2
1541872960139600,-3,-12,1,1,-8,-2,-8,-1
1541872960139600,1,6,-2,-3,-3,0,-7,-7
1541872960152645,1,-3,0,-7,-5,-20,10,7
1541872960152645,1,4,-1,1,3,14,-9,0
1541872960153608,-1,3,-1,-1,-5,-9,-3,-1
1541872960153608,-4,-4,1,2,1,3,-3,0
1541872960175630,0,-2,1,2,9,8,-5,-1
1541872960175630,1,-1,1,0,-6,-7,11,0
1541872960176631,-1,-3,-1,-2,2,1,-4,-1
1541872960176631,3,-1,-1,0,-6,0,0,0
1541872960198649,-1,-3,0,-3,-2,-4,-2,5
1541872960198649,-1,0,0,1,0,-6,4,0
1541872960199650,0,10,0,-7,7,4,7,-1
1541872960199650,0,-2,-1,-1,-2,-2,-13,-2
1541872960212698,-5,-12,1,3,-4,1,-2,-3
1541872960212698,-3,-3,-3,0,3,6,-6,0
1541872960213644,0,1,0,1,-11,-16,-1,0
1541872960213644,1,6,1,-3,6,20,10,3
1541872960235681,4,6,0,1,-6,-23,-6,0
1541872960235681,-2,-4,-1,-2,-2,1,12,-1
1541872960236680,-6,-10,-2,0,4,13,7,3
1541872960236680,-2,4,0,-3,-4,-14,-10,-1
1541872960258697,0,-7,-2,0,1,17,-5,-2
1541872960258697,5,5,0,-1,5,-5,0,4
1541872960259699,2,5,-1,-2,2,4,-4,-2
1541872960259699,-2,-3,1,3,-13,-13,2,0
1541872960272709,-2,-1,-4,-2,1,4,-1,-2
1541872960272709,0,-3,-1,-6,-3,-5,-1,-3
1541872960273690,0,0,0,0,3,10,-3,1
1541872960273690,-3,-4,-1,-1,-2,-10,0,-1
1541872960295729,-1,2,-2,-2,-13,-21,2,-4
1541872960295729,-3,0,-1,2,0,0,-11,-9
1541872960296730,2,-3,-1,1,10,7,-2,1
1541872960296730,1,0,0,-1,-3,8,8,2
1541872960318748,-1,-2,0,1,-1,2,2,2
1541872960318748,-2,-7,-1,0,-5,-2,0,-4
1541872960319749,2,7,1,0,-1,1,-3,-5
1541872960319749,-2,-3,-4,-2,3,-10,0,5
1541872960332759,-3,-4,-1,0,7,6,6,-5
