timestamp,x,y,z,w
1541872382530690,-0.542908,-0.148254,-0.416931,0.713745
1541872382546687,-0.539856,-0.158447,-0.421204,0.711365
1541872382569717,-0.538574,-0.167969,-0.427124,0.706665
1541872382590719,-0.539856,-0.173157,-0.434937,0.699585
1541872382606735,-0.541931,-0.175659,-0.443481,0.691956
1541872382629766,-0.543762,-0.178162,-0.452148,0.684204
1541872382650769,-0.546509,-0.180725,-0.459717,0.676331
1541872382666837,-0.549255,-0.184448,-0.464661,0.669678
1541872382689821,-0.549683,-0.188843,-0.46814,0.665649
1541872382713835,-0.551636,-0.191895,-0.470825,0.661194
1541872382726887,-0.554932,-0.193115,-0.472778,0.656738
1541872382749853,-0.557373,-0.194092,-0.473694,0.653687
1541872382771885,-0.559265,-0.194946,-0.474792,0.651001
1541872382786937,-0.561462,-0.19519,-0.475281,0.648682
1541872382809903,-0.562927,-0.196411,-0.474854,0.647339
1541872382831934,-0.56366,-0.19928,-0.473755,0.646667
1541872382852955,-0.564209,-0.203796,-0.472778,0.645447
1541872382869965,-0.565186,-0.208923,-0.47229,0.643311
1541872382891971,-0.567017,-0.214111,-0.472534,0.639832
1541872382913004,-0.568298,-0.219543,-0.473755,0.635986
1541872382931000,-0.56781,-0.225769,-0.475586,0.632813
1541872382952020,-0.565918,-0.233398,-0.478027,0.629944
1541872382973054,-0.563354,-0.241699,-0.480652,0.627075
1541872382990068,-0.560425,-0.250061,-0.483887,0.623901
1541872383012082,-0.55835,-0.257202,-0.487427,0.620117
1541872383033139,-0.557312,-0.262634,-0.490967,0.615967
1541872383050117,-0.556641,-0.266663,-0.494141,0.612305
1541872383072117,-0.556152,-0.269775,-0.496826,0.609192
1541872383093153,-0.555847,-0.272278,-0.499268,0.606323
1541872383110164,-0.55658,-0.273376,-0.502075,0.602905
1541872383132168,-0.558411,-0.272949,-0.505005,0.598877
1541872383153202,-0.560791,-0.271606,-0.508179,0.594604
1541872383170197,-0.563416,-0.269226,-0.511292,0.590515
1541872383192217,-0.565674,-0.266846,-0.514343,0.586731
1541872383213251,-0.56781,-0.264587,-0.517761,0.582703
1541872383229246,-0.570618,-0.261536,-0.521606,0.577881
1541872383252284,-0.573914,-0.257813,-0.525513,0.572754
1541872383273301,-0.577332,-0.253784,-0.529236,0.567627
1541872383290315,-0.581116,-0.248596,-0.532532,0.562988
1541872383312335,-0.585266,-0.242126,-0.534851,0.559326
1541872383333388,-0.590332,-0.234985,-0.536194,0.555725
1541872383349364,-0.595642,-0.226624,-0.537048,0.552734
1541872383372384,-0.600525,-0.217529,-0.534973,0.553162
1541872383393401,-0.603516,-0.209656,-0.53241,0.555298
1541872383409414,-0.608276,-0.20105,-0.528442,0.557068
1541872383432414,-0.612244,-0.193604,-0.524536,0.559143
1541872383453449,-0.61554,-0.187012,-0.521362,0.560669
1541872383469463,-0.619751,-0.178772,-0.519165,0.560791
1541872383492482,-0.624634,-0.169128,-0.517883,0.559509
1541872383513540,-0.62915,-0.159485,-0.517517,0.557678
1541872383529513,-0.633728,-0.151245,-0.516907,0.555359
1541872383552532,-0.637268,-0.144653,-0.518494,0.551514
1541872383573549,-0.643066,-0.135803,-0.519348,0.546204
1541872383595603,-0.649475,-0.127441,-0.517822,0.542053
1541872383612599,-0.655273,-0.119446,-0.514771,0.539856
1541872383634582,-0.661255,-0.109863,-0.51062,0.538513
1541872383649609,-0.667603,-0.0974731,-0.505371,0.538025
1541872383672626,-0.6745,-0.0831299,-0.497986,0.538696
1541872383694645,-0.679199,-0.0689697,-0.489746,0.542297
1541872383715665,-0.682495,-0.0552979,-0.481079,0.547424
1541872383732680,-0.686462,-0.0401611,-0.471191,0.552429
1541872383754680,-0.689514,-0.0253296,-0.460938,0.558105
1541872383775699,-0.691345,-0.0101929,-0.449585,0.565491
1541872383792764,-0.692871,0.0055542,-0.437012,0.573547
1541872383814729,-0.694031,0.0219116,-0.423096,0.582153
1541872383835801,-0.694153,0.0385742,-0.408203,0.591614
1541872383852775,-0.693481,0.0551758,-0.392639,0.601624
1541872383874778,-0.692932,0.0728149,-0.376221,0.610779
1541872383895850,-0.692017,0.0910034,-0.359741,0.619202
1541872383912810,-0.690369,0.109192,-0.343018,0.627625
1541872383934847,-0.688171,0.12738,-0.326233,0.635376
1541872383955864,-0.685547,0.145203,-0.309143,0.642944
1541872383971877,-0.682251,0.162415,-0.291443,0.650574
1541872383994895,-0.678406,0.178589,-0.273743,0.657959
1541872384015913,-0.674133,0.193848,-0.255798,0.665222
1541872384031924,-0.670044,0.208801,-0.237549,0.67157
1541872384054928,-0.666016,0.22345,-0.219299,0.677063
1541872384075963,-0.661682,0.237671,-0.201416,0.682007
1541872384091987,-0.657349,0.25061,-0.183594,0.686584
1541872384114996,-0.65332,0.262512,-0.165527,0.690491
1541872384136016,-0.649719,0.273071,-0.147583,0.693909
1541872384152006,-0.645569,0.282227,-0.129883,0.697632
1541872384175061,-0.64209,0.290161,-0.112305,0.700684
1541872384197059,-0.638794,0.297546,-0.0946655,0.703125
1541872384212076,-0.635193,0.304321,-0.0782471,0.705505
1541872384235095,-0.631348,0.310242,-0.0631714,0.707886
1541872384256111,-0.627808,0.314819,-0.0499268,0.710083
1541872384272105,-0.625061,0.318359,-0.0380859,0.71167
1541872384295143,-0.622498,0.320923,-0.0282593,0.713257
1541872384316161,-0.619751,0.322754,-0.0204468,0.715088
1541872384332155,-0.617126,0.324219,-0.0144653,0.716797
1541872384355193,-0.614807,0.325378,-0.00976563,0.718323
1541872384376210,-0.612488,0.326843,-0.00592041,0.719727
1541872384391223,-0.609924,0.32843,-0.00274658,0.721191
1541872384415243,-0.607483,0.329346,-0.000671387,0.722778
1541872384436241,-0.604858,0.329773,0.000549316,0.724854
1541872384442265,-0.602356,0.329834,0.00244141,0.726868
1541872384459275,-0.601379,0.329285,0.00494385,0.727905
1541872384480292,-0.600647,0.328735,0.00695801,0.72876
1541872384502350,-0.599365,0.328491,0.00799561,0.729919
1541872384519339,-0.59845,0.328552,0.00921631,0.730591
1541872384540346,-0.597778,0.328064,0.010498,0.731384
1541872384562363,-0.597351,0.327759,0.012146,0.731812
1541872384577371,-0.597229,0.327332,0.0137329,0.732056
1541872384601377,-0.596985,0.326904,0.0146484,0.732483
1541872384622397,-0.596436,0.326477,0.0153198,0.733093
1541872384637407,-0.596008,0.325928,0.0165405,0.733643
1541872384660480,-0.596252,0.324951,0.0177612,0.733887
1541872384682463,-0.596497,0.323853,0.0186768,0.734131
1541872384697476,-0.596619,0.322754,0.0188599,0.734497
1541872384720495,-0.596802,0.321716,0.0180054,0.734863
1541872384742514,-0.596924,0.320679,0.0161743,0.735229
1541872384757527,-0.59729,0.319702,0.0140381,0.735413
1541872384780526,-0.597839,0.318542,0.0117188,0.735474
1541872384798593,-0.598511,0.317749,0.00933838,0.735291
1541872384817575,-0.598938,0.317261,0.00665283,0.735229
1541872384840593,-0.599121,0.316895,0.00390625,0.735229
1541872384862595,-0.599426,0.316467,0.00134277,0.735229
1541872384877659,-0.599792,0.315735,-0.00115967,0.735229
1541872384900643,-0.60022,0.314819,-0.00390625,0.735291
1541872384922661,-0.600891,0.313843,-0.00726318,0.735107
1541872384937672,-0.601807,0.312256,-0.0119019,0.734924
1541872384960692,-0.603149,0.310242,-0.0177612,0.734619
1541872384982711,-0.604797,0.307312,-0.0244141,0.734253
1541872384997723,-0.607117,0.303345,-0.0316162,0.733704
1541872385020741,-0.610229,0.298279,-0.0393066,0.732849
1541872385042759,-0.614014,0.292358,-0.0476685,0.731567
1541872385057772,-0.61853,0.285889,-0.0567017,0.729736
1541872385080788,-0.623535,0.279053,-0.0665894,0.727234
1541872385102845,-0.628418,0.271912,-0.0773315,0.72467
1541872385117821,-0.632751,0.264465,-0.0888672,0.72229
1541872385140821,-0.636719,0.256958,-0.100769,0.719971
1541872385162894,-0.640686,0.248962,-0.113159,0.717407
1541872385179856,-0.644714,0.24054,-0.125671,0.714661
1541872385199889,-0.648682,0.231689,-0.137939,0.71167
1541872385222908,-0.652649,0.222656,-0.149475,0.708618
1541872385238914,-0.656189,0.213745,-0.161194,0.705505
1541872385259938,-0.658936,0.204956,-0.173584,0.702576
1541872385282958,-0.662476,0.196411,-0.184509,0.698914
1541872385298956,-0.666199,0.187805,-0.194519,0.695068
1541872385319988,-0.668945,0.179626,-0.20459,0.69165
1541872385337991,-0.670837,0.171692,-0.214355,0.688904
1541872385359011,-0.672913,0.164429,-0.223389,0.68573
1541872385380040,-0.67511,0.157898,-0.231995,0.682251
1541872385398034,-0.677063,0.152039,-0.240417,0.678711
1541872385419057,-0.678162,0.145935,-0.248718,0.675964
1541872385440087,-0.679077,0.139648,-0.25647,0.673523
1541872385458083,-0.680542,0.133728,-0.263428,0.670532
1541872385479102,-0.682068,0.128235,-0.270569,0.667175
1541872385500171,-0.682983,0.123535,-0.277832,0.664185
1541872385523156,-0.683105,0.118713,-0.285339,0.661682
1541872385541170,-0.683655,0.11322,-0.291992,0.659241
1541872385560186,-0.685364,0.107727,-0.297607,0.655823
1541872385578182,-0.686829,0.102844,-0.303833,0.652222
1541872385601203,-0.687012,0.0982056,-0.31073,0.649414
1541872385620236,-0.686401,0.0933838,-0.317993,0.647339
1541872385638236,-0.68634,0.0877686,-0.32489,0.644714
1541872385661260,-0.687378,0.0814819,-0.331421,0.641113
1541872385680320,-0.688416,0.0751343,-0.338257,0.637268
1541872385698280,-0.688354,0.0684814,-0.345947,0.633911
1541872385720317,-0.687317,0.0614014,-0.354248,0.631165
1541872385740334,-0.686646,0.0536499,-0.362366,0.62793
1541872385758350,-0.686951,0.0454102,-0.370117,0.623779
1541872385781352,-0.6875,0.0372314,-0.377625,0.619202
1541872385800385,-0.687744,0.0296631,-0.385071,0.614685
1541872385818398,-0.687622,0.0223999,-0.392029,0.610779
1541872385840417,-0.687622,0.015686,-0.398621,0.606689
1541872385861434,-0.68811,0.00958252,-0.404785,0.602173
1541872385877438,-0.68811,0.00366211,-0.410828,0.598145
1541872385900454,-0.687561,-0.00262451,-0.416992,0.594482
1541872385921527,-0.686523,-0.00958252,-0.423645,0.590881
1541872385937478,-0.685425,-0.0169678,-0.430542,0.586975
1541872385960507,-0.684937,-0.0244141,-0.437256,0.582336
1541872385981513,-0.684692,-0.0313721,-0.444275,0.576965
1541872385997527,-0.683716,-0.0383301,-0.451721,0.571899
1541872386020562,-0.682617,-0.0457153,-0.459229,0.56665
1541872386041586,-0.681396,-0.0537109,-0.466492,0.561462
1541872386057591,-0.680176,-0.0616455,-0.473755,0.55603
1541872386079597,-0.678894,-0.0692139,-0.48114,0.550354
1541872386100631,-0.67749,-0.0758057,-0.488525,0.544617
1541872386117636,-0.676208,-0.0817261,-0.495728,0.538879
1541872386139700,-0.675049,-0.0872192,-0.503052,0.532654
1541872386160681,-0.673828,-0.0922852,-0.510437,0.526245
1541872386177695,-0.672424,-0.0975952,-0.517822,0.519897
1541872386199694,-0.670715,-0.103394,-0.525208,0.513489
1541872386220730,-0.668823,-0.109436,-0.532715,0.506897
1541872386237744,-0.666992,-0.115051,-0.5401,0.500244
1541872386259754,-0.665466,-0.119751,-0.547241,0.493408
1541872386280816,-0.664185,-0.123474,-0.553589,0.487061
1541872386296788,-0.662903,-0.126892,-0.559021,0.481628
1541872386319809,-0.661682,-0.129822,-0.563904,0.476929
1541872386340830,-0.660889,-0.131897,-0.568115,0.472412
1541872386356833,-0.660522,-0.132996,-0.571838,0.468018
1541872386379844,-0.659912,-0.134399,-0.575867,0.463562
1541872386400879,-0.658997,-0.135864,-0.5802,0.459045
1541872386416873,-0.657837,-0.137878,-0.584412,0.454773
1541872386439891,-0.655945,-0.140747,-0.588623,0.451233
1541872386460928,-0.653687,-0.143982,-0.592773,0.447937
1541872386476942,-0.6521,-0.146179,-0.596436,0.444702
1541872386499944,-0.651123,-0.147095,-0.599365,0.441833
1541872386522979,-0.650208,-0.147705,-0.601807,0.439636
1541872386544979,-0.649475,-0.14801,-0.603699,0.437988
1541872386559990,-0.648987,-0.14801,-0.605225,0.436707
1541872386583012,-0.648499,-0.14801,-0.606445,0.435669
1541872386598077,-0.647888,-0.14801,-0.607544,0.43512
1541872386620050,-0.647278,-0.14801,-0.608337,0.434875
1541872386643094,-0.646729,-0.147949,-0.609009,0.434753
1541872386657091,-0.646484,-0.147705,-0.609558,0.434448
1541872386680109,-0.646484,-0.147278,-0.610107,0.433838
1541872386703131,-0.646362,-0.146912,-0.610413,0.433716
1541872386717156,-0.64624,-0.146851,-0.610474,0.433838
1541872386740158,-0.64624,-0.146606,-0.610596,0.433716
1541872386762177,-0.646667,-0.146057,-0.610657,0.433228
1541872386777184,-0.647278,-0.145203,-0.610352,0.433044
1541872386800190,-0.647217,-0.145508,-0.609985,0.433472
1541872386823226,-0.646912,-0.146606,-0.609863,0.433716
1541872386837237,-0.647034,-0.147095,-0.609924,0.43335
1541872386860258,-0.647339,-0.147156,-0.609985,0.4328
1541872386882262,-0.647461,-0.147339,-0.609802,0.432861
1541872386897322,-0.647339,-0.147827,-0.609558,0.433167
1541872386920307,-0.6474,-0.148071,-0.609253,0.433472
1541872386942305,-0.647522,-0.148071,-0.609009,0.433533
1541872386957337,-0.647766,-0.14801,-0.608704,0.433655
1541872386980373,-0.647705,-0.148376,-0.608337,0.434082
1541872387002365,-0.647278,-0.14917,-0.608276,0.43457
1541872387023392,-0.647339,-0.149231,-0.608215,0.43457
1541872387040407,-0.647766,-0.148682,-0.608093,0.434204
1541872387062421,-0.648254,-0.147888,-0.607727,0.434387
1541872387083441,-0.648743,-0.146912,-0.606873,0.435059
1541872387100473,-0.649963,-0.144897,-0.605347,0.436035
1541872387122456,-0.651672,-0.141479,-0.603149,0.437744
1541872387143491,-0.653931,-0.136475,-0.600098,0.440125
1541872387160507,-0.656799,-0.130005,-0.596008,0.443298
1541872387182513,-0.659607,-0.123352,-0.591187,0.44751
1541872387203540,-0.662231,-0.116821,-0.585815,0.452393
1541872387219554,-0.664368,-0.110596,-0.580383,0.457825
1541872387248577,-0.666199,-0.104492,-0.575195,0.463135
1541872387263592,-0.66803,-0.0982666,-0.570129,0.468079
1541872387279602,-0.669617,-0.0921631,-0.565369,0.472778
1541872387302618,-0.670898,-0.086731,-0.561096,0.477051
1541872387323674,-0.671936,-0.081543,-0.557373,0.480896
1541872387339651,-0.672668,-0.0769653,-0.554138,0.484314
1541872387362653,-0.67334,-0.0727539,-0.55127,0.487305
1541872387383688,-0.674011,-0.0690918,-0.548584,0.489929
1541872387399702,-0.674683,-0.0655518,-0.546021,0.492371
1541872387422721,-0.675293,-0.0621948,-0.543396,0.494873
1541872387444738,-0.675842,-0.0591431,-0.540588,0.49762
1541872387459750,-0.676514,-0.0559692,-0.537292,0.500549
1541872387482770,-0.67749,-0.0523071,-0.53363,0.50354
1541872387504805,-0.678528,-0.0484009,-0.529663,0.506714
1541872387519801,-0.67981,-0.0441284,-0.525208,0.51001
1541872387542820,-0.680969,-0.0394287,-0.520325,0.513794
1541872387564855,-0.681946,-0.0340576,-0.515015,0.518311
1541872387585855,-0.682861,-0.0278931,-0.509216,0.523071
1541872387602869,-0.683594,-0.0211792,-0.503052,0.528442
1541872387624881,-0.68396,-0.0140381,-0.496338,0.534546
1541872387645940,-0.684387,-0.00616455,-0.48877,0.541077
1541872387662918,-0.685547,0.00366211,-0.480042,0.547363
1541872387684925,-0.68634,0.0147095,-0.471069,0.553894
1541872387705953,-0.686157,0.0256958,-0.461975,0.56134
1541872387722967,-0.685242,0.0354004,-0.453125,0.569153
1541872387744983,-0.684631,0.0447388,-0.44397,0.576355
1541872387766003,-0.684509,0.0541382,-0.435059,0.582458
1541872387783014,-0.684387,0.0634766,-0.426453,0.588013
1541872387805018,-0.683716,0.0721436,-0.418579,0.593445
1541872387826052,-0.682983,0.0802612,-0.41095,0.598572
1541872387843066,-0.682678,0.0880127,-0.403381,0.602905
1541872387865065,-0.682556,0.0955811,-0.395874,0.606873
1541872387886104,-0.682251,0.102844,-0.388062,0.611023
1541872387903100,-0.681396,0.109863,-0.380493,0.61554
1541872387933142,-0.680481,0.116577,-0.372803,0.619934
1541872387946152,-0.67981,0.123108,-0.364746,0.624268
1541872387963165,-0.679077,0.1297,-0.356384,0.62854
1541872387985175,-0.678101,0.136292,-0.347778,0.632996
1541872388006202,-0.676819,0.142944,-0.339294,0.637451
1541872388023206,-0.675171,0.149353,-0.330933,0.642151
1541872388045215,-0.673645,0.155701,-0.32251,0.646545
1541872388066251,-0.67218,0.161987,-0.314026,0.650635
1541872388083264,-0.670715,0.168274,-0.305603,0.654541
1541872388105263,-0.669617,0.174683,-0.296936,0.657959
1541872388126336,-0.668213,0.181152,-0.288696,0.661316
1541872388142313,-0.666626,0.187439,-0.280823,0.664551
1541872388165332,-0.665161,0.193542,-0.272705,0.667664
1541872388186350,-0.664063,0.199707,-0.264282,0.670288
1541872388210369,-0.662964,0.205933,-0.255859,0.672791
1541872388225366,-0.661316,0.211853,-0.247925,0.675537
1541872388246399,-0.659302,0.217407,-0.23999,0.678589
1541872388262403,-0.657532,0.223083,-0.231934,0.681213
1541872388285432,-0.656189,0.228821,-0.223755,0.68335
1541872388306449,-0.654663,0.234375,-0.215515,0.685547
1541872388322462,-0.653076,0.240051,-0.207153,0.687683
1541872388345480,-0.651184,0.245544,-0.198792,0.690063
1541872388367490,-0.648865,0.25116,-0.190613,0.692505
1541872388382512,-0.646667,0.256714,-0.182495,0.694702
1541872388405531,-0.644409,0.261963,-0.174255,0.69696
1541872388427539,-0.641602,0.266968,-0.166016,0.699646
1541872388442562,-0.638611,0.271912,-0.157776,0.702393
1541872388465581,-0.635498,0.276917,-0.149902,0.704956
1541872388487584,-0.63269,0.281677,-0.142395,0.707153
1541872388508617,-0.630371,0.285828,-0.135071,0.708984
1541872388525631,-0.628479,0.289429,-0.127686,0.710571
1541872388547630,-0.627075,0.292725,-0.120544,0.71167
1541872388568664,-0.625916,0.295776,-0.113525,0.712646
1541872388585679,-0.624817,0.298767,-0.106873,0.713379
1541872388607692,-0.623901,0.301697,-0.100037,0.713928
1541872388628715,-0.622925,0.304382,-0.0935669,0.714539
1541872388645728,-0.621948,0.306885,-0.086853,0.715149
1541872388667728,-0.621155,0.309326,-0.0805664,0.715515
1541872388688764,-0.620056,0.311646,-0.074585,0.716064
1541872388705774,-0.618713,0.314148,-0.0687256,0.716797
1541872388735811,-0.617065,0.316589,-0.0634155,0.71759
1541872388748813,-0.615234,0.318848,-0.05896,0.718567
1541872388765808,-0.61377,0.320557,-0.0545654,0.719421
1541872388787828,-0.612854,0.322021,-0.0500488,0.719849
1541872388808863,-0.612488,0.323425,-0.0456543,0.719849
1541872388824875,-0.611877,0.324707,-0.041687,0.720032
1541872388830880,-0.611023,0.326111,-0.0376587,0.720337
1541872388852899,-0.610474,0.327576,-0.0331421,0.720337
1541872388875917,-0.610046,0.329102,-0.0283203,0.720215
1541872388890930,-0.609192,0.330872,-0.0231323,0.720337
1541872388912930,-0.608276,0.332703,-0.0181885,0.720398
1541872388935968,-0.607117,0.334473,-0.0135498,0.720642
1541872388950979,-0.606079,0.336121,-0.0088501,0.720825
1541872388973034,-0.605408,0.337463,-0.00402832,0.720825
1541872388996016,-0.605042,0.338745,0.000183105,0.72052
1541872389011030,-0.604797,0.339844,0.0043335,0.720154
1541872389033030,-0.604797,0.340881,0.00872803,0.719604
1541872389056067,-0.604797,0.341858,0.0131836,0.719116
1541872389071080,-0.604492,0.342834,0.0178223,0.718872
1541872389093097,-0.604187,0.343628,0.0220947,0.718567
1541872389116116,-0.603699,0.34436,0.026001,0.718506
1541872389131166,-0.60321,0.345032,0.02948,0.718506
1541872389153130,-0.602478,0.345947,0.0328369,0.718506
1541872389176165,-0.60199,0.346802,0.0360718,0.718323
1541872389191178,-0.601563,0.347595,0.0388794,0.718201
1541872389213196,-0.60083,0.348511,0.0415039,0.71814
1541872389231211,-0.600159,0.349548,0.0437622,0.718079
1541872389251221,-0.599365,0.350769,0.0457764,0.718018
1541872389273245,-0.598755,0.351807,0.0473633,0.717957
1541872389290252,-0.598206,0.352661,0.0485229,0.717896
1541872389311262,-0.597778,0.353333,0.0491333,0.717896
1541872389333278,-0.597351,0.35376,0.0496826,0.718018
1541872389351290,-0.597168,0.353943,0.0497437,0.718018
1541872389370326,-0.597168,0.353943,0.0497437,0.718018
1541872389393343,-0.597229,0.353882,0.0497437,0.718018
1541872389411343,-0.59729,0.35376,0.0499268,0.718018
1541872389430375,-0.59729,0.353577,0.050293,0.718079
1541872389453394,-0.597351,0.353394,0.050415,0.71814
1541872389471408,-0.597412,0.353149,0.050415,0.71814
1541872389490459,-0.597717,0.352783,0.0505981,0.71814
1541872389513443,-0.597778,0.352478,0.0508423,0.718201
1541872389531459,-0.5979,0.352112,0.0510254,0.718262
1541872389550473,-0.598206,0.351929,0.0509033,0.71814
1541872389573476,-0.598206,0.351929,0.0509033,0.71814
1541872389591508,-0.598206,0.351929,0.0509033,0.71814
1541872389610523,-0.598206,0.351929,0.0509033,0.71814
1541872389633542,-0.598206,0.351929,0.0509033,0.71814
1541872389651552,-0.598206,0.351929,0.0509033,0.718079
1541872389670573,-0.598206,0.351929,0.0509033,0.71814
1541872389693592,-0.5979,0.352112,0.0511475,0.718201
1541872389711617,-0.597778,0.352173,0.0513916,0.718323
1541872389730623,-0.597656,0.352112,0.0512695,0.718445
1541872389753676,-0.597656,0.352112,0.0512695,0.718445
1541872389771656,-0.597656,0.352112,0.0512695,0.718445
1541872389790706,-0.597656,0.352112,0.0512695,0.718384
1541872389813726,-0.597656,0.352173,0.0512695,0.718384
1541872389831702,-0.597656,0.352173,0.0512695,0.718384
1541872389850721,-0.597839,0.35199,0.0511475,0.718384
1541872389873740,-0.598022,0.351685,0.0509033,0.718323
1541872389891736,-0.598083,0.351563,0.0507202,0.718384
1541872389912768,-0.598267,0.351318,0.0502319,0.718384
1541872389933786,-0.598328,0.351135,0.0496826,0.718445
1541872389950803,-0.598572,0.350891,0.0492554,0.718384
1541872389971821,-0.598755,0.350708,0.0488281,0.718445
1541872389993820,-0.598816,0.350586,0.0485229,0.718445
1541872390010891,-0.598633,0.350464,0.0482178,0.718628
1541872390032867,-0.598572,0.350159,0.0477295,0.718872
1541872390048884,-0.598511,0.349731,0.0471191,0.719177
1541872390070901,-0.598633,0.34906,0.0460815,0.719482
1541872390091914,-0.598877,0.348145,0.0443115,0.719849
1541872390108933,-0.599304,0.346863,0.0418701,0.720276
1541872390130943,-0.599854,0.345276,0.0391235,0.720703
1541872390153972,-0.600586,0.343445,0.0359497,0.72113
1541872390172987,-0.601318,0.34137,0.0320435,0.72168
1541872390190983,-0.601868,0.33905,0.0270996,0.722473
1541872390211999,-0.602905,0.335938,0.0215454,0.723267
1541872390233036,-0.604248,0.33252,0.0158691,0.723938
1541872390251041,-0.605896,0.328796,0.00994873,0.724304
1541872390273051,-0.607788,0.32489,0.0032959,0.724609
1541872390294083,-0.609619,0.320679,-0.00439453,0.724915
1541872390310098,-0.611389,0.316284,-0.0126953,0.72522
1541872390333119,-0.613586,0.311646,-0.0211182,0.72522
1541872390354171,-0.616272,0.306885,-0.02948,0.72467
1541872390370146,-0.619141,0.302002,-0.0386353,0.723877
1541872390393170,-0.621643,0.296936,-0.0484619,0.723206
1541872390414220,-0.623901,0.291321,-0.0585327,0.722778
1541872390430187,-0.626709,0.284973,-0.0682373,0.722046
