timestamp,roll,pitch,yaw
1541874454561197,-0.904664,-0.0499967,-3.13834
1541874454584230,-0.900187,-0.0727821,-3.11089
1541874454602281,-0.890945,-0.095281,-3.08538
1541874454621260,-0.882165,-0.117099,-3.0626
1541874454644278,-0.882189,-0.140256,-3.04176
1541874454662273,-0.88588,-0.163746,-3.02248
1541874454681308,-0.881326,-0.187685,-3.00534
1541874454711311,-0.864735,-0.209199,-2.99143
1541874454722374,-0.849537,-0.231453,-2.98103
1541874454741337,-0.845323,-0.254108,-2.97359
1541874454764372,-0.849507,-0.272855,-2.96507
1541874454782382,-0.841083,-0.2875,-2.95624
1541874454809409,-0.819261,-0.297091,-2.95008
1541874454824420,-0.808476,-0.301956,-2.94529
1541874454842423,-0.804843,-0.30174,-2.94381
1541874454869449,-0.801532,-0.298492,-2.94422
1541874454892473,-0.796332,-0.295177,-2.94559
1541874454909486,-0.791188,-0.293481,-2.94661
1541874454921496,-0.787894,-0.29301,-2.94614
1541874454946515,-0.78465,-0.292385,-2.94497
1541874454961527,-0.781528,-0.290668,-2.94308
1541874454981534,-0.778055,-0.287553,-2.94201
1541874455011562,-0.774828,-0.284277,-2.94224
1541874455021566,-0.772495,-0.279391,-2.94496
1541874455041589,-0.76929,-0.274774,-2.94996
1541874455063590,-0.764139,-0.270709,-2.95788
1541874455081602,-0.756462,-0.266439,-2.96821
1541874455104657,-0.747022,-0.262114,-2.98185
1541874455123655,-0.738065,-0.256669,-2.99733
1541874455146673,-0.730395,-0.251126,-3.01213
1541874455161687,-0.721563,-0.244663,-3.02708
1541874455183703,-0.713987,-0.236613,-3.04186
1541874455209724,-0.709346,-0.226884,-3.05726
1541874455221769,-0.707676,-0.214213,-3.07319
1541874455243784,-0.709858,-0.196922,-3.0871
1541874455261745,-0.714245,-0.180902,-3.09996
1541874455281779,-0.720531,-0.162934,-3.11294
1541874455303779,-0.727211,-0.144895,-3.12657
1541874455321790,-0.734314,-0.127816,-3.14112
1541874455341825,-0.73738,-0.110238,3.12839
1541874455363843,-0.738375,-0.0949219,3.11387
1541874455381849,-0.747779,-0.0825442,3.09839
1541874455402855,-0.766826,-0.0684197,3.08331
1541874455431877,-0.785274,-0.051762,3.06771
1541874455441886,-0.799294,-0.0336615,3.05253
1541874455462917,-0.814645,-0.0167805,3.03831
1541874455483938,-0.830192,-0.000412591,3.02406
1541874455506956,-0.840982,0.0128811,3.00966
1541874455522956,-0.847364,0.0237556,2.99445
1541874455543980,-0.848215,0.0321459,2.978
1541874455561981,-0.848973,0.0390296,2.95966
1541874455582997,-0.85555,0.0419355,2.93934
1541874455604032,-0.86456,0.0412046,2.91747
1541874455622046,-0.871412,0.0363709,2.8951
1541874455643062,-0.876179,0.0282258,2.87155
1541874455665080,-0.880333,0.0163103,2.84472
1541874455686077,-0.889534,-0.000931122,2.81592
1541874455704107,-0.899154,-0.021732,2.78642
1541874455725126,-0.904216,-0.0445555,2.75597
1541874455741120,-0.908316,-0.0704336,2.72707
1541874455771146,-0.914941,-0.100708,2.70085
1541874455785155,-0.926151,-0.138355,2.67616
1541874455801168,-0.938872,-0.184021,2.65287
1541874455824198,-0.94991,-0.236618,2.63098
1541874455845218,-0.959841,-0.295238,2.61026
1541874455861223,-0.971161,-0.357823,2.59201
1541874455891257,-0.984166,-0.42151,2.57762
1541874455905266,-0.996712,-0.483308,2.56694
1541874455928281,-1.00187,-0.540108,2.5627
1541874455943279,-0.999297,-0.591739,2.55758
1541874455964316,-0.998146,-0.638919,2.55227
1541874455981328,-1.00275,-0.684564,2.54617
1541874456003336,-1.01521,-0.731293,2.53726
1541874456024362,-1.03852,-0.780961,2.52402
1541874456041358,-1.07068,-0.832773,2.50408
1541874456064393,-1.09866,-0.882968,2.47734
1541874456092418,-1.11739,-0.932263,2.44578
1541874456108409,-1.1284,-0.979679,2.41131
1541874456131429,-1.13301,-1.02506,2.37462
1541874456206505,-1.13724,-1.06781,2.33866
1541874456209507,-1.1409,-1.10811,2.30287
1541874456237510,-1.13927,-1.14464,2.26399
1541874456239532,-1.11576,-1.20248,2.16839
1541874456245517,-1.09725,-1.22316,2.11303
1541874456264551,-1.07812,-1.2432,2.05527
1541874456281564,-1.05957,-1.25366,1.99899
1541874456311589,-1.03493,-1.26061,1.93917
1541874456332604,-1.00578,-1.26223,1.87354
1541874456341613,-0.977916,-1.25853,1.80739
1541874456371635,-0.953342,-1.25092,1.74495
1541874456447712,-0.932146,-1.239,1.68862
1541874456498730,-0.914927,-1.22538,1.63993
1541874456552777,-0.880476,-1.18005,1.5255
1541874456641828,-0.86839,-1.15069,1.46546
1541874456655838,-0.870372,-1.11635,1.39089
1541874456686863,-0.840345,-1.08965,1.26952
1541874456688865,-0.819172,-1.09201,1.23943
1541874456717888,-0.799969,-1.0946,1.21089
1541874456729911,-0.788119,-1.09862,1.18627
1541874456860000,-0.778208,-1.10208,1.1608
1541874456865004,-0.766775,-1.10677,1.13157
1541874456912061,-0.705449,-1.14018,0.945585
1541874456935059,-0.693512,-1.14651,0.90247
1541874456966138,-0.671984,-1.15782,0.812068
1541874456995124,-0.659203,-1.164,0.76528
1541874457016177,-0.627731,-1.17982,0.667952
1541874457068220,-0.612064,-1.1889,0.621295
1541874457143221,-0.593413,-1.19956,0.575933
1541874457152244,-0.568405,-1.21143,0.529892
1541874457182315,-0.478414,-1.25453,0.395963
1541874457183255,-0.387728,-1.29552,0.265056
1541874457205290,-0.35852,-1.30665,0.220205
1541874457209288,-0.332459,-1.31618,0.17759
1541874457228303,-0.310433,-1.32459,0.13827
1541874457256310,-0.292182,-1.33181,0.103704
1541874457271324,-0.280017,-1.33788,0.0770144
1541874457301347,-0.288286,-1.34393,0.0750125
1541874457324383,-0.312101,-1.35038,0.102858
1541874457326385,-0.334121,-1.35918,0.147738
1541874457452467,-0.37288,-1.3674,0.21299
1541874457474501,-0.433523,-1.37228,0.294605
1541874457489513,-0.760488,-1.33357,0.630718
1541874457491495,-0.804161,-1.31439,0.664862
1541874457504520,-0.84753,-1.29076,0.701145
1541874457527542,-0.891058,-1.26481,0.740338
1541874457564563,-0.930083,-1.23661,0.778144
1541874457625611,-0.963459,-1.20739,0.812367
1541874457639630,-0.990695,-1.17865,0.842182
1541874457676697,-1.02272,-1.12489,0.88542
1541874457679665,-1.02996,-1.10119,0.900031
1541874457708686,-1.03473,-1.0808,0.911689
1541874457719694,-1.03688,-1.06357,0.919733
1541874457731703,-1.03775,-1.0393,0.928649
1541874457751754,-1.03766,-1.03309,0.929896
1541874457773717,-1.03611,-1.03156,0.927781
1541874457788729,-1.03427,-1.03464,0.921332
1541874457817754,-1.03153,-1.04268,0.910122
1541874457833764,-1.02333,-1.05438,0.892975
1541874457856796,-1.0101,-1.06989,0.871982
1541874457894823,-0.991453,-1.08596,0.846205
1541874458096990,-0.971931,-1.10118,0.817695
1541874458098988,-0.961895,-1.11806,0.792342
1541874458105983,-0.956629,-1.13846,0.769175
1541874458118988,-0.750324,-1.32977,0.359868
1541874458140023,-0.732218,-1.33879,0.306616
1541874458149013,-0.709593,-1.34687,0.251162
1541874458170048,-0.681097,-1.35472,0.192578
1541874458194084,-0.641908,-1.36319,0.127053
1541874458223090,-0.595436,-1.37272,0.0568868
1541874458237101,-0.549784,-1.38221,-0.0133635
1541874458246088,-0.501894,-1.38989,-0.0842293
1541874458269145,-0.460103,-1.3941,-0.146579
1541874458299145,-0.429671,-1.39785,-0.197218
1541874458323171,-0.405262,-1.40236,-0.241744
1541874458367202,-0.389089,-1.40704,-0.278062
1541874458369184,-0.379605,-1.41199,-0.30669
1541874458374204,-0.373761,-1.41573,-0.329028
1541874458397226,-0.380433,-1.42076,-0.337793
1541874458412238,-0.400278,-1.42486,-0.331445
1541874458457273,-0.438929,-1.42894,-0.305688
1541874458472285,-0.502901,-1.43314,-0.253728
1541874458478280,-0.576981,-1.43537,-0.190468
1541874458496304,-0.654151,-1.43579,-0.124537
1541874458509313,-0.720188,-1.43467,-0.0715012
1541874458530366,-0.778187,-1.43009,-0.0274598
1541874458546323,-0.833322,-1.42209,0.0127057
1541874458570361,-0.888401,-1.41115,0.0548041
1541874458593361,-0.940767,-1.39744,0.0962726
1541874458616393,-0.988553,-1.38082,0.132781
1541874458636394,-1.03318,-1.36158,0.163346
1541874458652410,-1.07382,-1.33929,0.18635
1541874458667439,-1.10663,-1.31578,0.196293
1541874458688455,-1.1323,-1.2885,0.1925
1541874458694441,-1.15668,-1.25695,0.185897
1541874458716477,-1.17645,-1.22399,0.181505
1541874458742479,-1.18808,-1.1911,0.175717
1541874458761507,-1.19472,-1.15759,0.168638
1541874458803545,-1.19782,-1.12387,0.158666
1541874458816560,-1.19809,-1.09023,0.14799
1541874458818537,-1.19871,-1.05915,0.137517
1541874458839553,-1.19714,-1.03128,0.126904
1541874458862592,-1.19307,-1.00645,0.11623
1541874458915629,-1.1869,-0.985107,0.105313
1541874458937630,-1.17834,-0.967816,0.0940206
1541874458952643,-1.16285,-0.949886,0.0694574
1541874458974713,-1.15397,-0.94897,0.0521491
1541874459002716,-1.14579,-0.951811,0.0318829
1541874459057735,-1.13832,-0.957648,0.00902315
1541874459063745,-1.13034,-0.966987,-0.0156856
1541874459086803,-1.10759,-0.998882,-0.0711348
1541874459089805,-1.09223,-1.0215,-0.10117
1541874459101779,-1.07219,-1.04731,-0.133845
1541874459124797,-1.04564,-1.07445,-0.170121
1541874459145808,-1.01355,-1.10142,-0.209097
1541874459154802,-0.979402,-1.12804,-0.249755
1541874459174829,-0.94536,-1.15374,-0.292518
1541874459204897,-0.913032,-1.17745,-0.338243
1541874459212866,-0.884142,-1.19919,-0.386498
1541874459241889,-0.853504,-1.21887,-0.440264
1541874459256900,-0.820893,-1.2366,-0.49769
1541874459272905,-0.78148,-1.2532,-0.56261
1541874459293930,-0.733087,-1.26868,-0.638369
1541874459316948,-0.676314,-1.28257,-0.724442
1541874459332943,-0.618211,-1.29483,-0.814452
1541874459353977,-0.558744,-1.30505,-0.907875
1541874459376995,-0.496296,-1.31341,-1.00329
1541874459395005,-0.434525,-1.32083,-1.09684
1541874459414011,-0.375022,-1.32715,-1.18498
1541874459437042,-0.31923,-1.33296,-1.26754
1541874459453048,-0.269149,-1.33812,-1.3422
1541874459474071,-0.223255,-1.3434,-1.41058
1541874459497089,-0.178677,-1.34939,-1.4745
1541874459521108,-0.134527,-1.35632,-1.53518
1541874459534121,-0.0932107,-1.36437,-1.59126
1541874459557139,-0.0548933,-1.37294,-1.64391
1541874459579150,-0.0270752,-1.38236,-1.68732
1541874459594166,-0.00519249,-1.39131,-1.7252
1541874459617184,-0.00351756,-1.39993,-1.74333
1541874459635194,-0.0179049,-1.40818,-1.74442
1541874459657196,-0.0470766,-1.41493,-1.72292
1541874459677230,-0.0936444,-1.42108,-1.67533
1541874459701287,-0.15811,-1.42681,-1.60364
1541874459730273,-0.239494,-1.43018,-1.51191
1541874459740262,-0.333811,-1.43049,-1.40961
1541874459762298,-0.43513,-1.42637,-1.30461
1541874459774307,-0.533955,-1.41703,-1.20584
1541874459797327,-0.626288,-1.40337,-1.11423
1541874459814374,-0.706184,-1.38714,-1.03445
1541874459836352,-0.779988,-1.36599,-0.958859
1541874459859408,-0.847475,-1.34137,-0.893515
1541874459888432,-0.904439,-1.31033,-0.839894
1541874459894437,-0.955433,-1.27527,-0.794416
1541874459917419,-0.99798,-1.23952,-0.75968
1541874459934428,-1.03594,-1.2023,-0.727963
1541874459961455,-1.06234,-1.16757,-0.703798
1541874459979450,-1.07734,-1.13614,-0.688594
1541874459994478,-1.0837,-1.10774,-0.681042
1541874460021537,-1.08485,-1.08187,-0.679332
1541874460032511,-1.08621,-1.05966,-0.680552
1541874460054509,-1.08538,-1.04111,-0.683953
1541874460074543,-1.08416,-1.02591,-0.689532
1541874460092554,-1.08029,-1.01404,-0.699451
1541874460114565,-1.07317,-1.00567,-0.713659
1541874460135584,-1.06378,-1.00136,-0.73311
1541874460164614,-1.05906,-1.00083,-0.756047
1541874460173621,-1.05392,-1.00404,-0.784194
1541874460194640,-1.04135,-1.01124,-0.819589
1541874460217651,-1.02569,-1.02192,-0.859226
1541874460233665,-1.01265,-1.03565,-0.897658
1541874460254719,-0.999604,-1.05371,-0.934773
1541874460278699,-0.981414,-1.0755,-0.974371
1541874460293696,-0.956807,-1.1,-1.019
1541874460314768,-0.927134,-1.12535,-1.06952
1541874460330724,-0.894809,-1.14967,-1.12657
1541874460353743,-0.86186,-1.17238,-1.18871
1541874460374815,-0.83031,-1.19357,-1.25389
1541874460390773,-0.801144,-1.21319,-1.31909
1541874460413791,-0.771553,-1.23124,-1.38364
1541874460434827,-0.740628,-1.24806,-1.448
1541874460450820,-0.707452,-1.26327,-1.51194
1541874460473841,-0.668241,-1.27605,-1.58195
1541874460496856,-0.627676,-1.28577,-1.65693
1541874460510868,-0.593191,-1.29269,-1.72814
1541874460533884,-0.564168,-1.2991,-1.79505
1541874460556918,-0.535095,-1.30606,-1.86053
1541874460570935,-0.503841,-1.31249,-1.92326
1541874460593932,-0.471684,-1.32051,-1.98405
1541874460616966,-0.437442,-1.32886,-2.04354
1541874460637982,-0.401978,-1.33766,-2.102
1541874460653989,-0.365083,-1.34706,-2.15849
1541874460677017,-0.322543,-1.35695,-2.21486
1541874460698027,-0.283105,-1.36774,-2.2647
1541874460714045,-0.250689,-1.37752,-2.30412
1541874460736045,-0.226917,-1.38639,-2.33419
1541874460758062,-0.222049,-1.39398,-2.34611
1541874460774089,-0.236174,-1.40055,-2.34087
1541874460796148,-0.269242,-1.405,-2.31813
1541874460817129,-0.309002,-1.40709,-2.28756
1541874460834141,-0.357767,-1.40741,-2.24705
1541874460856157,-0.409877,-1.40736,-2.20363
1541874460877174,-0.470727,-1.4042,-2.15189
1541874460894187,-0.544307,-1.39861,-2.09093
1541874460917197,-0.616124,-1.38798,-2.02336
1541874460937256,-0.692023,-1.37469,-1.94416
1541874460954236,-0.761827,-1.36098,-1.86823
1541874460976247,-0.820639,-1.34352,-1.80241
1541874460997251,-0.870144,-1.32149,-1.74895
1541874461014298,-0.9155,-1.29406,-1.70287
1541874461036281,-0.962103,-1.25886,-1.65568
1541874461057315,-0.998963,-1.22095,-1.61621
1541874461074328,-1.02664,-1.18089,-1.58556
1541874461096328,-1.04691,-1.13784,-1.56396
1541874461117346,-1.06496,-1.09215,-1.54977
1541874461134411,-1.07983,-1.04532,-1.54229
1541874461156374,-1.0948,-0.99895,-1.53755
1541874461177410,-1.10832,-0.955184,-1.53435
1541874461193421,-1.11766,-0.916548,-1.5322
1541874461216421,-1.12392,-0.885218,-1.53074
1541874461237457,-1.12616,-0.859045,-1.5326
1541874461253469,-1.12685,-0.838193,-1.53776
1541874461276483,-1.12806,-0.82161,-1.5451
1541874461297504,-1.12982,-0.809106,-1.55426
1541874461313517,-1.13235,-0.801778,-1.56374
1541874461336515,-1.13416,-0.80082,-1.57394
1541874461357551,-1.13464,-0.805731,-1.58494
1541874461373558,-1.13139,-0.816551,-1.59694
1541874461396563,-1.12351,-0.833052,-1.61294
1541874461418599,-1.11503,-0.8545,-1.63043
1541874461433606,-1.11014,-0.879901,-1.64888
1541874461456611,-1.1058,-0.907926,-1.67099
1541874461478636,-1.09784,-0.939482,-1.69886
1541874461499662,-1.08242,-0.972881,-1.73305
1541874461516676,-1.06298,-1.00801,-1.76959
1541874461538693,-1.03906,-1.04341,-1.80897
1541874461560725,-1.00741,-1.07736,-1.85352
1541874461576719,-0.972311,-1.10951,-1.90415
1541874461598735,-0.938048,-1.13848,-1.96098
1541874461619792,-0.906074,-1.16586,-2.02372
1541874461636751,-0.875846,-1.18759,-2.08843
1541874461659796,-0.845932,-1.20565,-2.15243
1541874461679803,-0.813783,-1.22031,-2.21339
1541874461696817,-0.781547,-1.23322,-2.272
1541874461720836,-0.753279,-1.24397,-2.32708
1541874461739851,-0.730329,-1.25182,-2.37883
1541874461756865,-0.711271,-1.25845,-2.42513
1541874461778879,-0.690753,-1.26408,-2.47103
1541874461807905,-0.671805,-1.26847,-2.51516
