timestamp,x,y,z
1541874451188544,0.879883,-0.384277,0.385254
1541874451190546,0.833008,-0.401367,0.441895
1541874451234596,0.835938,-0.463867,0.438965
1541874451248610,0.896973,-0.500488,0.40625
1541874451251609,1.02686,-0.438965,0.368652
1541874451272650,1.1582,-0.388672,0.34082
1541874451291639,1.21484,-0.336914,0.33252
1541874451315646,1.23633,-0.317383,0.34082
1541874451338672,1.25342,-0.372559,0.347656
1541874451377705,1.30469,-0.397461,0.32373
1541874451391724,1.23535,-0.30957,0.318359
1541874451393705,1.11523,-0.134766,0.31543
1541874451422745,1.00781,-0.0253906,0.295898
1541874451443768,0.990234,-0.0629883,0.254395
1541874451466782,1.03955,-0.0498047,0.163086
1541874451488834,1.09717,0.0375977,0.108398
1541874451491798,1.16895,0.0830078,0.0820313
1541874451524862,1.24756,0.0668945,0.126953
1541874451531833,1.24268,0.0439453,0.168945
1541874451555838,1.16797,-0.0332031,0.191895
1541874451578882,1.06982,-0.161621,0.22168
1541874451600869,1.00488,-0.299316,0.213379
1541874451639899,0.952637,-0.370117,0.244141
1541874451681952,0.89502,-0.398438,0.254883
1541874451692950,0.836914,-0.405273,0.270996
1541874451735993,0.785645,-0.411133,0.287598
1541874451745989,0.791504,-0.435059,0.318359
1541874451752000,0.805664,-0.404297,0.357422
1541874451788035,0.829102,-0.42334,0.327148
1541874451791018,0.895996,-0.436523,0.312012
1541874451812050,0.964355,-0.402344,0.282715
1541874451834052,1.03174,-0.428711,0.289063
1541874451863085,1.0957,-0.413086,0.307617
1541874451878086,1.0542,-0.356445,0.296387
1541874451899158,0.997559,-0.302246,0.276855
1541874451916116,0.953125,-0.272461,0.23584
1541874451970172,0.92627,-0.223145,0.192383
1541874451982182,0.946289,-0.18457,0.169922
1541874452066254,0.956055,-0.214844,0.195801
1541874452089306,0.930664,-0.29248,0.262695
1541874452104263,0.871582,-0.329102,0.271973
1541874452150299,0.782715,-0.300781,0.22998
1541874452172353,0.775391,-0.313965,0.212402
1541874452173321,0.790527,-0.340332,0.222168
1541874452405501,0.847168,-0.388672,0.228516
1541874452426536,0.873047,-0.439453,0.240723
1541874452442548,0.999512,0.00585938,0.430664
1541874452448540,0.952637,-0.0107422,0.42334
1541874452463564,0.860352,-0.0390625,0.444336
1541874452472572,0.763184,-0.0498047,0.433105
1541874452493586,0.730957,-0.0737305,0.444336
1541874452515598,0.796387,-0.0771484,0.428223
1541874452546630,0.841797,0.0136719,0.370605
1541874452599652,0.843262,0.131836,0.335449
1541874452628732,0.839844,0.186035,0.322266
1541874452653696,0.881348,0.194824,0.290039
1541874452675732,0.916504,0.156738,0.304688
1541874452696732,0.943359,-0.0463867,0.281738
1541874452698730,0.943848,-0.104004,0.250488
1541874452750791,0.911621,-0.129395,0.249023
1541874452772805,0.877441,-0.142578,0.245605
1541874452773789,0.851563,-0.192871,0.25293
1541874452846877,0.851074,-0.282715,0.256348
1541874452862862,0.88623,-0.297363,0.260254
1541874452885896,0.887695,-0.268555,0.315918
1541874452958989,0.871094,-0.268555,0.333008
1541874452961960,0.869629,-0.282227,0.317383
1541874452982953,0.87793,-0.303711,0.322754
1541874452986977,0.859375,-0.250977,0.275879
1541874453010030,0.881348,-0.22998,0.261719
1541874453017000,0.902832,-0.239746,0.274902
1541874453033011,0.913574,-0.264648,0.303711
1541874453062016,0.893066,-0.240234,0.335938
1541874453077047,0.875488,-0.234375,0.372559
1541874453094044,0.865723,-0.233398,0.414063
1541874453116059,0.864258,-0.304688,0.442383
1541874453139089,0.862793,-0.317871,0.445801
1541874453161110,0.862305,-0.328613,0.464355
1541874453183132,0.858398,-0.337891,0.466309
1541874453214155,0.853027,-0.334961,0.473633
1541874453216150,0.835938,-0.342285,0.48584
1541874453236168,0.812012,-0.365723,0.468262
1541874453266188,0.787109,-0.408203,0.465332
1541874453273182,0.745117,-0.451172,0.460938
1541874453296220,0.722168,-0.464355,0.45166
1541874453317249,0.720703,-0.480469,0.43457
1541874453341272,0.727051,-0.479492,0.417969
1541874453363268,0.734375,-0.491699,0.431641
1541874453384289,0.763184,-0.492676,0.425781
1541874453393286,0.780273,-0.536621,0.404785
1541874453439331,0.77832,-0.544434,0.419434
1541874453441313,0.765625,-0.549805,0.414063
1541874453461330,0.73877,-0.556152,0.427734
1541874453476356,0.716797,-0.57666,0.431152
1541874453497376,0.69043,-0.602051,0.4375
1541874453519390,0.670898,-0.643066,0.441895
1541874453544412,0.638672,-0.638672,0.458008
1541874453564429,0.620605,-0.639648,0.442383
1541874453573418,0.594238,-0.660645,0.439941
1541874453596435,0.579102,-0.6875,0.426758
1541874453618453,0.560059,-0.710938,0.441895
1541874453640470,0.537598,-0.697754,0.443359
1541874453656484,0.530762,-0.69043,0.433105
1541874453693531,0.53418,-0.712891,0.437012
1541874453695525,0.550293,-0.712402,0.447754
1541874453716530,0.564453,-0.69043,0.464355
1541874453737557,0.59082,-0.651855,0.431152
1541874453752559,0.593262,-0.70752,0.432617
1541874453775596,0.57373,-0.756348,0.438965
1541874453798613,0.557617,-0.738281,0.45459
1541874453812608,0.517578,-0.689941,0.454102
1541874453835642,0.501953,-0.720703,0.456055
1541874453858661,0.456055,-0.741699,0.44873
1541874453872663,0.449707,-0.766113,0.45752
1541874453895670,0.407715,-0.730957,0.446777
1541874453918689,0.346191,-0.737793,0.441895
1541874453932702,0.29541,-0.71582,0.422363
1541874453955738,0.255859,-0.838379,0.444336
1541874453978757,0.223633,-0.845215,0.43457
1541874453999752,0.211426,-0.854492,0.447266
1541874454015765,0.164551,-0.868652,0.446289
1541874454038783,0.131348,-0.859863,0.438477
1541874454059799,0.0996094,-0.907715,0.450684
1541874454083857,0.0458984,-0.873047,0.479492
1541874454098850,0.0693359,-0.837891,0.447754
1541874454119902,0.230957,-0.787109,0.519043
1541874454135859,0.23291,-0.882324,0.512695
1541874454158933,0.204102,-0.825684,0.608398
1541874454179948,0.0405273,-0.902344,0.567383
1541874454195906,-0.195313,-0.933594,0.589844
1541874454218944,-0.185059,-1.02832,0.610352
1541874454239960,-0.210938,-0.883301,0.63916
1541874454255008,-0.23877,-0.84082,0.625488
1541874454261974,-0.294434,-0.82959,0.599121
1541874454283998,-0.271484,-0.875488,0.593262
1541874454306013,-0.239746,-0.789551,0.542969
1541874454332028,-0.214355,-0.776367,0.503906
1541874454345058,-0.213867,-0.769531,0.491699
1541874454366041,-0.152344,-0.770508,0.492188
1541874454381054,-0.110352,-0.769531,0.501953
1541874454404089,-0.0751953,-0.747559,0.472656
1541874454426106,-0.0253906,-0.796387,0.478516
1541874454441102,0.0136719,-0.818848,0.512207
1541874454464172,0.0268555,-0.802734,0.542969
1541874454486154,0.0131836,-0.810547,0.569336
1541874454501165,0.0200195,-0.814453,0.619141
1541874454524219,0.0600586,-0.812988,0.620605
1541874454546206,0.0854492,-0.850098,0.65918
1541874454561197,0.097168,-0.849609,0.688477
1541874454584230,0.149902,-0.864746,0.717773
1541874454602281,0.172363,-0.796387,0.754395
1541874454621260,0.14209,-0.655762,0.73584
1541874454644278,0.157715,-0.604004,0.641602
1541874454662273,0.238281,-0.757324,0.640137
1541874454681308,0.319336,-0.820801,0.640137
1541874454711311,0.315918,-0.758301,0.672363
1541874454722374,0.328125,-0.618652,0.633301
1541874454741337,0.368652,-0.620117,0.643066
1541874454764372,0.344238,-0.851074,0.678711
1541874454782382,0.432617,-0.891602,0.706543
1541874454809409,0.350586,-0.674805,0.727051
1541874454824420,0.375488,-0.620117,0.723145
1541874454842423,0.374023,-0.656738,0.73877
1541874454869449,0.334473,-0.665527,0.727051
1541874454892473,0.301758,-0.652344,0.715332
1541874454909486,0.299805,-0.651855,0.702637
1541874454921496,0.32373,-0.682129,0.663086
1541874454946515,0.34668,-0.695801,0.660156
1541874454961527,0.349609,-0.698242,0.651855
1541874454981534,0.333008,-0.674316,0.654785
1541874455011562,0.360352,-0.641602,0.659668
1541874455021566,0.345703,-0.639648,0.67627
1541874455041589,0.34668,-0.645996,0.689453
1541874455063590,0.356445,-0.63623,0.710449
1541874455081602,0.345215,-0.624512,0.734375
1541874455104657,0.330078,-0.597656,0.76709
1541874455123655,0.282715,-0.634766,0.788086
1541874455146673,0.263672,-0.672363,0.773926
1541874455161687,0.251953,-0.671387,0.762695
1541874455183703,0.226563,-0.679688,0.746582
1541874455209724,0.217285,-0.673828,0.749023
1541874455221769,0.193359,-0.673828,0.767578
1541874455243784,0.115234,-0.721191,0.726563
1541874455261745,0.131836,-0.658691,0.705078
1541874455281779,0.122559,-0.646973,0.699219
1541874455303779,0.115234,-0.644531,0.739746
1541874455321790,0.103516,-0.629395,0.689453
1541874455341825,0.0957031,-0.713867,0.740234
1541874455363843,0.107422,-0.650879,0.768555
1541874455381849,0.124023,-0.554199,0.666504
1541874455402855,0.174316,-0.667969,0.62207
1541874455431877,0.143066,-0.760254,0.637207
1541874455441886,0.100586,-0.717773,0.641113
1541874455462917,0.074707,-0.724121,0.584473
1541874455483938,0.0239258,-0.773926,0.594727
1541874455506956,-0.00878906,-0.78418,0.599609
1541874455522956,-0.0244141,-0.819824,0.615723
1541874455543980,-0.0473633,-0.73291,0.629395
1541874455561981,-0.0761719,-0.667969,0.636719
1541874455582997,-0.078125,-0.67627,0.623535
1541874455604032,-0.074707,-0.730957,0.623047
1541874455622046,-0.0571289,-0.749512,0.64209
1541874455643062,-0.0131836,-0.749512,0.65332
1541874455665080,-0.0239258,-0.670898,0.648438
1541874455686077,0.0195313,-0.772949,0.653809
1541874455704107,0.0737305,-0.895996,0.674805
1541874455725126,0.124512,-0.953613,0.704102
1541874455741120,0.121582,-0.956543,0.705078
1541874455771146,0.129883,-0.969238,0.696289
1541874455785155,0.169434,-1.02051,0.694336
1541874455801168,0.244629,-1.07861,0.658203
1541874455824198,0.288086,-1.07471,0.604004
1541874455845218,0.295898,-0.943359,0.538574
1541874455861223,0.289551,-0.849121,0.496094
1541874455891257,0.358887,-0.806641,0.453613
1541874455905266,0.473145,-0.888672,0.422852
1541874455928281,0.536621,-0.821289,0.349121
1541874455943279,0.52832,-0.764648,0.29541
1541874455964316,0.548828,-0.703613,0.234863
1541874455981328,0.564453,-0.65332,0.196289
1541874456003336,0.560547,-0.598633,0.164551
1541874456024362,0.620605,-0.564941,0.13623
1541874456041358,0.724609,-0.597168,0.0791016
1541874456064393,0.74707,-0.638184,0.0825195
1541874456092418,0.748047,-0.637207,0.10791
1541874456108409,0.743164,-0.56543,0.126953
1541874456131429,0.727539,-0.513672,0.193359
1541874456206505,0.729492,-0.511719,0.206055
1541874456209507,0.774902,-0.524902,0.184082
1541874456237510,0.848633,-0.552734,0.174805
1541874456239532,0.911133,-0.494629,0.217285
1541874456245517,0.90332,-0.47998,0.239746
1541874456264551,0.896973,-0.522461,0.248047
1541874456281564,0.902832,-0.561035,0.24707
1541874456311589,0.898926,-0.533203,0.247559
1541874456332604,0.894531,-0.518066,0.253418
1541874456341613,0.888672,-0.529297,0.267578
1541874456371635,0.884277,-0.527832,0.278809
1541874456447712,0.911133,-0.527832,0.283203
1541874456498730,0.944336,-0.516602,0.283691
1541874456552777,1.0835,-0.455078,0.29248
1541874456641828,1.18848,-0.399902,0.308105
1541874456655838,1.20947,-0.38623,0.303711
1541874456686863,0.92041,-0.20459,0.28418
1541874456688865,0.789063,-0.106934,0.26416
1541874456717888,0.754395,-0.0410156,0.25
1541874456729911,0.79834,-0.0805664,0.222656
1541874456860000,0.849609,-0.140137,0.211426
1541874456865004,0.835449,-0.146484,0.174316
1541874456912061,0.753906,-0.17041,0.206543
1541874456935059,0.743652,-0.208496,0.211914
1541874456966138,0.737305,-0.317383,0.250977
1541874456995124,0.742188,-0.353027,0.271484
1541874457016177,0.763184,-0.364746,0.310547
1541874457068220,0.778809,-0.414063,0.317383
1541874457143221,0.790039,-0.4375,0.328125
1541874457152244,0.811035,-0.419434,0.339355
1541874457182315,0.98584,-0.349121,0.318359
1541874457183255,1.13135,-0.282715,0.325684
1541874457205290,1.14014,-0.268066,0.336426
1541874457209288,1.15283,-0.245605,0.350098
1541874457228303,1.11133,-0.226563,0.362793
1541874457256310,1.0127,-0.180664,0.381348
1541874457271324,0.924805,-0.148926,0.419922
1541874457301347,0.934082,-0.246582,0.433594
1541874457324383,0.924316,-0.313477,0.40332
1541874457326385,0.91748,-0.1875,0.315918
1541874457452467,0.95459,-0.0512695,0.210938
1541874457474501,0.957031,-0.0273438,0.145508
1541874457489513,0.932617,-0.0419922,0.18457
1541874457491495,0.875977,-0.0566406,0.236328
1541874457504520,0.839844,-0.109375,0.251465
1541874457527542,0.836426,-0.183105,0.245605
1541874457564563,0.836426,-0.237793,0.227051
1541874457625611,0.837402,-0.294434,0.222168
1541874457639630,0.84668,-0.335449,0.216309
1541874457676697,0.823242,-0.367188,0.229492
1541874457679665,0.833008,-0.366211,0.235352
1541874457708686,0.85498,-0.360352,0.23291
1541874457719694,0.875977,-0.35791,0.241211
1541874457731703,0.931641,-0.382813,0.233398
1541874457751754,0.986328,-0.413086,0.213379
1541874457773717,1.04932,-0.422363,0.212402
1541874457788729,1.10693,-0.439453,0.200195
1541874457817754,1.14502,-0.462402,0.19043
1541874457833764,1.11768,-0.438477,0.205566
1541874457856796,1.06543,-0.355469,0.237305
1541874457894823,0.949707,-0.303711,0.251953
1541874458096990,0.852051,-0.247559,0.230469
1541874458098988,0.883789,-0.239258,0.134277
1541874458105983,0.932617,-0.316895,0.0976563
1541874458118988,0.846191,-0.216309,0.206543
1541874458140023,0.848633,-0.277832,0.195801
1541874458149013,0.832031,-0.324707,0.183105
1541874458170048,0.794434,-0.349609,0.179199
1541874458194084,0.788086,-0.332031,0.193359
1541874458223090,0.757813,-0.299316,0.204102
1541874458237101,0.740234,-0.290527,0.209473
1541874458246088,0.771973,-0.307129,0.223633
1541874458269145,0.798828,-0.325195,0.237793
1541874458299145,0.812012,-0.314453,0.219727
1541874458323171,0.845215,-0.281738,0.205078
1541874458367202,0.851563,-0.27002,0.193848
1541874458369184,0.825684,-0.261719,0.183594
1541874458374204,0.783203,-0.226074,0.193359
1541874458397226,0.756348,-0.190918,0.19873
1541874458412238,0.754883,-0.15332,0.202637
1541874458457273,0.769043,-0.144531,0.196289
1541874458472285,0.847168,-0.168945,0.177734
1541874458478280,0.949707,-0.171387,0.169922
1541874458496304,1.05811,-0.145508,0.145996
1541874458509313,1.09033,-0.0595703,0.147949
1541874458530366,1.05811,0.00976563,0.150391
1541874458546323,1.07324,0.0400391,0.135254
1541874458570361,1.15576,0.043457,0.116211
1541874458593361,1.24854,0.0141602,0.103027
1541874458616393,1.31055,-0.0429688,0.11084
1541874458636394,1.32031,-0.114258,0.120605
1541874458652410,1.24316,-0.180664,0.132813
1541874458667439,1.11914,-0.171875,0.123535
1541874458688455,0.976563,-0.222168,0.14502
1541874458694441,0.839355,-0.328613,0.189453
1541874458716477,0.769043,-0.381836,0.23584
1541874458742479,0.718262,-0.381348,0.254395
1541874458761507,0.708008,-0.418457,0.256836
1541874458803545,0.753906,-0.494141,0.283203
1541874458816560,0.772461,-0.549805,0.280273
1541874458818537,0.820801,-0.561035,0.27832
1541874458839553,0.841797,-0.546875,0.275391
1541874458862592,0.845215,-0.539551,0.276367
1541874458915629,0.883301,-0.551758,0.271484
1541874458937630,0.950684,-0.587402,0.27832
1541874458952643,1.14307,-0.60498,0.219238
1541874458974713,1.1416,-0.543945,0.215332
1541874459002716,1.09229,-0.49707,0.215332
1541874459057735,1.05762,-0.490234,0.217285
1541874459063745,1.04248,-0.489746,0.217773
1541874459086803,1.04395,-0.457031,0.243164
1541874459089805,1.07324,-0.400391,0.239258
1541874459101779,1.08203,-0.320313,0.23584
1541874459124797,1.04932,-0.206543,0.232422
1541874459145808,1.0127,-0.104492,0.225098
1541874459154802,1,-0.0327148,0.20752
1541874459174829,0.96582,0.0180664,0.1875
1541874459204897,0.927246,0.00683594,0.163086
1541874459212866,0.880371,-0.0483398,0.132324
1541874459241889,0.844727,-0.0869141,0.117676
1541874459256900,0.820313,-0.144043,0.118652
1541874459272905,0.814941,-0.184082,0.126953
1541874459293930,0.805176,-0.199707,0.151855
1541874459316948,0.80957,-0.205566,0.166504
1541874459332943,0.813477,-0.228027,0.172852
1541874459353977,0.830566,-0.250977,0.196777
1541874459376995,0.84668,-0.26416,0.205078
1541874459395005,0.869629,-0.275391,0.219238
1541874459414011,0.893555,-0.286133,0.210938
1541874459437042,0.928223,-0.296875,0.225098
1541874459453048,0.963379,-0.317871,0.229492
1541874459474071,1.00928,-0.339844,0.267578
1541874459497089,1.05859,-0.324707,0.27002
1541874459521108,1.09521,-0.288574,0.274414
1541874459534121,1.12256,-0.242676,0.269531
1541874459557139,1.12939,-0.184082,0.276367
1541874459579150,1.12012,-0.164063,0.275391
1541874459594166,1.09668,-0.107422,0.305176
1541874459617184,1.06592,-0.129395,0.321289
1541874459635194,0.972168,-0.125,0.322266
1541874459657196,0.853516,-0.117676,0.32373
1541874459677230,0.800781,-0.0991211,0.29248
1541874459701287,0.792969,-0.0776367,0.239746
1541874459730273,0.845215,-0.0209961,0.188965
1541874459740262,0.902344,0.0102539,0.146484
1541874459762298,0.966797,0.0371094,0.129883
1541874459774307,0.995605,0.0302734,0.105957
1541874459797327,1.00195,0.0136719,0.106445
1541874459814374,0.991699,0.0253906,0.131836
1541874459836352,0.961426,0.0166016,0.141113
1541874459859408,0.975098,-0.0195313,0.152344
1541874459888432,0.952637,-0.106934,0.178223
1541874459894437,0.909668,-0.220215,0.179199
1541874459917419,0.867676,-0.339844,0.170898
1541874459934428,0.822266,-0.430664,0.16748
1541874459961455,0.790039,-0.450195,0.175293
1541874459979450,0.76709,-0.433105,0.183594
1541874459994478,0.798828,-0.40625,0.203613
1541874460021537,0.833008,-0.389648,0.219727
1541874460032511,0.861816,-0.383789,0.217773
1541874460054509,0.880859,-0.361328,0.21582
1541874460074543,0.906738,-0.383301,0.224609
1541874460092554,0.940918,-0.419922,0.240723
1541874460114565,0.987793,-0.401855,0.227051
1541874460135584,1.04395,-0.391113,0.229004
1541874460164614,1.08203,-0.420898,0.233398
1541874460173621,1.14502,-0.483398,0.24707
1541874460194640,1.13965,-0.45459,0.268555
1541874460217651,1.02686,-0.420898,0.257324
1541874460233665,0.990234,-0.396973,0.212891
1541874460254719,1.00781,-0.38623,0.157227
1541874460278699,1.01318,-0.32373,0.121582
1541874460293696,0.985352,-0.239258,0.121582
1541874460314768,0.968262,-0.186523,0.130371
1541874460330724,0.964355,-0.143066,0.152344
1541874460353743,0.967285,-0.13623,0.161621
1541874460374815,0.98291,-0.15918,0.16748
1541874460390773,0.974609,-0.172363,0.152344
1541874460413791,0.949707,-0.187988,0.146973
1541874460434827,0.891602,-0.191895,0.133301
1541874460450820,0.816895,-0.187012,0.130371
1541874460473841,0.750488,-0.171387,0.14502
1541874460496856,0.69043,-0.19043,0.163086
1541874460510868,0.663574,-0.256836,0.165039
1541874460533884,0.688477,-0.323242,0.164551
1541874460556918,0.708496,-0.384277,0.172852
1541874460570935,0.720703,-0.414063,0.188965
1541874460593932,0.763184,-0.437012,0.208008
1541874460616966,0.821289,-0.447266,0.246094
1541874460637982,0.868652,-0.449219,0.28125
1541874460653989,0.905273,-0.421387,0.314941
1541874460677017,0.960938,-0.342285,0.332031
1541874460698027,1.03271,-0.277832,0.323242
1541874460714045,1.10156,-0.214355,0.307129
1541874460736045,1.15234,-0.161621,0.304199
1541874460758062,1.18018,-0.153809,0.291504
1541874460774089,1.21143,-0.163574,0.289063
1541874460796148,1.2041,-0.204102,0.298828
1541874460817129,1.17285,-0.201172,0.324219
1541874460834141,1.10889,-0.189453,0.325195
1541874460856157,1.03711,-0.159668,0.332031
1541874460877174,0.999512,-0.163086,0.319824
1541874460894187,0.924316,-0.215332,0.29248
1541874460917197,0.847168,-0.228516,0.289063
1541874460937256,0.875977,-0.258789,0.253906
1541874460954236,1.00293,-0.163574,0.1875
1541874460976247,1.08301,-0.0683594,0.127441
1541874460997251,1.10693,-0.00634766,0.112793
1541874461014298,1.07324,-0.015625,0.125
1541874461036281,1.03955,-0.0737305,0.130859
1541874461057315,1.02441,-0.123535,0.124512
1541874461074328,1.02734,-0.146973,0.111816
1541874461096328,0.999023,-0.16748,0.105957
1541874461117346,0.924316,-0.217773,0.115234
1541874461134411,0.842285,-0.283691,0.130859
1541874461156374,0.762695,-0.369629,0.133789
1541874461177410,0.716797,-0.431641,0.150879
1541874461193421,0.70752,-0.45459,0.143066
1541874461216421,0.707031,-0.441406,0.156738
1541874461237457,0.686523,-0.416016,0.169434
1541874461253469,0.672363,-0.40625,0.186035
1541874461276483,0.664551,-0.422363,0.213379
1541874461297504,0.649902,-0.471191,0.248047
1541874461313517,0.664551,-0.535645,0.263184
1541874461336515,0.699707,-0.57666,0.287598
1541874461357551,0.750488,-0.629395,0.293945
1541874461373558,0.793457,-0.657715,0.294922
1541874461396563,0.849121,-0.619141,0.293457
1541874461418599,0.913086,-0.574707,0.293945
1541874461433606,0.963867,-0.574707,0.273926
1541874461456611,0.981445,-0.611816,0.26123
1541874461478636,0.994141,-0.605469,0.238281
1541874461499662,1.00439,-0.543945,0.213379
1541874461516676,0.998047,-0.476563,0.188965
1541874461538693,1.00439,-0.395508,0.133301
1541874461560725,1.01514,-0.320313,0.119629
1541874461576719,1.00586,-0.244629,0.143066
1541874461598735,1.00049,-0.220703,0.178223
1541874461619792,0.973145,-0.230469,0.211914
1541874461636751,0.94043,-0.242188,0.226563
1541874461659796,0.922852,-0.249023,0.219238
1541874461679803,0.915039,-0.22168,0.205078
1541874461696817,0.901855,-0.154785,0.195801
1541874461720836,0.88623,-0.13623,0.189453
1541874461739851,0.844727,-0.149414,0.189453
1541874461756865,0.792969,-0.172852,0.175293
1541874461778879,0.756348,-0.182129,0.185547
1541874461807905,0.751953,-0.223633,0.187988
1541874461816932,0.769531,-0.255371,0.203125
1541874461838912,0.804199,-0.29834,0.216309
1541874461859945,0.828613,-0.333984,0.216309
1541874461876954,0.871582,-0.376953,0.231934
1541874461898959,0.901855,-0.381836,0.237793
1541874461919992,0.922363,-0.352539,0.264648
1541874461936987,0.967285,-0.292969,0.293457
1541874461959004,1.01221,-0.263672,0.310547
1541874461980020,1.05322,-0.24707,0.310547
1541874461997056,1.08691,-0.256836,0.320313
1541874462019051,1.09863,-0.250488,0.311035
1541874462040068,1.10352,-0.22998,0.289063
1541874462057095,1.08887,-0.20166,0.304688
1541874462079109,1.05127,-0.189453,0.325195
1541874462100134,1.02441,-0.208496,0.328613
1541874462116147,0.972656,-0.210449,0.330078
1541874462139164,0.9375,-0.217285,0.333984
1541874462160182,0.950684,-0.239258,0.314941
1541874462176175,0.91748,-0.192871,0.290039
1541874462199193,0.925293,-0.120117,0.258301
1541874462220226,0.983887,-0.0234375,0.221191
1541874462236243,1.0498,0.0253906,0.189453
1541874462259240,1.08105,0.0112305,0.171387
1541874462280257,1.0835,-0.0219727,0.151367
1541874462296269,1.07227,-0.0498047,0.150879
1541874462319287,1.01074,-0.0708008,0.153809
1541874462341304,0.943359,-0.0805664,0.160156
1541874462356316,0.89502,-0.0864258,0.164551
1541874462379390,0.841309,-0.101563,0.141602
1541874462401352,0.851563,-0.125977,0.0742188
1541874462416364,0.864258,-0.200684,0.0595703
