timestamp,x,y,z
1541872981882514,6.25,-20.375,-5.4375
1541872981907515,5.3125,-17.9375,-5.3125
1541872981919581,4.9375,-14.4375,-4.75
1541872981942564,2.5,-10.6875,-3.875
1541872981960579,1.4375,-6.5,-3.625
1541872981979595,1.375,-0.4375,-5.375
1541872982002614,-2.9375,4.125,-5.125
1541872982020629,-3,5.3125,-4.25
1541872982039644,-7.5,6.5,-1.875
1541872982062646,-4.5,8.375,-0.375
1541872982080669,-2.625,9.4375,0.1875
1541872982099695,-1.5625,10.125,-0.3125
1541872982122714,-0.0625,11.25,-0.0625
1541872982140718,1.375,13.125,0.375
1541872982159742,-0.375,13.3125,-0.5
1541872982182762,-4.1875,13.375,-0.375
1541872982200758,-2.125,12.9375,0.5
1541872982221774,-6.875,11.9375,1.875
1541872982242803,-7.9375,11.0625,3.0625
1541872982259825,-8.4375,10.3125,3.5625
1541872982279878,-10.4375,8.0625,4.375
1541872982301860,-10.25,5.1875,4.9375
1541872982319870,-9.875,1.6875,5.0625
1541872982340892,-8.6875,-2.8125,5.875
1541872982361910,-10.875,-3.8125,7
1541872982385924,-10.75,-0.9375,6.1875
1541872982400936,-11.5,-0.0625,5.1875
1541872982421959,-10.5,-0.9375,4.8125
1541872982439956,-10.875,-2,5.4375
1541872982460988,-9.25,-2.4375,6.5625
1541872982482009,-8.1875,-1.5,6.75
1541872982500005,-8.4375,0.625,5.5625
1541872982529030,-10.0625,1.875,4.625
1541872982542058,-9.8125,1,5.125
1541872982560063,-9.5,-0.875,6.6875
1541872982581074,-7.375,-2.25,9.75
1541872982602108,-4.875,-2.4375,11.9375
1541872982621123,-3.9375,-2.125,14.6875
1541872982643142,-2.5,-2.625,18.375
1541872982665155,-2.1875,-2.3125,23.3125
1541872982726206,-8.6875,-1.6875,28.0625
1541872982755273,-18.625,1.125,31.3125
1541872982778234,-0.25,11,28.6875
1541872982805275,7.875,18.375,22.875
1541872982831292,12.0625,24.875,16.3125
1541872982852349,7.875,29.1875,10.75
1541872982905357,-5.5625,38.5,-8.125
1541872982907340,-19.625,36.125,-10.3125
1541872982921351,-22.8125,34.375,-11.9375
1541872982927372,-26.0625,27.1875,-9.875
1541872982973405,-23.0625,21.5625,-6.625
1541872982980419,-12.0625,15.375,-3.5625
1541872982993430,-0.6875,10,-1.25
1541872983009424,9.4375,5.1875,1.1875
1541872983030461,15.0625,1.75,2.625
1541872983039459,16.1875,0.875,3.125
1541872983062469,17.0625,2,3.4375
1541872983084505,17.6875,1.625,3.875
1541872983107525,14.0625,0.4375,2.625
1541872983128542,9.3125,-0.875,0.5
1541872983143587,5,-2.625,-1.3125
1541872983159558,0.5,-3.6875,-3.6875
1541872983181584,-0.25,-5.125,-5.4375
1541872983202602,-1.625,-6.8125,-6.9375
1541872983219616,-3.1875,-8.125,-8.3125
1541872983241635,-3.625,-9.75,-8.625
1541872983262652,-2.375,-12.75,-6.75
1541872983285670,0.3125,-16.9375,-3.625
1541872983301664,2.5,-19.4375,0.0625
1541872983322737,4.6875,-22.3125,4.125
1541872983339698,7.9375,-25.3125,6.75
1541872983361714,9.0625,-29.1875,8.4375
1541872983382751,11.8125,-34.5625,10.25
1541872983398755,13.9375,-39.0625,11.75
1541872983422784,14.125,-41.9375,12.5625
1541872983444801,14.875,-46.1875,12.6875
1541872983458795,15.6875,-52.125,11.375
1541872983481829,12.875,-59.625,7.75
1541872983527905,13.4375,-67.125,3.9375
1541872983529852,15.0625,-72.8125,1.6875
1541872983549908,9.875,-77.9375,2.125
1541872983570905,4.1875,-83.6875,3.25
1541872983579913,1.4375,-89.3125,3.9375
1541872983601911,-6.6875,-94.75,-0.3125
1541872983624932,-10.0625,-97.8125,-7.1875
1541872983638962,-8.25,-101.063,-10.5625
1541872983661972,-7.9375,-102.625,-11.125
1541872983684999,-9.3125,-104.563,-10.875
1541872983699011,-9.5,-106.125,-8.9375
1541872983722021,-6.1875,-106.438,-5.3125
1541872983744031,-4.8125,-105.5,-1.5625
1541872983766047,-5.1875,-104.063,1.5625
1541872983782061,-0.1875,-103.5,3.5625
1541872983805098,3,-102.75,3.9375
1541872983826108,5.25,-100.063,3.125
1541872983842128,6.9375,-96.3125,2.0625
1541872983865145,8.875,-93.625,2.25
1541872983886163,8.9375,-92.25,3
1541872983902160,7.0625,-88.8125,2.8125
1541872983924197,3,-83.375,2.25
1541872983945215,-0.5625,-78.4375,1.75
1541872983970226,-2.1875,-73.5,1.3125
1541872984000241,-5.125,-70.1875,1.1875
1541872984005247,-9.25,-67.25,1.3125
1541872984029307,-12.5,-65.25,1.625
1541872984044287,-14,-63.875,3.25
1541872984067314,-16.125,-62.5,5.6875
1541872984089330,-15.6875,-60.8125,7.8125
1541872984112369,-16.25,-61,9.75
1541872984125363,-16.5,-62.375,10.6875
1541872984142372,-16.5625,-64.125,11.75
1541872984164393,-17.8125,-67.3125,11.25
1541872984185413,-9.3125,-65.875,7.625
1541872984202426,0.0625,-62.75,5.875
1541872984224435,1.8125,-59.6875,4
1541872984246462,6.875,-58.25,5.625
1541872984262477,6.125,-56.6875,6.1875
1541872984284476,6,-53.625,4.75
1541872984305512,9.3125,-49,4.3125
1541872984329511,9.8125,-46.1875,5.1875
1541872984344524,7.75,-44.375,5.5625
1541872984365560,3.8125,-42.1875,6.5625
1541872984389576,1.375,-38.125,7.75
1541872984412595,-0.0625,-33.8125,8.5
1541872984425609,-0.5,-29.8125,8.5625
1541872984441624,-1.3125,-25.75,7.6875
1541872984464623,-2.25,-22.75,7
1541872984494648,-4.1875,-20.5625,6.5
1541872984502660,-6.0625,-17.1875,6.25
1541872984524691,-6.9375,-14.375,6.125
1541872984547694,-7.1875,-12.25,6.25
1541872984561724,-6.625,-11,6.5
1541872984584740,-5.6875,-9.9375,6.5
1541872984630777,-4.375,-8.375,5.8125
1541872984635786,-2.75,-7.25,5.0625
1541872984651790,-2.0625,-6.125,4.5
1541872984674815,-1.6875,-5.0625,3.9375
1541872984695870,-1.5,-3.9375,3.5
1541872984704826,-1.4375,-2.75,3.4375
1541872984726839,-1.0625,-2.375,3.4375
1541872984741871,-0.3125,-2.4375,2.875
1541872984764890,0.5625,-2.75,2.375
1541872984786889,2.0625,-3.5,2
1541872984801920,3.5,-3.6875,1.375
1541872984824939,5.25,-3.5,1
1541872984854963,6.125,-3.5,0.9375
1541872984861969,7.5,-3.4375,1.4375
1541872984884988,8.5,-3.0625,2.25
1541872984906998,8.375,-2.3125,3.3125
1541872984930026,8.25,-1.1875,3.6875
1541872984952024,8.4375,0,3.1875
1541872984967039,7.4375,0.5,2.75
1541872984982065,6.875,0.6875,2.3125
1541872985005123,7,1.75,1.6875
1541872985035092,7.0625,2.25,1.75
1541872985048158,7.0625,2,1.4375
1541872985065138,7.25,1.6875,1.0625
1541872985087136,6.0625,1.0625,1.3125
1541872985108172,5.4375,0.6875,1.625
1541872985132173,5.75,0.25,1.625
1541872985155205,6.125,0.1875,1.8125
1541872985170241,5.4375,0.25,1.5625
1541872985185228,5.5,-0.125,1.4375
1541872985207235,5.0625,-1,1.8125
1541872985228274,6.75,-2.6875,1.875
1541872985252295,8.375,-3.375,1.8125
1541872985267298,8.9375,-3.1875,1.0625
1541872985288321,9,-2,0.8125
1541872985310339,8.625,-1.375,0.6875
1541872985327353,7.8125,-1.3125,0.25
1541872985355375,7.6875,-0.9375,-0.5
1541872985364387,7.4375,-0.8125,-1.5
1541872985394389,7.0625,0,-2.75
1541872985409425,5.4375,0.5625,-4.75
1541872985432440,4.5625,0.75,-6.1875
1541872985454439,3.375,-0.3125,-6.6875
1541872985468504,3.625,-1.4375,-7.25
1541872985484465,4.375,-2.8125,-7.6875
1541872985507482,5.1875,-3.3125,-8.125
1541872985529501,6.8125,-3.8125,-8.8125
1541872985552539,8.5625,-6,-8.6875
1541872985574540,8.9375,-8.375,-6.9375
1541872985590605,12.5625,-9.75,-5.5
1541872985606578,15.3125,-10.6875,-4.1875
1541872985627581,14.1875,-12.375,-4.3125
1541872985649599,18.3125,-13.8125,-4.375
1541872985670671,21.4375,-15.9375,-4.3125
1541872985687650,20.8125,-17.5,-3.9375
1541872985709651,21.6875,-19,-4.125
1541872985730685,19.4375,-20.75,-4.6875
1541872985747699,16.1875,-22.0625,-6.0625
1541872985769699,14.6875,-21.375,-8.0625
1541872985782728,8.25,-20.4375,-9.875
1541872985797740,3.5,-19,-12.5
1541872985812755,-2.375,-17.6875,-15.9375
1541872985837771,-6.1875,-16.125,-18.0625
1541872985869802,-7.5625,-15.1875,-17.1875
1541872985873797,-8.875,-13.9375,-14.875
1541872985894820,-9.125,-12.4375,-13.6875
1541872985918831,-7.9375,-12.375,-11.625
1541872985932851,-6.4375,-13.5,-9
1541872985954865,-2.875,-14.125,-6.5625
1541872985972866,0.375,-14.875,-4.375
1541872985995904,2.625,-14.6875,-2.125
1541872986023927,3.5625,-14.8125,-1.75
1541872986029932,1.9375,-15.125,-0.125
1541872986052951,1.375,-16.25,1.0625
1541872986077951,2.25,-17.25,3.0625
1541872986098969,4.25,-17.625,6.875
1541872986120006,0.875,-18.1875,9.0625
1541872986135019,-4.375,-18.375,7.875
