timestamp,roll,pitch,yaw
1541872382066287,-0.948174,-0.0822732,-0.318172
1541872382087315,-0.953106,-0.0867723,-0.340285
1541872382106323,-0.958157,-0.0965614,-0.360771
1541872382126345,-0.962116,-0.110318,-0.381792
1541872382147369,-0.96649,-0.125969,-0.402252
1541872382165370,-0.974883,-0.144293,-0.421016
1541872382188404,-0.989849,-0.16451,-0.440885
1541872382207423,-0.999073,-0.185587,-0.46179
1541872382225434,-1.00443,-0.213864,-0.481932
1541872382254445,-1.01006,-0.245415,-0.500766
1541872382268512,-1.01621,-0.280413,-0.519505
1541872382284482,-1.02153,-0.318707,-0.535039
1541872382307501,-1.02925,-0.359117,-0.54899
1541872382328558,-1.03879,-0.398351,-0.560866
1541872382350542,-1.04593,-0.436842,-0.572726
1541872382367551,-1.05234,-0.475204,-0.582477
1541872382389565,-1.05371,-0.514329,-0.591671
1541872382410626,-1.05091,-0.556257,-0.596413
1541872382426604,-1.05047,-0.595446,-0.600145
1541872382449604,-1.04973,-0.630993,-0.605161
1541872382470675,-1.04954,-0.657669,-0.611807
1541872382486646,-1.05477,-0.681439,-0.617674
1541872382509653,-1.06133,-0.704128,-0.618206
1541872382530690,-1.05824,-0.726613,-0.619849
1541872382546687,-1.04659,-0.748044,-0.62381
1541872382569717,-1.03895,-0.771863,-0.630901
1541872382590719,-1.03733,-0.792174,-0.643866
1541872382606735,-1.03734,-0.80925,-0.660482
1541872382629766,-1.03623,-0.826434,-0.678033
1541872382650769,-1.03877,-0.843445,-0.692012
1541872382666837,-1.04344,-0.859439,-0.698204
1541872382689821,-1.04187,-0.872693,-0.703089
1541872382713835,-1.04595,-0.883883,-0.704916
1541872382726887,-1.05531,-0.892068,-0.704535
1541872382749853,-1.06278,-0.897545,-0.702575
1541872382771885,-1.06829,-0.902519,-0.701988
1541872382786937,-1.07543,-0.90583,-0.699817
1541872382809903,-1.08104,-0.909025,-0.695268
1541872382831934,-1.08509,-0.913765,-0.688448
1541872382852955,-1.08872,-0.921602,-0.680454
1541872382869965,-1.09378,-0.931756,-0.672421
1541872382891971,-1.10154,-0.943913,-0.66474
1541872382913004,-1.10675,-0.957441,-0.660227
1541872382931000,-1.10509,-0.971662,-0.659469
1541872382952020,-1.09805,-0.988322,-0.661779
1541872382973054,-1.08821,-1.00597,-0.6654
1541872382990068,-1.07592,-1.02438,-0.672032
1541872383012082,-1.06583,-1.04177,-0.679825
1541872383033139,-1.0589,-1.05681,-0.687669
1541872383050117,-1.05318,-1.06891,-0.695375
1541872383072117,-1.04833,-1.07863,-0.702234
1541872383093153,-1.04421,-1.08694,-0.70864
1541872383110164,-1.04346,-1.09413,-0.715585
1541872383132168,-1.0465,-1.09938,-0.721673
1541872383153202,-1.05137,-1.10388,-0.728407
1541872383170197,-1.05699,-1.10643,-0.735307
1541872383192217,-1.06108,-1.10851,-0.74286
1541872383213251,-1.06418,-1.11143,-0.75206
1541872383229246,-1.06929,-1.11418,-0.761867
1541872383252284,-1.07641,-1.11639,-0.771411
1541872383273301,-1.08432,-1.11793,-0.780188
1541872383290315,-1.09443,-1.11711,-0.787773
1541872383312335,-1.10751,-1.11274,-0.792236
1541872383333388,-1.1261,-1.10673,-0.79165
1541872383349364,-1.14607,-1.09801,-0.790483
1541872383372384,-1.16763,-1.08261,-0.781812
1541872383393401,-1.18103,-1.06642,-0.775246
1541872383409414,-1.20319,-1.0489,-0.762012
1541872383432414,-1.22159,-1.03291,-0.75056
1541872383453449,-1.23602,-1.01892,-0.742204
1541872383469463,-1.25245,-1.00472,-0.737503
1541872383492482,-1.27005,-0.990377,-0.736187
1541872383513540,-1.28538,-0.977451,-0.738667
1541872383529513,-1.30166,-0.966931,-0.738787
1541872383552532,-1.31276,-0.962102,-0.744664
1541872383573549,-1.33306,-0.954982,-0.747453
1541872383595603,-1.35756,-0.945493,-0.742619
1541872383612599,-1.38033,-0.933316,-0.735219
1541872383634582,-1.40347,-0.916745,-0.727564
1541872383649609,-1.42722,-0.894123,-0.721515
1541872383672626,-1.45288,-0.865387,-0.71356
1541872383694645,-1.46972,-0.833181,-0.708257
1541872383715665,-1.48129,-0.799792,-0.704351
1541872383732680,-1.49557,-0.763263,-0.699897
1541872383754680,-1.50676,-0.726047,-0.696192
1541872383775699,-1.51408,-0.685635,-0.692849
1541872383792764,-1.52107,-0.642519,-0.688988
1541872383814729,-1.52766,-0.596525,-0.68438
1541872383835801,-1.53174,-0.548102,-0.679808
1541872383852775,-1.53427,-0.498588,-0.675189
1541872383874778,-1.53853,-0.447201,-0.67079
1541872383895850,-1.54298,-0.395419,-0.667776
1541872383912810,-1.54644,-0.343255,-0.665348
1541872383934847,-1.54951,-0.291239,-0.66343
1541872383955864,-1.55239,-0.239431,-0.661281
1541872383971877,-1.5542,-0.187445,-0.657996
1541872383994895,-1.5549,-0.136836,-0.65382
1541872384015913,-1.5548,-0.0870909,-0.648479
1541872384031924,-1.5559,-0.0378961,-0.642632
1541872384054928,-1.55781,0.0104657,-0.636808
1541872384075963,-1.5594,0.0576716,-0.631355
1541872384091987,-1.56057,0.102942,-0.62448
1541872384114996,-1.56218,0.146766,-0.616056
1541872384136016,-1.56408,0.188309,-0.606177
1541872384152006,-1.56343,0.228056,-0.594531
1541872384175061,-1.56349,0.265512,-0.581455
1541872384197059,-1.56366,0.302053,-0.567601
1541872384212076,-1.56249,0.3363,-0.554494
1541872384235095,-1.55976,0.367695,-0.541766
1541872384256111,-1.55618,0.394565,-0.529385
1541872384272105,-1.55341,0.417549,-0.517492
1541872384295143,-1.54982,0.436332,-0.506738
1541872384316161,-1.5447,0.451428,-0.497335
1541872384332155,-1.53941,0.463346,-0.489879
1541872384355193,-1.53452,0.472873,-0.483829
1541872384376210,-1.53009,0.481629,-0.479553
1541872384391223,-1.52517,0.489712,-0.476288
1541872384415243,-1.51963,0.495273,-0.47339
1541872384436241,-1.51291,0.499217,-0.470663
1541872384442265,-1.50596,0.50343,-0.466305
1541872384459275,-1.50231,0.506732,-0.460891
1541872384480292,-1.49937,0.50922,-0.456356
1541872384502350,-1.49539,0.511091,-0.453465
1541872384519339,-1.49285,0.513358,-0.451129
1541872384540346,-1.4902,0.514883,-0.44782
1541872384562363,-1.48846,0.516944,-0.444479
1541872384577371,-1.4874,0.518587,-0.441207
1541872384601377,-1.48604,0.519439,-0.438851
1541872384622397,-1.48385,0.520081,-0.436645
1541872384637407,-1.48178,0.521228,-0.433469
1541872384660480,-1.48098,0.521447,-0.429957
1541872384682463,-1.48002,0.521039,-0.426679
1541872384697476,-1.47878,0.519709,-0.42442
1541872384720495,-1.47788,0.51706,-0.423884
1541872384742514,-1.47689,0.51307,-0.424785
1541872384757527,-1.47669,0.508647,-0.426433
1541872384780526,-1.47676,0.503588,-0.428146
1541872384798593,-1.47768,0.498893,-0.430712
1541872384817575,-1.47838,0.494383,-0.434131
1541872384840593,-1.47856,0.49004,-0.437703
1541872384862595,-1.47899,0.485852,-0.440965
1541872384877659,-1.47915,0.481246,-0.443613
1541872384900643,-1.47926,0.476057,-0.446331
1541872384922661,-1.47998,0.469777,-0.450004
1541872384937672,-1.48063,0.460776,-0.454635
1541872384960692,-1.48195,0.449365,-0.460574
1541872384982711,-1.48293,0.435384,-0.466224
1541872384997723,-1.48444,0.418884,-0.471229
1541872385020741,-1.48678,0.399779,-0.475459
1541872385042759,-1.48997,0.378171,-0.479543
1541872385057772,-1.49462,0.354481,-0.484024
1541872385080788,-1.5003,0.32872,-0.489313
1541872385102845,-1.5055,0.301444,-0.49526
1541872385117821,-1.5091,0.272956,-0.501643
1541872385140821,-1.51189,0.244098,-0.508371
1541872385162894,-1.5144,0.213842,-0.515076
1541872385179856,-1.51691,0.18278,-0.521379
1541872385199889,-1.51912,0.151393,-0.526687
1541872385222908,-1.52147,0.12074,-0.530725
1541872385238914,-1.52313,0.0901715,-0.535223
1541872385259938,-1.5231,0.0592676,-0.540921
1541872385282958,-1.52566,0.0300876,-0.54496
1541872385298956,-1.52897,0.0018982,-0.547596
1541872385319988,-1.53028,-0.0252441,-0.550951
1541872385337991,-1.52973,-0.0510591,-0.554335
1541872385359011,-1.53037,-0.0752056,-0.557609
1541872385380040,-1.53201,-0.0979482,-0.561322
1541872385398034,-1.53358,-0.119459,-0.56575
1541872385419057,-1.53281,-0.14051,-0.569846
1541872385440087,-1.53158,-0.160906,-0.57298
1541872385458083,-1.5322,-0.180183,-0.575309
1541872385479102,-1.53337,-0.199299,-0.578523
1541872385500171,-1.53337,-0.217111,-0.58324
1541872385523156,-1.53115,-0.234887,-0.588411
1541872385541170,-1.52989,-0.252644,-0.591352
1541872385560186,-1.53204,-0.269904,-0.59225
1541872385578182,-1.5339,-0.287137,-0.595054
1541872385601203,-1.53228,-0.304062,-0.599734
1541872385620236,-1.52835,-0.321131,-0.605263
1541872385638236,-1.52575,-0.33927,-0.608954
1541872385661260,-1.5262,-0.358793,-0.610765
1541872385680320,-1.52679,-0.378967,-0.613068
1541872385698280,-1.52414,-0.40003,-0.616948
1541872385720317,-1.51855,-0.421854,-0.621994
1541872385740334,-1.51396,-0.444777,-0.625809
1541872385758350,-1.51239,-0.468841,-0.627991
1541872385781352,-1.51184,-0.492836,-0.629721
1541872385800385,-1.51069,-0.515757,-0.632406
1541872385818398,-1.50866,-0.537247,-0.635096
1541872385840417,-1.50728,-0.557619,-0.637813
1541872385861434,-1.50773,-0.577025,-0.640259
1541872385877438,-1.50676,-0.595604,-0.643209
1541872385900454,-1.50404,-0.614482,-0.646452
1541872385921527,-1.49972,-0.63479,-0.650298
1541872385937478,-1.49524,-0.656222,-0.654261
1541872385960507,-1.49299,-0.678235,-0.65737
1541872385981513,-1.49169,-0.70048,-0.66155
1541872385997527,-1.48786,-0.72287,-0.667555
1541872386020562,-1.48369,-0.746078,-0.673466
1541872386041586,-1.47927,-0.769874,-0.678479
1541872386057591,-1.47493,-0.793806,-0.683845
1541872386079597,-1.47032,-0.817548,-0.690352
1541872386100631,-1.46497,-0.839804,-0.698661
1541872386117636,-1.45991,-0.861026,-0.707849
1541872386139700,-1.45506,-0.882114,-0.718025
1541872386160681,-1.44964,-0.902733,-0.729424
1541872386177695,-1.44335,-0.923756,-0.741414
1541872386199694,-1.43564,-0.945368,-0.753688
1541872386220730,-1.42682,-0.967605,-0.766949
1541872386237744,-1.41774,-0.98921,-0.78125
1541872386259754,-1.40931,-1.0094,-0.796384
1541872386280816,-1.4015,-1.0268,-0.810885
1541872386296788,-1.39365,-1.04194,-0.823889
1541872386319809,-1.38593,-1.05537,-0.83671
1541872386340830,-1.38,-1.06656,-0.847965
1541872386356833,-1.37585,-1.07568,-0.858295
1541872386379844,-1.37025,-1.08574,-0.87024
1541872386400879,-1.36256,-1.09611,-0.884218
1541872386416873,-1.35359,-1.10687,-0.898169
1541872386439891,-1.3407,-1.118,-0.913587
1541872386460928,-1.32537,-1.12895,-0.929786
1541872386476942,-1.31334,-1.13821,-0.94461
1541872386499944,-1.30461,-1.1445,-0.956923
1541872386522979,-1.29655,-1.14928,-0.967934
1541872386544979,-1.28999,-1.15261,-0.976846
1541872386559990,-1.28523,-1.15511,-0.984317
1541872386583012,-1.28071,-1.15681,-0.990375
1541872386598077,-1.27582,-1.15811,-0.996576
1541872386620050,-1.27126,-1.15864,-1.0014
1541872386643094,-1.26722,-1.15892,-1.00567
1541872386657091,-1.26502,-1.15919,-1.00885
1541872386680109,-1.26409,-1.15959,-1.01153
1541872386703131,-1.2629,-1.15932,-1.01348
1541872386717156,-1.26214,-1.1591,-1.01414
1541872386740158,-1.26188,-1.15888,-1.01483
1541872386762177,-1.26404,-1.15883,-1.01452
1541872386777184,-1.26768,-1.15773,-1.01247
1541872386800190,-1.2679,-1.15733,-1.01073
1541872386823226,-1.26661,-1.15856,-1.00994
1541872386837237,-1.26732,-1.15992,-1.00946
1541872386860258,-1.26889,-1.16078,-1.0088
1541872386882262,-1.26992,-1.161,-1.0076
1541872386897322,-1.26967,-1.16112,-1.00637
1541872386920307,-1.27058,-1.16107,-1.00479
1541872386942305,-1.27153,-1.1607,-1.0033
1541872386957337,-1.27335,-1.16041,-1.00151
1541872386980373,-1.27361,-1.16015,-0.999741
1541872387002365,-1.27159,-1.16074,-0.999937
1541872387023392,-1.27205,-1.16086,-0.999496
1541872387040407,-1.27436,-1.16029,-0.998225
1541872387062421,-1.27752,-1.159,-0.996434
1541872387083441,-1.28112,-1.1561,-0.992522
1541872387100473,-1.28948,-1.15123,-0.985338
1541872387122456,-1.30092,-1.14322,-0.976203
1541872387143491,-1.31546,-1.13132,-0.964511
1541872387160507,-1.33334,-1.11561,-0.950019
1541872387182513,-1.35079,-1.09801,-0.934727
1541872387203540,-1.36687,-1.07922,-0.919055
1541872387219554,-1.37986,-1.06018,-0.905213
1541872387248577,-1.39059,-1.04153,-0.893558
1541872387263592,-1.40072,-1.02309,-0.883101
1541872387279602,-1.40918,-1.00527,-0.874488
1541872387302618,-1.41591,-0.989274,-0.867446
1541872387323674,-1.4212,-0.974579,-0.862432
1541872387339651,-1.42494,-0.961504,-0.858599
1541872387362653,-1.4283,-0.949784,-0.855544
1541872387383688,-1.43166,-0.939399,-0.852328
1541872387399702,-1.43498,-0.92952,-0.84939
1541872387422721,-1.43805,-0.919766,-0.846244
1541872387444738,-1.44096,-0.910102,-0.842501
1541872387459750,-1.44444,-0.899478,-0.837468
1541872387482770,-1.44922,-0.887881,-0.831945
1541872387504805,-1.45423,-0.875452,-0.826095
1541872387519801,-1.46025,-0.86192,-0.819406
1541872387542820,-1.46575,-0.846803,-0.812693
1541872387564855,-1.47054,-0.8297,-0.80658
1541872387585855,-1.4751,-0.810495,-0.800561
1541872387602869,-1.47906,-0.789711,-0.795171
1541872387624881,-1.4818,-0.766972,-0.789841
1541872387645940,-1.48504,-0.741895,-0.783818
1541872387662918,-1.49136,-0.713089,-0.777397
1541872387684925,-1.49674,-0.681982,-0.772903
1541872387705953,-1.49907,-0.649925,-0.769477
1541872387722967,-1.49903,-0.619593,-0.765822
1541872387744983,-1.50027,-0.589975,-0.76093
1541872387766003,-1.50337,-0.561595,-0.756436
1541872387783014,-1.50666,-0.534101,-0.752685
1541872387805018,-1.50819,-0.508368,-0.750006
1541872387826052,-1.50955,-0.483928,-0.74724
1541872387843066,-1.51225,-0.460764,-0.743938
1541872387865065,-1.51559,-0.438301,-0.740616
1541872387886104,-1.5184,-0.4157,-0.736604
1541872387903100,-1.51961,-0.393348,-0.733185
1541872387933142,-1.52065,-0.371303,-0.729236
1541872387946152,-1.52246,-0.349269,-0.724532
1541872387963165,-1.52426,-0.326766,-0.719514
1541872387985175,-1.5255,-0.303764,-0.714328
1541872388006202,-1.52606,-0.280714,-0.709651
1541872388023206,-1.52561,-0.257907,-0.705119
1541872388045215,-1.52562,-0.235346,-0.700453
1541872388066251,-1.5259,-0.212981,-0.695646
1541872388083264,-1.52632,-0.190817,-0.691063
1541872388105263,-1.52798,-0.168596,-0.68629
1541872388126336,-1.52898,-0.146749,-0.682472
1541872388142313,-1.52951,-0.125612,-0.679099
1541872388165332,-1.53036,-0.104533,-0.675171
1541872388186350,-1.53238,-0.0833739,-0.670894
1541872388210369,-1.53458,-0.0621921,-0.66686
1541872388225366,-1.5352,-0.0416961,-0.663272
1541872388246399,-1.53467,-0.0213934,-0.659245
1541872388262403,-1.53502,-0.00107247,-0.655262
1541872388285432,-1.53667,0.0190794,-0.651297
1541872388306449,-1.53779,0.0391805,-0.64705
1541872388322462,-1.539,0.0596199,-0.642909
1541872388345480,-1.53936,0.0800683,-0.638575
1541872388367490,-1.53884,0.100665,-0.634704
1541872388382512,-1.53872,0.120947,-0.630918
1541872388405531,-1.53824,0.141039,-0.626536
1541872388427539,-1.53619,0.161232,-0.621719
1541872388442562,-1.5337,0.181457,-0.616801
1541872388465581,-1.53106,0.201259,-0.612502
1541872388487584,-1.52906,0.219964,-0.608447
1541872388508617,-1.52771,0.237224,-0.603814
1541872388525631,-1.52689,0.253531,-0.598337
1541872388547630,-1.52703,0.268687,-0.592883
1541872388568664,-1.52757,0.283225,-0.587336
1541872388585679,-1.52824,0.297067,-0.582267
1541872388607692,-1.52934,0.31094,-0.576932
1541872388628715,-1.53003,0.324058,-0.571735
1541872388645728,-1.53051,0.337258,-0.565888
1541872388667728,-1.53144,0.349648,-0.560665
1541872388688764,-1.53142,0.361655,-0.55556
1541872388705774,-1.53103,0.373974,-0.550879
1541872388735811,-1.52977,0.385584,-0.546736
1541872388748813,-1.52781,0.395943,-0.543425
1541872388765808,-1.5261,0.405251,-0.539382
1541872388787828,-1.52553,0.413993,-0.53499
1541872388808863,-1.52637,0.422135,-0.530965
1541872388824875,-1.52641,0.429685,-0.527215
1541872388830880,-1.52595,0.437635,-0.523469
1541872388852899,-1.5264,0.446116,-0.519302
1541872388875917,-1.52728,0.455036,-0.514889
1541872388890930,-1.52735,0.46508,-0.510163
1541872388912930,-1.52736,0.474877,-0.505878
1541872388935968,-1.52663,0.484332,-0.501772
1541872388950979,-1.52606,0.493647,-0.497421
1541872388973034,-1.52605,0.50251,-0.492546
1541872388996016,-1.52683,0.510217,-0.488654
1541872389011030,-1.52768,0.517514,-0.484588
1541872389033030,-1.52913,0.524935,-0.480231
1541872389056067,-1.5305,0.532418,-0.475679
1541872389071080,-1.53101,0.540372,-0.470647
1541872389093097,-1.53125,0.547481,-0.465791
1541872389116116,-1.53088,0.554177,-0.461203
1541872389131166,-1.53044,0.560229,-0.457108
1541872389153130,-1.52968,0.566518,-0.453494
1541872389176165,-1.52953,0.572412,-0.450126
1541872389191178,-1.52948,0.577657,-0.447299
1541872389213196,-1.52875,0.582882,-0.44475
1541872389231211,-1.52842,0.587804,-0.443029
1541872389251221,-1.52805,0.592685,-0.441944
1541872389273245,-1.52793,0.596659,-0.441257
1541872389290252,-1.5277,0.599707,-0.440874
1541872389311262,-1.52755,0.60171,-0.441015
1541872389333278,-1.527,0.603305,-0.440734
1541872389351290,-1.52677,0.603691,-0.440876
1541872389370326,-1.52677,0.603691,-0.440876
1541872389393343,-1.52685,0.603592,-0.440798
1541872389411343,-1.52681,0.603652,-0.440326
1541872389430375,-1.52649,0.603917,-0.439405
1541872389453394,-1.52636,0.603834,-0.438891
1541872389471408,-1.52612,0.603416,-0.43844
1541872389490459,-1.5264,0.60308,-0.437659
1541872389513443,-1.52605,0.602962,-0.436717
1541872389531459,-1.52579,0.602657,-0.435788
1541872389550473,-1.52638,0.602094,-0.435845
1541872389573476,-1.52638,0.602094,-0.435845
1541872389591508,-1.52638,0.602094,-0.435845
1541872389610523,-1.52638,0.602094,-0.435845
1541872389633542,-1.52638,0.602094,-0.435845
1541872389651552,-1.52638,0.602042,-0.435852
1541872389670573,-1.52638,0.602094,-0.435845
1541872389693592,-1.52578,0.602782,-0.435614
1541872389711617,-1.52552,0.603332,-0.43527
1541872389730623,-1.52506,0.603137,-0.435217
1541872389753676,-1.52506,0.603137,-0.435217
1541872389771656,-1.52506,0.603137,-0.435217
1541872389790706,-1.52506,0.603085,-0.435224
1541872389813726,-1.52516,0.603191,-0.435349
1541872389831702,-1.52516,0.603191,-0.435349
1541872389850721,-1.5254,0.602718,-0.435298
1541872389873740,-1.52543,0.601802,-0.435186
1541872389891736,-1.52542,0.601383,-0.435248
1541872389912768,-1.52557,0.600272,-0.435614
1541872389933786,-1.52547,0.599216,-0.436092
1541872389950803,-1.52579,0.59815,-0.436422
1541872389971821,-1.52605,0.597287,-0.436814
1541872389993820,-1.52603,0.59664,-0.437063
1541872390010891,-1.52531,0.59612,-0.437106
1541872390032867,-1.52465,0.595083,-0.437135
1541872390048884,-1.52379,0.593711,-0.437092
1541872390070901,-1.52309,0.59132,-0.437329
1541872390091914,-1.52238,0.587518,-0.438246
1541872390108933,-1.52164,0.582196,-0.439555
1541872390130943,-1.52079,0.575935,-0.440805
1541872390153972,-1.52012,0.568678,-0.442346
1541872390172987,-1.51911,0.560082,-0.444488
1541872390190983,-1.51728,0.549816,-0.447553
1541872390211999,-1.5157,0.537424,-0.45035
1541872390233036,-1.51459,0.52432,-0.452998
1541872390251041,-1.51396,0.510201,-0.45568
1541872390273051,-1.51386,0.494786,-0.459294
1541872390294083,-1.51327,0.477513,-0.463858
1541872390310098,-1.51238,0.459196,-0.468992
1541872390333119,-1.51242,0.440185,-0.47417
1541872390354171,-1.51373,0.42075,-0.479349
1541872390370146,-1.51549,0.399962,-0.485591
1541872390393170,-1.51613,0.378191,-0.492324
1541872390414220,-1.51555,0.355526,-0.4984
1541872390430187,-1.51571,0.332067,-0.503014
1541872390453217,-1.5169,0.308221,-0.506839
1541872390474235,-1.5187,0.284091,-0.510674
1541872390490231,-1.52004,0.259606,-0.515018
1541872390513286,-1.51992,0.235238,-0.518969
1541872390534319,-1.52083,0.211336,-0.52192
1541872390550278,-1.52312,0.187994,-0.525222
1541872390579321,-1.52475,0.164687,-0.529564
1541872390594333,-1.52365,0.140925,-0.535025
1541872390610327,-1.52079,0.116828,-0.540228
1541872390633365,-1.51895,0.0923784,-0.544181
1541872390654384,-1.52014,0.0682314,-0.548067
1541872390670378,-1.52231,0.0439979,-0.552921
1541872390693415,-1.52245,0.0196072,-0.558171
1541872390714433,-1.52084,-0.00407035,-0.562686
1541872390730427,-1.51818,-0.0278613,-0.566085
1541872390753500,-1.51564,-0.0516009,-0.5692
1541872390774464,-1.51275,-0.0761058,-0.572386
1541872390790477,-1.51187,-0.101755,-0.57622
1541872390813507,-1.51206,-0.128207,-0.580781
1541872390834532,-1.51119,-0.155155,-0.584812
1541872390850536,-1.51032,-0.182498,-0.588154
1541872390873545,-1.50988,-0.209422,-0.591802
1541872390894567,-1.51056,-0.235848,-0.595584
1541872390910594,-1.51197,-0.260723,-0.599307
1541872390932612,-1.51122,-0.284847,-0.603352
1541872390953626,-1.50998,-0.307879,-0.606486
1541872390970625,-1.50942,-0.331087,-0.609374
1541872390992662,-1.50856,-0.353234,-0.611314
1541872391013683,-1.50463,-0.374487,-0.613341
1541872391029673,-1.49973,-0.395487,-0.615185
1541872391052705,-1.49642,-0.416375,-0.615973
1541872391073728,-1.49605,-0.436353,-0.616329
1541872391089722,-1.49719,-0.455491,-0.617687
1541872391112751,-1.49643,-0.473102,-0.620251
1541872391133778,-1.49405,-0.490662,-0.623278
1541872391149773,-1.49251,-0.508336,-0.625803
1541872391172791,-1.49141,-0.526663,-0.628129
1541872391193828,-1.48925,-0.545141,-0.631207
1541872391209831,-1.48796,-0.564156,-0.634493
1541872391232842,-1.48681,-0.582768,-0.638451
1541872391262875,-1.48475,-0.601037,-0.643275
1541872391269872,-1.48211,-0.620156,-0.648044
1541872391292897,-1.47957,-0.63933,-0.651757
1541872391315928,-1.47772,-0.658752,-0.655898
1541872391329921,-1.47551,-0.678217,-0.660855
1541872391352939,-1.47252,-0.697764,-0.666316
1541872391375977,-1.47027,-0.717293,-0.670706
1541872391396995,-1.46926,-0.736157,-0.673895
1541872391412989,-1.4677,-0.754806,-0.677925
1541872391436027,-1.46462,-0.772403,-0.6825
1541872391457045,-1.4611,-0.788957,-0.687134
1541872391473039,-1.45924,-0.8051,-0.691206
1541872391496074,-1.45646,-0.820976,-0.695834
1541872391517088,-1.45438,-0.83674,-0.700134
1541872391533089,-1.4519,-0.85331,-0.704779
1541872391556118,-1.44836,-0.870054,-0.710576
1541872391577135,-1.44413,-0.886391,-0.717551
1541872391593157,-1.43951,-0.902475,-0.725168
1541872391616157,-1.43428,-0.918669,-0.733547
1541872391636193,-1.42799,-0.935133,-0.741904
1541872391653188,-1.42129,-0.951747,-0.750671
1541872391675258,-1.41441,-0.968522,-0.759319
1541872391696241,-1.40808,-0.985458,-0.768788
1541872391713237,-1.40146,-1.00155,-0.778169
1541872391735267,-1.3949,-1.01666,-0.7877
1541872391756292,-1.38815,-1.03052,-0.797252
1541872391773301,-1.38221,-1.04233,-0.805235
1541872391795331,-1.37647,-1.05173,-0.812418
1541872391816341,-1.37319,-1.05948,-0.81764
1541872391833354,-1.3696,-1.06608,-0.822524
1541872391855354,-1.36664,-1.07106,-0.827555
1541872391876390,-1.36521,-1.07463,-0.832012
1541872391893404,-1.3637,-1.07674,-0.837349
1541872391915403,-1.36186,-1.07732,-0.841818
1541872391936475,-1.35885,-1.07726,-0.845139
1541872391953454,-1.35575,-1.07747,-0.846925
1541872391975463,-1.35238,-1.07828,-0.848924
1541872391996489,-1.34911,-1.07842,-0.851396
1541872392013502,-1.34705,-1.0779,-0.853194
1541872392035503,-1.34556,-1.07709,-0.854707
1541872392056574,-1.34464,-1.07592,-0.856083
1541872392073588,-1.34345,-1.07485,-0.85737
1541872392095551,-1.34163,-1.0739,-0.858894
1541872392116588,-1.34025,-1.07291,-0.860428
1541872392133639,-1.33836,-1.07226,-0.861138
1541872392155601,-1.33625,-1.07262,-0.862263
1541872392178633,-1.3344,-1.07428,-0.863594
1541872392193645,-1.33221,-1.07677,-0.865947
1541872392215658,-1.33074,-1.07958,-0.868397
1541872392245676,-1.32858,-1.08267,-0.870718
1541872392253727,-1.32612,-1.08588,-0.873
1541872392275710,-1.32384,-1.08882,-0.874624
1541872392298726,-1.32148,-1.09207,-0.876205
1541872392312749,-1.32052,-1.09526,-0.87733
