timestamp,x,y,z
1541874455146673,10.25,39.1875,-19.5625
1541874455161687,14.5,41.1875,-19
1541874455183703,13.3125,43.875,-16.8125
1541874455209724,4.875,48.625,-15.125
1541874455221769,-4.375,55.1875,-11.625
1541874455243784,-9.375,58.75,-2.375
1541874455261745,-17,56.5625,0.1875
1541874455281779,-22.75,61.375,4.4375
1541874455303779,-25.6875,62.5,4.125
1541874455321790,-25.75,63.1875,1
1541874455341825,-11.625,62.625,3.8125
1541874455363843,-9.5625,60.75,-0.1875
1541874455381849,-34.1875,58.5625,-5.6875
1541874455402855,-54.25,64.8125,1.375
1541874455431877,-49.4375,70.1875,5.875
1541874455441886,-39.3125,70.6875,9.6875
1541874455462917,-39.75,66.0625,9.75
1541874455483938,-39.0625,62.875,7.75
1541874455506956,-25.375,56.25,0.6875
1541874455522956,-11.8125,53,-5.625
1541874455543980,-0.375,50.75,-14.0625
1541874455561981,-2.75,50.5,-22.1875
1541874455582997,-18.625,47.4375,-34.0625
1541874455604032,-23.0625,44.625,-44.5
1541874455622046,-18,38.8125,-53.1875
1541874455643062,-13.125,37.4375,-60.1875
1541874455665080,-15.375,37,-76
1541874455686077,-27.375,33.5625,-89.1875
1541874455704107,-26.3125,30.6875,-97.0625
1541874455725126,-16.875,28.625,-104.188
1541874455741120,-15.75,19.6875,-109
1541874455771146,-24.6875,6.4375,-114.375
1541874455785155,-39.75,-9.4375,-128.625
1541874455801168,-45.375,-25.0625,-144.25
1541874455824198,-42.375,-37.875,-158.563
1541874455845218,-42.5,-50.4375,-170.75
1541874455861223,-47.8125,-61.875,-177.063
1541874455891257,-52.25,-70.1875,-173.75
1541874455905266,-47.3125,-74,-164.438
1541874455928281,-18.5625,-77.8125,-143.063
1541874455943279,1.875,-68.5,-132.25
1541874455964316,-3,-60.9375,-121.313
1541874455981328,-21.1875,-57.0625,-118.313
1541874456003336,-50.1875,-53.1875,-124.25
1541874456024362,-90.6875,-47.75,-136.375
1541874456041358,-130.875,-36.125,-149.25
1541874456064393,-135.625,-20.0625,-151.563
1541874456092418,-122.938,-11.375,-153.188
1541874456108409,-110.938,-6.25,-148.75
1541874456131429,-101.5,-4.3125,-143.5
1541874456206505,-101.125,-5.6875,-135.25
1541874456209507,-100.938,-5.4375,-127.313
1541874456237510,-95.625,-0.6875,-118.625
1541874456239532,-91.8125,13.1875,-99.3125
1541874456245517,-95.75,17.3125,-89.875
1541874456264551,-101.188,19.75,-80.625
1541874456281564,-98.8125,22.8125,-71.3125
1541874456311589,-91.5625,29.875,-62.0625
1541874456332604,-94.375,38.5,-52.9375
1541874456341613,-99.25,46.25,-42.75
1541874456371635,-98.25,51.3125,-32.1875
1541874456447712,-90.1875,54.5,-21.6875
1541874456498730,-80.375,55.625,-12.9375
1541874456552777,-62.4375,55.5625,3.5625
1541874456641828,-61.3125,53.8125,10.3125
1541874456655838,-66.3125,46.9375,6.625
1541874456686863,-22.125,30.3125,-17.5625
1541874456688865,-19.6875,26.25,-19.75
1541874456717888,-22.25,22.8125,-16.625
1541874456729911,-32,19.1875,-17.625
1541874456860000,-38,22.5625,-20.4375
1541874456865004,-42.625,24.9375,-27.4375
1541874456912061,-70.375,20.75,-47.1875
1541874456935059,-77.375,22.125,-50.3125
1541874456966138,-87.25,20.625,-58.9375
1541874456995124,-83.125,17.5625,-63.125
1541874457016177,-80.125,9.125,-68.9375
1541874457068220,-74.875,3.25,-71.75
1541874457143221,-62.9375,-2.5625,-73.625
1541874457152244,-47.3125,-8.9375,-74.9375
1541874457182315,-27.6875,-22.0625,-67.9375
1541874457183255,-32.75,-20.8125,-58.25
1541874457205290,-37.75,-19.9375,-54.375
1541874457209288,-41.1875,-20.0625,-49
1541874457228303,-44.4375,-20.875,-43.625
1541874457256310,-42.8125,-22.75,-36.1875
1541874457271324,-39.1875,-25.9375,-28.25
1541874457301347,-27.4375,-31.625,-18.375
1541874457324383,12.5,-37.1875,-6.0625
1541874457326385,63.6875,-41.375,9.6875
1541874457452467,71.125,-37.8125,29.125
1541874457474501,55.125,-28.875,41.4375
1541874457489513,-30.3125,14.75,56.4375
1541874457491495,-32.375,17.875,64.0625
1541874457504520,-26.375,18.375,72.5625
1541874457527542,-18.5625,18.5625,79.625
1541874457564563,-10.125,18.75,84.375
1541874457625611,-3.625,18.9375,85.3125
1541874457639630,1.5625,18.625,83
1541874457676697,13,18,73.625
1541874457679665,16.4375,17.5,67.3125
1541874457708686,15.3125,16.9375,59.9375
1541874457719694,13.375,16.125,51.9375
1541874457731703,7.5625,13.625,33.25
1541874457751754,4.3125,12.5,22.0625
1541874457773717,0.1875,11.5,9.375
1541874457788729,-8.8125,11.5625,-5.1875
1541874457817754,-17.0625,11.625,-21.25
1541874457833764,-17.1875,11.375,-34.875
1541874457856796,-15.0625,6.1875,-44.8125
1541874457894823,-12.8125,5.9375,-50.25
1541874458096990,-18.5625,7.875,-50.1875
1541874458098988,-35.375,5.75,-51.375
1541874458105983,-41.875,-0.375,-61.875
1541874458118988,-100.813,2.5,-53.5
1541874458140023,-94.75,2.625,-53.0625
1541874458149013,-88.3125,2.8125,-56.4375
1541874458170048,-80.0625,2.4375,-59.1875
1541874458194084,-69.0625,0.8125,-61.8125
1541874458223090,-62,-4.125,-63.3125
1541874458237101,-64.9375,-8.0625,-62.0625
1541874458246088,-60.375,-7.375,-59.4375
1541874458269145,-54.0625,-4,-52.125
1541874458299145,-53.375,-5.5,-44.9375
1541874458323171,-54,-8.5625,-40.625
1541874458367202,-54.5,-10.5,-36.1875
1541874458369184,-51.3125,-11.625,-32.1875
1541874458374204,-46.25,-13.8125,-26.4375
1541874458397226,-41.75,-17,-18.4375
1541874458412238,-38.75,-19.6875,-10
1541874458457273,-37.5625,-22.125,-1.8125
1541874458472285,-34.4375,-24.125,5.625
1541874458478280,-32.1875,-22.875,10.9375
1541874458496304,-34.3125,-18.8125,15.4375
1541874458509313,-38.5,-12.4375,21.1875
1541874458530366,-42.25,-4.9375,29.6875
1541874458546323,-45.6875,1.5625,39
1541874458570361,-39.625,6.6875,48.9375
1541874458593361,-34,10.5625,56.375
1541874458616393,-35.0625,13.3125,61.3125
1541874458636394,-42.75,16.1875,64.9375
1541874458652410,-53.0625,19.0625,67.3125
1541874458667439,-66.375,25.8125,69.4375
1541874458688455,-84.875,35,71.375
1541874458694441,-89.1875,36.9375,74.5
1541874458716477,-69.75,32.5625,77.3125
1541874458742479,-51.125,31.25,78
1541874458761507,-40.375,33.25,77.375
1541874458803545,-36.875,37.125,75.9375
1541874458816560,-30.5625,39.125,73.875
1541874458818537,-29.6875,38.75,69.75
1541874458839553,-23.75,37.875,64.125
1541874458862592,-16.9375,36.25,57.6875
1541874458915629,-10.1875,35.25,49.8125
1541874458937630,-3.3125,34,40.4375
1541874458952643,-7.8125,32.9375,15.625
1541874458974713,-14.4375,33.875,2.25
1541874459002716,-23.5625,33.5625,-9.375
1541874459057735,-31.4375,33.0625,-19.9375
1541874459063745,-34.5,30.5,-32.0625
1541874459086803,-33,20.75,-58.1875
1541874459089805,-29.5,15.4375,-67.1875
1541874459101779,-24.5625,11.5625,-73.6875
1541874459124797,-17.6875,9.5,-74.75
1541874459145808,-11.6875,7.1875,-72.625
1541874459154802,-11.5625,5.125,-68.875
1541874459174829,-18.3125,4.4375,-66.0625
1541874459204897,-31.6875,5.0625,-65.5625
1541874459212866,-47.125,7.4375,-66.5
1541874459241889,-57.125,11,-68.5625
1541874459256900,-60.9375,12.25,-70.625
1541874459272905,-62.9375,13.4375,-75.5625
1541874459293930,-67.125,15.8125,-80.625
1541874459316948,-72.625,16.9375,-84.5
1541874459332943,-79.3125,16.25,-84.5625
1541874459353977,-85.0625,15.375,-84.4375
1541874459376995,-83.8125,13.5,-84.3125
1541874459395005,-78.75,10.0625,-81.6875
1541874459414011,-72.375,6.4375,-78.1875
1541874459437042,-65.9375,2.75,-74
1541874459453048,-61.0625,-0.9375,-69.75
1541874459474071,-54.25,-6,-66.5625
1541874459497089,-47.1875,-11.875,-62.8125
1541874459521108,-39.5625,-17,-58
1541874459534121,-35.875,-21.625,-51.1875
1541874459557139,-35.5625,-25.875,-43.75
1541874459579150,-39.6875,-30.125,-35.875
1541874459594166,-43.4375,-33.375,-27.625
1541874459617184,-45.625,-35.1875,-18.1875
1541874459635194,-42,-34,-9
1541874459657196,-21.1875,-32.4375,1.4375
1541874459677230,0.8125,-32.1875,12.8125
1541874459701287,18.5,-29.1875,23.5
1541874459730273,25.875,-22.375,34.5625
1541874459740262,20.625,-13.3125,43.0625
1541874459762298,8.625,-4,51.1875
1541874459774307,-4.9375,5.375,56.8125
1541874459797327,-8.9375,10.75,63.125
1541874459814374,-2.0625,13.6875,71.4375
1541874459836352,-2.9375,15.4375,81.375
1541874459859408,-10.25,19.875,90.3125
1541874459888432,-15.9375,26.3125,98
1541874459894437,-21.625,31,101.625
1541874459917419,-25.5,31.8125,101.5
1541874459934428,-21.125,29.375,96.8125
1541874459961455,-10.625,26.3125,88.8125
1541874459979450,-0.9375,26.6875,80.125
1541874459994478,1.0625,29.0625,72.6875
1541874460021537,0.125,31.5625,66.3125
1541874460032511,-6.25,31.75,58.9375
1541874460054509,-7.75,30.4375,50.3125
1541874460074543,-10.9375,29.5,40.375
1541874460092554,-13.5,30.875,29.125
1541874460114565,-13.875,35,19.6875
1541874460135584,-21.1875,37.8125,7.75
1541874460164614,-41.6875,38.125,-5
1541874460173621,-51.9375,39.9375,-20.3125
1541874460194640,-49.6875,42.3125,-35.125
1541874460217651,-51.625,40,-50.0625
1541874460233665,-56.1875,33.4375,-57.3125
1541874460254719,-51.375,26.9375,-66.25
1541874460278699,-44.625,23.125,-74.5625
1541874460293696,-41.625,19.875,-80.9375
1541874460314768,-44.4375,18.3125,-84.8125
1541874460330724,-55.625,19.3125,-84.5
1541874460353743,-70.1875,19.9375,-84.3125
1541874460374815,-83.25,18.9375,-84.1875
1541874460390773,-90.4375,17,-81.1875
1541874460413791,-88.6875,14.5,-78.625
1541874460434827,-84.25,11.75,-75.9375
1541874460450820,-78.875,9.0625,-73
1541874460473841,-78.6875,11.4375,-71.6875
1541874460496856,-87.0625,15.3125,-69.8125
1541874460510868,-95.4375,15.125,-68.125
1541874460533884,-98.75,12.1875,-68.875
1541874460556918,-91.875,8.8125,-71.3125
1541874460570935,-81.0625,4.25,-72.4375
1541874460593932,-70.5,-2.1875,-72.4375
1541874460616966,-62.0625,-7.875,-72.5625
1541874460637982,-56.75,-13.9375,-71.375
1541874460653989,-47.1875,-19.8125,-67.875
1541874460677017,-32.875,-24.5,-61.5625
1541874460698027,-23.25,-28.125,-52
1541874460714045,-17.25,-29.1875,-40.25
1541874460736045,-15.25,-27.375,-29.625
1541874460758062,-18.75,-26.0625,-18.625
1541874460774089,-24.4375,-24.8125,-9.75
1541874460796148,-29.0625,-22.375,-3.25
1541874460817129,-26.8125,-19.9375,2.25
1541874460834141,-25.875,-19.1875,8.125
1541874460856157,-24.875,-18.5,13.1875
1541874460877174,-30.0625,-15.25,18.875
1541874460894187,-34.9375,-9,25.875
1541874460917197,-15.5,-4.8125,35.4375
1541874460937256,4.125,-4.9375,45.75
1541874460954236,15.1875,-1,58.6875
1541874460976247,14.75,8.875,72.3125
1541874460997251,5.5,19.625,85.4375
1541874461014298,-4.625,26.4375,97.75
1541874461036281,-5.4375,28.8125,107.313
1541874461057315,1.875,31.1875,113.813
1541874461074328,3.5,35.5625,118.375
1541874461096328,-2,43.375,122.063
1541874461117346,-15.25,50.6875,125.563
1541874461134411,-23.25,56.375,125.375
1541874461156374,-30.4375,56.875,122.25
1541874461177410,-30.875,53.25,114.375
1541874461193421,-21.4375,46.8125,101.125
1541874461216421,-12.625,42,86.1875
1541874461237457,-9.625,39.75,72.0625
1541874461253469,-12.25,38.1875,57.5
1541874461276483,-19.5625,35.875,43.75
1541874461297504,-25.125,32.4375,29.1875
1541874461313517,-27.75,26.4375,13.125
1541874461336515,-26.4375,19.4375,-3.75
1541874461357551,-24,14.4375,-20.8125
1541874461373558,-16,9.625,-37.8125
1541874461396563,-10.5625,9.5625,-51.6875
1541874461418599,-13.375,6.125,-62.5
1541874461433606,-25.625,3,-72.625
1541874461456611,-36,4.3125,-86
1541874461478636,-37.75,6.9375,-100
1541874461499662,-35,7.5,-109.813
1541874461516676,-31.4375,4.0625,-115.063
1541874461538693,-28,3,-115.813
1541874461560725,-20.3125,5,-113.625
1541874461576719,-27.625,7.5625,-110.625
1541874461598735,-49.1875,10.5625,-106.375
1541874461619792,-72.625,14.125,-99.75
1541874461636751,-85.8125,17.1875,-90.4375
1541874461659796,-83.6875,18.3125,-81.375
1541874461679803,-72.5625,18.0625,-71.5
1541874461696817,-65.75,16.875,-61.1875
1541874461720836,-68.875,15.6875,-53.75
1541874461739851,-75.75,16.0625,-47.8125
1541874461756865,-71.0625,14.125,-43.9375
1541874461778879,-66.0625,13.25,-42.9375
1541874461807905,-64.9375,13.9375,-42.4375
1541874461816932,-59.125,14,-44.3125
1541874461838912,-64.3125,12.875,-47.5
1541874461859945,-65.6875,9.75,-51.75
1541874461876954,-58.8125,4.875,-54.875
1541874461898959,-48.125,0.1875,-58.5625
1541874461919992,-32.5625,-4.125,-60.1875
1541874461936987,-21.4375,-8,-58.6875
1541874461959004,-17.625,-10.375,-54.4375
1541874461980020,-16,-11.8125,-50
1541874461997056,-14.8125,-12.9375,-44.625
1541874462019051,-11.8125,-13.6875,-39.0625
1541874462040068,-7.5625,-12.625,-32.6875
1541874462057095,-8.125,-10.8125,-25.875
1541874462079109,-14.875,-10.5,-18.9375
1541874462100134,-19,-11.4375,-11.9375
1541874462116147,-18.75,-11.9375,-4.8125
1541874462139164,-11,-13.25,1.9375
1541874462160182,-0.5625,-14.125,9.0625
1541874462176175,19.8125,-12.125,16.4375
1541874462199193,42.375,-10.25,26.25
1541874462220226,48.625,-8.4375,37.375
1541874462236243,40.25,-3.3125,48.5625
1541874462259240,30.1875,3,57.9375
1541874462280257,23.0625,7.6875,66.125
1541874462296269,18.0625,11.25,71.375
1541874462319287,16.9375,13.5,74.875
1541874462341304,18.375,14.0625,78.75
1541874462356316,17.5,15,81.8125
1541874462379390,13.75,14.3125,83
1541874462401352,6.6875,13.8125,84.625
1541874462416364,3.0625,10.8125,88.6875
1541874462439415,11.5,14.4375,92.3125
1541874462461401,11.8125,19.3125,92.0625
1541874462482415,-2.5,20.5625,89.875
1541874462499429,-15.8125,16.3125,85.0625
1541874462521445,-13.1875,9.5,77.1875
1541874462542462,-1.375,3.6875,67.125
1541874462559476,4.25,-0.4375,54.5
1541874462581508,3.6875,-3.125,40.3125
1541874462602529,1,-4.5625,23.5
1541874462619543,-3.0625,-6.375,4.4375
1541874462641540,-2.1875,-6.9375,-14.4375
1541874462662556,-2.25,-4.1875,-32.3125
1541874462679570,-10.75,-3.875,-47.25
1541874462701588,-18.375,-6.6875,-58.875
1541874462724606,-8.0625,-12.5625,-65.9375
1541874462739646,16.875,-15.625,-66.75
1541874462761635,35.3125,-16.8125,-65.5625
1541874462782651,31.4375,-14,-62.9375
1541874462799666,12.5,-6.125,-60.8125
1541874462821681,-6.8125,1.5625,-58.3125
1541874462842698,-29.25,6.25,-56.3125
1541874462858711,-48.25,9.6875,-53.25
1541874462881729,-53.875,13.5625,-49
1541874462902745,-49.0625,17.25,-43.5625
1541874462918758,-47.25,19.4375,-38.625
1541874462941791,-51.5625,20.5625,-35.625
1541874462962812,-53.9375,21.9375,-35.125
1541874462978816,-50.5,21.125,-36.6875
1541874463001823,-45,19.1875,-38.8125
1541874463022895,-37.0625,18.375,-41.8125
1541874463038853,-36.0625,18.4375,-45.4375
1541874463061871,-36.25,17.8125,-47.4375
1541874463082905,-39.875,15.5,-50
1541874463098919,-38.625,12.125,-53.5625
1541874463121936,-29.9375,8.3125,-56.375
1541874463142953,-20.625,4.875,-58.4375
1541874463158965,-13.75,1.0625,-58.5
1541874463165956,-10.625,-2.375,-54.9375
1541874463186983,-10.1875,-4.9375,-48
1541874463210006,-3.9375,-6.875,-40.5
1541874463226001,3.3125,-8.4375,-34.4375
