timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1548456285568,-0.215820,-0.995728,-0.028564,-1.768293,0.000000,2.500000
1548456285583,-0.208984,-1.010132,-0.029785,-2.500000,-0.182927,2.682927
1548456285584,-0.209473,-1.011047,-0.029968,-3.353659,-0.670732,3.292683
1548456285598,-0.216919,-1.007080,-0.037781,-4.573171,-1.524390,4.573171
1548456285605,-0.222595,-1.000916,-0.045959,-5.670732,-2.134146,5.914634
1548456285613,-0.232422,-0.994385,-0.049133,-5.914634,-2.560976,7.012195
1548456285636,-0.242981,-0.990051,-0.052551,-5.914634,-3.170732,7.682927
1548456285636,-0.254089,-0.983093,-0.053894,-5.487805,-3.414634,8.109756
1548456285643,-0.261475,-0.981140,-0.050781,-4.695122,-3.353659,8.048780
1548456285658,-0.267761,-0.982117,-0.050354,-3.353659,-2.926829,7.560976
1548456285665,-0.262756,-0.984985,-0.042603,-2.439024,-2.378049,6.829268
1548456285673,-0.251099,-0.988159,-0.041077,-1.768293,-1.890244,5.609756
1548456285688,-0.245544,-0.988647,-0.042969,-1.585366,-1.951220,4.146341
1548456285695,-0.243347,-0.987488,-0.047119,-2.012195,-2.378049,3.353659
1548456285703,-0.247559,-0.986633,-0.049438,-2.682927,-2.378049,3.597561
1548456285718,-0.252258,-0.986816,-0.052917,-3.231707,-2.195122,4.146341
1548456285725,-0.262512,-0.978760,-0.056702,-3.170732,-2.621951,4.024390
1548456285741,-0.267822,-0.975586,-0.057251,-2.500000,-2.926829,3.475610
1548456285748,-0.271729,-0.973633,-0.054871,-1.646341,-2.743902,2.743902
1548456285755,-0.277405,-0.972229,-0.052490,-0.914634,-2.256098,1.951220
1548456285763,-0.280212,-0.971741,-0.049133,-0.304878,-1.402439,1.097561
1548456285778,-0.276978,-0.972046,-0.049316,0.487805,-0.548781,-0.365854
1548456285793,-0.275391,-0.972229,-0.053528,1.341463,-0.060976,-2.012195
